conversation_id,turn_number,total_issues
bd5c2509483815f03670d20af694deda,2,1
bd5c2509483815f03670d20af694deda,3,1
bd5c2509483815f03670d20af694deda,4,1
bd5c2509483815f03670d20af694deda,5,1
bd5c2509483815f03670d20af694deda,6,1
bd68583c250f5667cd2ccd573ee06f72,1,4
bd68583c250f5667cd2ccd573ee06f72,2,2
bd68583c250f5667cd2ccd573ee06f72,3,2
bd6fd98714313f932c3aead5210a63d2,1,1
bd6fd98714313f932c3aead5210a63d2,2,2
bdb68a874319b40bd2190c4061831b4e,1,1
bdb68a874319b40bd2190c4061831b4e,2,4
bdb68a874319b40bd2190c4061831b4e,3,1
bdb68a874319b40bd2190c4061831b4e,4,1
bdc27325e236c0ce535842846562cefe,1,1
bdc27325e236c0ce535842846562cefe,2,7
bdc27325e236c0ce535842846562cefe,3,7
bdeb32b1fa0428d8363ddcde2be3f83f,1,2
bdeb32b1fa0428d8363ddcde2be3f83f,2,3
bdeb32b1fa0428d8363ddcde2be3f83f,3,4
bdeb4b63001eddb58ce57d4065fd99aa,1,1
bdeb4b63001eddb58ce57d4065fd99aa,2,1
bdeb4b63001eddb58ce57d4065fd99aa,3,1
be535e1f4e3ba20f259e13ba2e131764,1,13
be535e1f4e3ba20f259e13ba2e131764,2,13
be7b0e3a882f3673336f0d7969c2f731,1,1
be7b0e3a882f3673336f0d7969c2f731,2,1
beb410fe984c037151f5cc6da89dbb47,1,7
beb410fe984c037151f5cc6da89dbb47,2,3
bee52c7374e2c6b8efd69b5752ead049,1,1
bee52c7374e2c6b8efd69b5752ead049,2,1
bf989a1a9d611f0548006fa9e0f72f02,1,2
bf989a1a9d611f0548006fa9e0f72f02,2,2
bf989a1a9d611f0548006fa9e0f72f02,3,2
bfb8127822538ceebc5b3e5b1f54102d,1,3
bfb8127822538ceebc5b3e5b1f54102d,2,3
bfbee2d4471efa0a0e007d93a60b7451,1,1
bfbee2d4471efa0a0e007d93a60b7451,2,1
bff1bd1346a771b680f475f4c587161d,1,1
bff1bd1346a771b680f475f4c587161d,2,1
bff1bd1346a771b680f475f4c587161d,3,2
bff1bd1346a771b680f475f4c587161d,4,2
c00cfe9dd7d35befaae78703c86f5581,1,1
c00cfe9dd7d35befaae78703c86f5581,2,1
c01083adeca9d7e547b433c68a9049cc,1,1
c01083adeca9d7e547b433c68a9049cc,2,1
c01083adeca9d7e547b433c68a9049cc,3,1
c01083adeca9d7e547b433c68a9049cc,4,1
c08b3a6403a6465dc22e53a7601f13d0,1,1
c08b3a6403a6465dc22e53a7601f13d0,2,1
c08b3a6403a6465dc22e53a7601f13d0,3,1
c08b3a6403a6465dc22e53a7601f13d0,4,1
c08b3a6403a6465dc22e53a7601f13d0,5,1
c08b3a6403a6465dc22e53a7601f13d0,6,1
c0b896b03fec4a81d0c76353d9d77a66,1,1
c0b896b03fec4a81d0c76353d9d77a66,2,1
c0bb6e0466f82c480c891acd83ac395a,1,1
c0bb6e0466f82c480c891acd83ac395a,2,1
c0bb6e0466f82c480c891acd83ac395a,3,2
c0bb6e0466f82c480c891acd83ac395a,4,1
c0bb6e0466f82c480c891acd83ac395a,5,2
c0bb6e0466f82c480c891acd83ac395a,6,2
c1157aea202cf559dce746b853f95731,1,3
c1157aea202cf559dce746b853f95731,2,2
c1157aea202cf559dce746b853f95731,3,2
c1157aea202cf559dce746b853f95731,4,3
c1157aea202cf559dce746b853f95731,5,2
c1157aea202cf559dce746b853f95731,6,4
c1322443f43edf1fff58b95af4bf4a27,1,1
c1322443f43edf1fff58b95af4bf4a27,2,1
c1322443f43edf1fff58b95af4bf4a27,3,1
c147231eaedff867d8c2c8c430f8745a,1,1
c147231eaedff867d8c2c8c430f8745a,2,1
c175fc30951d56ffe1d71b428dbe8f59,1,1
c175fc30951d56ffe1d71b428dbe8f59,2,10
c175fc30951d56ffe1d71b428dbe8f59,3,4
c1790e7d0c66519f3127f7a065ecbd7e,1,6
c18536867469bdac0f8dbadbb71cd859,1,8
c18536867469bdac0f8dbadbb71cd859,2,9
c18536867469bdac0f8dbadbb71cd859,3,9
c1b8b34cf0fc9e56e61a6ee1489cee58,1,2
c1b8b34cf0fc9e56e61a6ee1489cee58,2,2
c1b8b34cf0fc9e56e61a6ee1489cee58,3,2
c1bea1ff3de312d8e9f21962cf7928fd,1,2
c1bea1ff3de312d8e9f21962cf7928fd,2,3
c1d6ca43a83cde6c90cc8cfb5633c8ec,1,1
c1d6ca43a83cde6c90cc8cfb5633c8ec,2,1
c1ea55d020bcc572403f5c015750cab0,1,1
c26d61d6499e0eb9e0495ddc1848ed71,1,1
c26d61d6499e0eb9e0495ddc1848ed71,2,1
c26d61d6499e0eb9e0495ddc1848ed71,3,1
c2bc3faad298674e12f861398e68a6b2,1,2
c2bc3faad298674e12f861398e68a6b2,2,2
c2bc3faad298674e12f861398e68a6b2,3,2
c2bc3faad298674e12f861398e68a6b2,4,2
c2bc3faad298674e12f861398e68a6b2,5,2
c2e31953ff98e3f67d9578d985a0154b,1,6
c2e31953ff98e3f67d9578d985a0154b,2,9
c3199da72f2413abf172c9c2fad365c3,1,1
c3199da72f2413abf172c9c2fad365c3,2,1
c31f41e3cb6e77bb68656f84abf0e4ba,1,2
c31f41e3cb6e77bb68656f84abf0e4ba,2,1
c31f41e3cb6e77bb68656f84abf0e4ba,3,1
c31f41e3cb6e77bb68656f84abf0e4ba,4,1
c31f41e3cb6e77bb68656f84abf0e4ba,5,2
c33612c566f14310ba4092e1104549a4,1,1
c33612c566f14310ba4092e1104549a4,2,1
c33612c566f14310ba4092e1104549a4,3,1
c33612c566f14310ba4092e1104549a4,4,1
c33612c566f14310ba4092e1104549a4,5,1
c33612c566f14310ba4092e1104549a4,6,1
c33bf3b80a89d3ead043dd57ac066061,1,1
c33bf3b80a89d3ead043dd57ac066061,2,1
c33bf3b80a89d3ead043dd57ac066061,3,1
c33bf3b80a89d3ead043dd57ac066061,4,1
c33bf3b80a89d3ead043dd57ac066061,5,1
c33bf3b80a89d3ead043dd57ac066061,6,1
c35ace790299701a6b338295d1c1efcf,1,1
c35ace790299701a6b338295d1c1efcf,2,1
c35ace790299701a6b338295d1c1efcf,3,1
c35ace790299701a6b338295d1c1efcf,4,1
c35ace790299701a6b338295d1c1efcf,5,1
c35ace790299701a6b338295d1c1efcf,6,1
c3817b740111307228245156e80dbb20,1,1
c3817b740111307228245156e80dbb20,2,1
c3817b740111307228245156e80dbb20,3,1
c3817b740111307228245156e80dbb20,4,1
c3817b740111307228245156e80dbb20,5,1
c3a7d287d903c506cc93cf08b2f9ed8d,1,5
c3e20f5a87c2bb523c34b25b9a129118,1,1
c3e20f5a87c2bb523c34b25b9a129118,2,3
c3e20f5a87c2bb523c34b25b9a129118,3,1
c3e20f5a87c2bb523c34b25b9a129118,4,1
c420b9f8e1547eadef1ccd43fb0fd4cb,1,7
c420b9f8e1547eadef1ccd43fb0fd4cb,2,6
c420b9f8e1547eadef1ccd43fb0fd4cb,3,7
c43384cee8056cee7e98bd0423fc99ae,1,1
c43384cee8056cee7e98bd0423fc99ae,2,1
c43384cee8056cee7e98bd0423fc99ae,3,1
c43384cee8056cee7e98bd0423fc99ae,4,1
c43384cee8056cee7e98bd0423fc99ae,5,4
c434e76d0db34b6c8bbfc5fed8bfccfd,1,1
c434e76d0db34b6c8bbfc5fed8bfccfd,2,1
c434e76d0db34b6c8bbfc5fed8bfccfd,3,1
c434e76d0db34b6c8bbfc5fed8bfccfd,4,1
c434e76d0db34b6c8bbfc5fed8bfccfd,5,1
c434e76d0db34b6c8bbfc5fed8bfccfd,6,1
c43555b54891b848326cc2377eb5bd0d,1,2
c43555b54891b848326cc2377eb5bd0d,2,4
c43555b54891b848326cc2377eb5bd0d,3,2
c43555b54891b848326cc2377eb5bd0d,4,1
c4464695322428c902588301bb8fda54,1,1
c4464695322428c902588301bb8fda54,2,5
c4464695322428c902588301bb8fda54,3,1
c4464695322428c902588301bb8fda54,4,1
c4464695322428c902588301bb8fda54,5,1
c4464695322428c902588301bb8fda54,6,1
c452ab5ef92c53c163c07e03301b990f,1,1
c452ab5ef92c53c163c07e03301b990f,2,1
c452ab5ef92c53c163c07e03301b990f,3,1
c452ab5ef92c53c163c07e03301b990f,4,1
c452ab5ef92c53c163c07e03301b990f,5,1
c452ab5ef92c53c163c07e03301b990f,6,1
c4a2ffe68d1af3dfaa718b4c4807281a,1,1
c4a2ffe68d1af3dfaa718b4c4807281a,2,7
c4a2ffe68d1af3dfaa718b4c4807281a,3,7
c4a2ffe68d1af3dfaa718b4c4807281a,4,4
c4a2ffe68d1af3dfaa718b4c4807281a,5,6
c4b05bc478813763309dfac0c99682f6,1,2
c4b05bc478813763309dfac0c99682f6,2,1
c4b05bc478813763309dfac0c99682f6,3,1
c4b05bc478813763309dfac0c99682f6,4,1
c4b05bc478813763309dfac0c99682f6,5,3
c4b05bc478813763309dfac0c99682f6,6,4
c4e799921a03918c3d9f7b010fbf9870,1,1
c4e799921a03918c3d9f7b010fbf9870,2,1
c5079a6ec52973a85d93c170f2655f61,1,4
c5079a6ec52973a85d93c170f2655f61,2,2
c5079a6ec52973a85d93c170f2655f61,3,2
c5079a6ec52973a85d93c170f2655f61,4,2
c5238b791e9e36622c36fa225f7c6e90,1,1
c5238b791e9e36622c36fa225f7c6e90,2,1
c5420ef7b35f786b19bff3dd13d9273b,1,3
c5420ef7b35f786b19bff3dd13d9273b,2,2
c56418f7fb3f9c9168a3d5f3fc20ab8d,1,1
c56418f7fb3f9c9168a3d5f3fc20ab8d,2,1
c56c4cc225f53189557da8637a2b6db4,1,3
c56c4cc225f53189557da8637a2b6db4,2,3
c5d23bc5a09aa52c69484911418bf65b,1,7
c5d23bc5a09aa52c69484911418bf65b,2,3
c6017fa61d9cf71349184dd2a05c99e4,1,1
c6017fa61d9cf71349184dd2a05c99e4,2,1
c6017fa61d9cf71349184dd2a05c99e4,3,1
c6250abff420c0f96472758bd4bf9796,1,1
c6250abff420c0f96472758bd4bf9796,2,1
c64995f46033b18c0806488060c09c5a,1,1
c64995f46033b18c0806488060c09c5a,2,1
c64995f46033b18c0806488060c09c5a,3,1
c64995f46033b18c0806488060c09c5a,4,1
c681a3666fb2328fd36ce8af052dbf68,1,1
c681a3666fb2328fd36ce8af052dbf68,2,3
c681a3666fb2328fd36ce8af052dbf68,3,1
c68fd5d51bb40d6d85bce60ecce32212,1,2
c68fd5d51bb40d6d85bce60ecce32212,2,1
c68fd5d51bb40d6d85bce60ecce32212,3,1
c68fd5d51bb40d6d85bce60ecce32212,4,1
c68fd5d51bb40d6d85bce60ecce32212,5,1
c6bae7a038aa3d1d1982da7f11dfc233,1,1
c6e52e1f704d86aedf972a528b5cc8cc,1,7
c6e52e1f704d86aedf972a528b5cc8cc,2,10
c70e9a7857e1f11462dd5e99ba475c77,1,3
c70e9a7857e1f11462dd5e99ba475c77,2,3
c70e9a7857e1f11462dd5e99ba475c77,3,3
c70e9a7857e1f11462dd5e99ba475c77,4,3
c70e9a7857e1f11462dd5e99ba475c77,5,1
c70e9a7857e1f11462dd5e99ba475c77,6,1
c7300f0e148ecdee46e2caceee1ba3cb,1,6
c7300f0e148ecdee46e2caceee1ba3cb,2,1
c7300f0e148ecdee46e2caceee1ba3cb,3,1
c7671e17441c8821ff089e05bdc3ad43,1,1
c7671e17441c8821ff089e05bdc3ad43,2,1
c7a39c9c7f2f19aa8efc70e129c7967d,1,4
c7a39c9c7f2f19aa8efc70e129c7967d,2,4
c80d988427be6241ca4f80f28d1761aa,1,1
c80d988427be6241ca4f80f28d1761aa,2,1
c80d988427be6241ca4f80f28d1761aa,3,1
c80d988427be6241ca4f80f28d1761aa,4,2
c80d988427be6241ca4f80f28d1761aa,5,1
c80d988427be6241ca4f80f28d1761aa,6,4
c80e8941200be6075f2065597de40916,1,1
c80e8941200be6075f2065597de40916,2,1
c82ec877a83ca0b6753601bdbd511b6e,1,1
c82ec877a83ca0b6753601bdbd511b6e,2,1
c879c874746f90efdee6e407caa27dec,1,4
c879c874746f90efdee6e407caa27dec,2,4
c885845a517697e5c2b707ebfcd86392,1,1
c885845a517697e5c2b707ebfcd86392,2,1
c8cecff262dfd357814ad39d5de7d0be,1,6
c8cecff262dfd357814ad39d5de7d0be,2,2
c90796e974e7b138276e73bece5d998c,1,12
c90796e974e7b138276e73bece5d998c,2,3
c90796e974e7b138276e73bece5d998c,3,2
c90796e974e7b138276e73bece5d998c,4,14
c9315d22a108c55f496c64a1cef628aa,1,7
c9315d22a108c55f496c64a1cef628aa,2,10
c9315d22a108c55f496c64a1cef628aa,3,7
c9315d22a108c55f496c64a1cef628aa,4,7
c9315d22a108c55f496c64a1cef628aa,5,9
c99698a03a1ccc6d86f83e0a699b29b0,1,2
c9c8a733075e37776c7ded9e220cee68,1,1
c9c8a733075e37776c7ded9e220cee68,2,2
c9c8a733075e37776c7ded9e220cee68,3,2
c9c8a733075e37776c7ded9e220cee68,4,2
c9f24b1aeaaa90756875ce95621efd4b,1,2
c9f24b1aeaaa90756875ce95621efd4b,2,3
ca1e2fde0dd4abe14fa8f1a7f61c8dac,1,1
ca1e2fde0dd4abe14fa8f1a7f61c8dac,2,1
ca1e2fde0dd4abe14fa8f1a7f61c8dac,3,1
ca1e2fde0dd4abe14fa8f1a7f61c8dac,4,1
ca1e2fde0dd4abe14fa8f1a7f61c8dac,5,1
ca1e2fde0dd4abe14fa8f1a7f61c8dac,6,1
ca3058136efd4412234753f9f3831092,1,1
ca3058136efd4412234753f9f3831092,2,2
ca484a4a7fc2b3199ed6bd6aaaec75f8,1,1
ca5b6204093beb9e3da288d52509d8f4,1,3
ca5b6204093beb9e3da288d52509d8f4,2,2
ca9d47be75448ca972f6e3abd4cc8e1f,1,6
ca9d47be75448ca972f6e3abd4cc8e1f,2,7
ca9d47be75448ca972f6e3abd4cc8e1f,3,6
ca9d47be75448ca972f6e3abd4cc8e1f,4,1
ca9d47be75448ca972f6e3abd4cc8e1f,5,1
ca9d47be75448ca972f6e3abd4cc8e1f,6,1
caa338c22211b9929a098a6b54361e7d,1,1
caa338c22211b9929a098a6b54361e7d,2,1
caa338c22211b9929a098a6b54361e7d,3,1
caa338c22211b9929a098a6b54361e7d,4,1
cadb04ef2acdb05bb1cde016bd5d2140,1,1
cadb04ef2acdb05bb1cde016bd5d2140,2,1
cadb04ef2acdb05bb1cde016bd5d2140,3,1
cadb04ef2acdb05bb1cde016bd5d2140,4,1
cb13ac61e29a2a2584d8c0530505aed0,1,1
cb13ac61e29a2a2584d8c0530505aed0,2,2
cb7dcfcbb9dc579753e312a9bc7d9405,1,2
cb7dcfcbb9dc579753e312a9bc7d9405,2,1
cb7dcfcbb9dc579753e312a9bc7d9405,3,2
cb7dcfcbb9dc579753e312a9bc7d9405,4,1
cbc75cae8227556906517abaccd653b5,1,2
cc81c51b8e3fe73ff99e939291a222d3,1,4
cc81c51b8e3fe73ff99e939291a222d3,2,1
cc81c51b8e3fe73ff99e939291a222d3,3,1
cc81c51b8e3fe73ff99e939291a222d3,4,4
cc81c51b8e3fe73ff99e939291a222d3,5,4
cc81c51b8e3fe73ff99e939291a222d3,6,3
cc85958886bfc459efe09ab4cf42b52d,1,1
cc85958886bfc459efe09ab4cf42b52d,2,1
cc85958886bfc459efe09ab4cf42b52d,3,1
cc85958886bfc459efe09ab4cf42b52d,4,1
cd1dc5a3c22af02d2c60c685cf652e13,1,11
cd1dc5a3c22af02d2c60c685cf652e13,2,10
cd1dc5a3c22af02d2c60c685cf652e13,3,9
cd1dc5a3c22af02d2c60c685cf652e13,4,14
cd1dc5a3c22af02d2c60c685cf652e13,5,15
cd1dc5a3c22af02d2c60c685cf652e13,6,17
cd49589f480ccf214af42ee38d29eefc,1,1
cd49589f480ccf214af42ee38d29eefc,2,1
cd49589f480ccf214af42ee38d29eefc,3,1
cd49589f480ccf214af42ee38d29eefc,4,1
cd49589f480ccf214af42ee38d29eefc,5,2
cd54176dd90e5edd99fb58481d38de94,1,1
cd54176dd90e5edd99fb58481d38de94,2,1
cd54176dd90e5edd99fb58481d38de94,3,2
cd54176dd90e5edd99fb58481d38de94,4,1
cdd818c4d7a629ba7c7121f4dfd0c8b1,1,1
cde6f50686110adf30b1153a361be046,1,1
cde6f50686110adf30b1153a361be046,2,1
cde6f50686110adf30b1153a361be046,3,3
cde6f50686110adf30b1153a361be046,4,1
cde6f50686110adf30b1153a361be046,5,1
cde6f50686110adf30b1153a361be046,6,1
cdfddf68628627d49e556bbd25ccda19,1,3
cdfddf68628627d49e556bbd25ccda19,2,2
ce0a656f3ed005b0b8843995589876a6,1,1
ce0a656f3ed005b0b8843995589876a6,2,1
ce11e387d4e9bd5571f358e95a20925f,1,1
ce11e387d4e9bd5571f358e95a20925f,2,1
ce11e387d4e9bd5571f358e95a20925f,3,1
ce11e387d4e9bd5571f358e95a20925f,4,1
ce4cd705dcaef87f84e4b13e06072193,1,1
ce4cd705dcaef87f84e4b13e06072193,2,1
ce5a50c2f2b395271ed057ec19ac2fb5,1,1
ce5a50c2f2b395271ed057ec19ac2fb5,2,2
ce5a50c2f2b395271ed057ec19ac2fb5,3,1
ce5a50c2f2b395271ed057ec19ac2fb5,4,1
ce5a50c2f2b395271ed057ec19ac2fb5,5,1
ce5a50c2f2b395271ed057ec19ac2fb5,6,1
cf04282cec415946e679fe9f9ad9ecbc,1,1
cf04282cec415946e679fe9f9ad9ecbc,2,1
cf04282cec415946e679fe9f9ad9ecbc,3,1
cf04282cec415946e679fe9f9ad9ecbc,4,1
cf04282cec415946e679fe9f9ad9ecbc,5,2
cf04282cec415946e679fe9f9ad9ecbc,6,2
cf1db5ba689d9720e485a8f49787d124,1,1
cf1db5ba689d9720e485a8f49787d124,2,3
cf2228a334ed802b174b57c2e27442fc,1,1
cf2228a334ed802b174b57c2e27442fc,2,1
cf2c7fa633becc49ccae456345059c4c,1,3
cf8f37ea7d3b87b0487f5bf0093213dc,1,2
cfa473620b595bd16fe0ad4101a92287,1,3
cfa473620b595bd16fe0ad4101a92287,2,3
cfa473620b595bd16fe0ad4101a92287,3,3
cfa473620b595bd16fe0ad4101a92287,4,4
cfa473620b595bd16fe0ad4101a92287,5,2
cfc48b7db6b4297e5de592b1c71f6fc5,1,8
cfc48b7db6b4297e5de592b1c71f6fc5,2,2
cfc48b7db6b4297e5de592b1c71f6fc5,3,2
cfc48b7db6b4297e5de592b1c71f6fc5,4,2
cfc65ce0098180e2363a61a9ea9a43cc,1,1
cfc65ce0098180e2363a61a9ea9a43cc,2,2
d030dd5c75c7739bb44e124622b8c7da,1,2
d030dd5c75c7739bb44e124622b8c7da,2,3
d030dd5c75c7739bb44e124622b8c7da,3,3
d04df747406b030f1fa8de9b90ffbdca,1,1
d04df747406b030f1fa8de9b90ffbdca,2,1
d04df747406b030f1fa8de9b90ffbdca,3,1
d0886f421506890ad600c0091e2c9bd0,1,4
d0886f421506890ad600c0091e2c9bd0,2,5
d09884227bf7938655192822f5160a57,1,5
d0bd7eff65060436123150661eb2d8a7,1,4
d0bd7eff65060436123150661eb2d8a7,2,5
d0bd7eff65060436123150661eb2d8a7,3,2
d0bd7eff65060436123150661eb2d8a7,4,1
d11b51278aa2fab21522b6cd468a3f9a,1,2
d11b51278aa2fab21522b6cd468a3f9a,2,1
d17739fe52d3c8c024d002baa2f0e549,1,7
d17739fe52d3c8c024d002baa2f0e549,2,1
d19ed0a5fb33594149343889755ed1fd,1,7
d19ed0a5fb33594149343889755ed1fd,2,8
d21896ed488b4dd44b36f0d86e2b1afa,1,1
d21896ed488b4dd44b36f0d86e2b1afa,2,2
d273e7b2866306a1dd2d1bbbb582c807,1,1
d273e7b2866306a1dd2d1bbbb582c807,2,1
d273e7b2866306a1dd2d1bbbb582c807,3,1
d273e7b2866306a1dd2d1bbbb582c807,4,1
d273e7b2866306a1dd2d1bbbb582c807,5,5
d2f6199319948176ae5118dec5ddcd6d,1,1
d2f6199319948176ae5118dec5ddcd6d,2,1
d3140a874faae3cb4f28391c9ac99e76,1,1
d3140a874faae3cb4f28391c9ac99e76,2,1
d3140a874faae3cb4f28391c9ac99e76,3,1
d3140a874faae3cb4f28391c9ac99e76,4,1
d3140a874faae3cb4f28391c9ac99e76,5,1
d3206f5976eb0898c5a2ec5d4e2808c4,1,8
d3206f5976eb0898c5a2ec5d4e2808c4,2,10
d344300c0eb80df2bd7decf509c7d9d7,1,2
d344300c0eb80df2bd7decf509c7d9d7,2,2
d35b80d4605093cedb53efa97332dfce,1,1
d35b80d4605093cedb53efa97332dfce,2,1
d3d62d19ecdc3901b78190c84698f22e,1,3
d3d62d19ecdc3901b78190c84698f22e,2,3
d4040c6f81557bbe86119fd90f4dc0d5,1,1
d4040c6f81557bbe86119fd90f4dc0d5,2,1
d41b3de4371ace5db8b7c393a93fc30b,1,1
d45ed51a3421f940381562fa6c1c5b6f,1,9
d45ed51a3421f940381562fa6c1c5b6f,2,8
d48238520a0aa387341ea919b42bed2c,1,5
d48238520a0aa387341ea919b42bed2c,2,3
d48238520a0aa387341ea919b42bed2c,3,4
d4dc442de072940f8d6e31d4cfecc7b3,1,1
d4dc442de072940f8d6e31d4cfecc7b3,2,2
d52ba07ffd89a9a5199e859ea2f554ae,1,4
d52ba07ffd89a9a5199e859ea2f554ae,2,2
d563c3dc9ff3a16e19aa104a952f7f9e,1,1
d563c3dc9ff3a16e19aa104a952f7f9e,2,1
d563c3dc9ff3a16e19aa104a952f7f9e,3,1
d5ab0e31a7aa6dc310c6beb464d57d6a,1,2
d5ab0e31a7aa6dc310c6beb464d57d6a,2,2
d5ab0e31a7aa6dc310c6beb464d57d6a,3,1
d5d0f728bc86f30de508724ff74812e8,1,2
d5e864a5c931daf7a1e7a74e389a7ce8,1,2
d5e864a5c931daf7a1e7a74e389a7ce8,2,2
d5e864a5c931daf7a1e7a74e389a7ce8,3,1
d5e864a5c931daf7a1e7a74e389a7ce8,4,1
d5e864a5c931daf7a1e7a74e389a7ce8,5,2
d5e864a5c931daf7a1e7a74e389a7ce8,6,1
d5fc42b38edd312bc2c6f4553aee99b8,1,11
d5fc42b38edd312bc2c6f4553aee99b8,2,11
d5fc42b38edd312bc2c6f4553aee99b8,3,13
d634d41ac2c4a4372d29e2ceb4839d42,1,1
d634d41ac2c4a4372d29e2ceb4839d42,2,1
d6398138356dd6d066e3c97865ee9f44,1,1
d6398138356dd6d066e3c97865ee9f44,2,2
d6398138356dd6d066e3c97865ee9f44,3,1
d6398138356dd6d066e3c97865ee9f44,4,1
d6398138356dd6d066e3c97865ee9f44,5,1
d6398138356dd6d066e3c97865ee9f44,6,2
d65e02355827eabc3a8b8e7142e0e600,1,9
d65e02355827eabc3a8b8e7142e0e600,2,7
d65e02355827eabc3a8b8e7142e0e600,3,7
d70c96d49b6fb404927172fb2b90b785,1,7
d70c96d49b6fb404927172fb2b90b785,2,6
d70c96d49b6fb404927172fb2b90b785,3,6
d7169b47e394d5b4c4d4fd5f2cf1d7d4,1,1
d7169b47e394d5b4c4d4fd5f2cf1d7d4,2,1
d7169b47e394d5b4c4d4fd5f2cf1d7d4,3,1
d71a2cb5be040621fb5658c7a26abdac,1,1
d723bc009fcf42b08afc670e268c9f4e,1,1
d723bc009fcf42b08afc670e268c9f4e,2,2
d723bc009fcf42b08afc670e268c9f4e,3,6
d723bc009fcf42b08afc670e268c9f4e,4,3
d77cd7fe07286721981d23ff2a3a5c43,1,3
d77cd7fe07286721981d23ff2a3a5c43,2,2
d7b9636abfaed16c567aa4c446f4720d,1,3
d7d3f993a2d9be0c63519f137b23cb9d,1,1
d7d3f993a2d9be0c63519f137b23cb9d,2,2
d7d3f993a2d9be0c63519f137b23cb9d,3,4
d7d3f993a2d9be0c63519f137b23cb9d,4,1
d7d3f993a2d9be0c63519f137b23cb9d,5,2
d7d6d6ec7f00a62f7d61be0dc02dfc27,1,4
d7d6d6ec7f00a62f7d61be0dc02dfc27,2,4
d7eb7436d257f5c23fa5f79481e4125c,1,1
d7eb7436d257f5c23fa5f79481e4125c,2,1
d7eb7436d257f5c23fa5f79481e4125c,3,2
d7ef9af91d6e02bab31a9bcb2ee4836e,1,3
d7ef9af91d6e02bab31a9bcb2ee4836e,2,4
d88264f2bc4b8d8a337dcf42e3a470f2,1,1
d88264f2bc4b8d8a337dcf42e3a470f2,2,1
d89c29b94b4f802267ee90e07d8e75dd,1,1
d89c29b94b4f802267ee90e07d8e75dd,2,1
d8a46f843dc4629ed2441346f28891ea,1,4
d8a46f843dc4629ed2441346f28891ea,2,4
d8cec3e4595e457796f63989fc649e33,1,2
d8f7a757ee9b4088f0b37296389db5ec,1,1
d8f7a757ee9b4088f0b37296389db5ec,2,2
d8f7a757ee9b4088f0b37296389db5ec,3,1
d8f7a757ee9b4088f0b37296389db5ec,4,1
d8f7a757ee9b4088f0b37296389db5ec,5,2
d8f7a757ee9b4088f0b37296389db5ec,6,1
d956e211edca2aab4eb64221668e11ff,1,1
d956e211edca2aab4eb64221668e11ff,2,1
d9770b5959117cde1b5f5e7d326eaa7f,1,3
d9770b5959117cde1b5f5e7d326eaa7f,2,1
d9770b5959117cde1b5f5e7d326eaa7f,3,1
da39bc05e5713eeae95b1f8319b92c9f,1,2
da39bc05e5713eeae95b1f8319b92c9f,2,2
da4bb5279235b5ece1740160d6124e8c,1,2
da4bb5279235b5ece1740160d6124e8c,2,3
da4bb5279235b5ece1740160d6124e8c,3,3
da4bb5279235b5ece1740160d6124e8c,4,3
da4bb5279235b5ece1740160d6124e8c,5,1
da86ae1cad73c1bb32cb6acdd70db451,1,2
da86ae1cad73c1bb32cb6acdd70db451,2,2
dabe39f79024af6384501b5ac41fe557,1,1
dabe39f79024af6384501b5ac41fe557,2,1
dad62d1e977cd2b1b9ff2f7c5e486e2d,1,6
dad62d1e977cd2b1b9ff2f7c5e486e2d,2,1
db6139d02327090c5d97de5ca89dd04b,1,3
db6139d02327090c5d97de5ca89dd04b,2,3
db63e46c408f681b73f8080a4ac6b8ee,1,9
db63e46c408f681b73f8080a4ac6b8ee,2,10
db63e46c408f681b73f8080a4ac6b8ee,3,11
dba44efa9db5cb2ddc1fac645cb65b3b,1,2
dba44efa9db5cb2ddc1fac645cb65b3b,2,2
dba44efa9db5cb2ddc1fac645cb65b3b,3,2
dba44efa9db5cb2ddc1fac645cb65b3b,4,2
dba44efa9db5cb2ddc1fac645cb65b3b,5,2
dba44efa9db5cb2ddc1fac645cb65b3b,6,2
dbf44f3ada858c811b850f755f979a55,1,1
dbf44f3ada858c811b850f755f979a55,2,1
dbf44f3ada858c811b850f755f979a55,3,2
dc0e9ce71e221ccf3afc02a80c0a00bd,1,1
dc0e9ce71e221ccf3afc02a80c0a00bd,2,1
dc33c79bf738e128908dcffa540cf25f,1,3
dc6909ebd84c623236a52a146d415ecf,1,1
dc6909ebd84c623236a52a146d415ecf,2,1
dc6909ebd84c623236a52a146d415ecf,3,1
dc6909ebd84c623236a52a146d415ecf,4,1
dc6909ebd84c623236a52a146d415ecf,5,1
dc6909ebd84c623236a52a146d415ecf,6,1
dc6ee3652e49de0d78898a7bb1d74a89,1,1
dc6ee3652e49de0d78898a7bb1d74a89,2,1
dc8b2fc94e4fc9c72e799fa43e09aae2,1,10
dc8b2fc94e4fc9c72e799fa43e09aae2,2,2
dcb9bc76f1fd4b21c13760bc69ff608a,1,2
dcb9bc76f1fd4b21c13760bc69ff608a,2,3
dd65acd750305447cc15d65827de59b5,1,10
dd65acd750305447cc15d65827de59b5,2,1
dd938b1dca68261fc63c147a3678ee56,1,1
dd938b1dca68261fc63c147a3678ee56,2,1
ddc64252cd3e8d3cbfd37b3e024729c6,1,11
ddc64252cd3e8d3cbfd37b3e024729c6,2,9
ddc64252cd3e8d3cbfd37b3e024729c6,3,9
