conversation_id,turn_number,role,language,critical_issues_count,high_issues_count,medium_issues_count,low_issues_count,very_minor_issues_count
6eafa4a1d9e29fb23caaf9257c2982f2,3,assistant,java,0,1,4,0,0
e7bf3e2f2827905118e7e85c90cf1316,1,assistant,java,0,1,4,0,0
e7bf3e2f2827905118e7e85c90cf1316,2,assistant,java,0,0,8,0,0
e7bf3e2f2827905118e7e85c90cf1316,3,assistant,java,0,0,8,0,0
bff0b39534f9703a6a5838cb10a34c29,1,assistant,java,2,0,11,1,0
bff0b39534f9703a6a5838cb10a34c29,2,assistant,java,1,0,12,1,0
a649ddb482571ed14138ee6c36c60678,1,assistant,java,0,0,2,1,0
a649ddb482571ed14138ee6c36c60678,2,assistant,java,0,1,4,1,0
acf577435e571a9c8f20fd341c08ebfd,1,assistant,java,0,1,2,0,0
acf577435e571a9c8f20fd341c08ebfd,2,assistant,java,0,1,2,0,0
acf577435e571a9c8f20fd341c08ebfd,3,assistant,java,0,1,2,0,0
acf577435e571a9c8f20fd341c08ebfd,4,assistant,java,0,1,5,0,0
acf577435e571a9c8f20fd341c08ebfd,5,assistant,java,0,0,5,0,0
acf577435e571a9c8f20fd341c08ebfd,6,assistant,java,0,1,6,0,0
caa2bcabe57588fd16261169149f8087,1,assistant,java,0,1,5,0,0
caa2bcabe57588fd16261169149f8087,2,assistant,java,0,0,7,0,0
4386b1854927756da1d5ca0b1c70a222,1,assistant,java,2,1,14,1,0
4386b1854927756da1d5ca0b1c70a222,2,assistant,java,0,0,3,0,0
4386b1854927756da1d5ca0b1c70a222,3,assistant,java,0,0,2,0,0
4386b1854927756da1d5ca0b1c70a222,4,assistant,java,0,1,7,0,0
4386b1854927756da1d5ca0b1c70a222,5,assistant,java,0,0,2,0,0
0a4e49da3b15b071a3278724c513b234,1,assistant,java,0,0,4,0,0
0a4e49da3b15b071a3278724c513b234,2,assistant,java,0,0,5,0,0
0a4e49da3b15b071a3278724c513b234,4,assistant,java,0,0,4,0,0
0a4e49da3b15b071a3278724c513b234,5,assistant,java,0,0,3,0,0
f54d1d94573d290b2c97da09abe5b907,1,assistant,java,0,0,4,0,0
2e4492b54929e97248669c6c772a2060,1,assistant,java,0,1,6,1,0
2e4492b54929e97248669c6c772a2060,2,assistant,java,0,1,7,1,0
a64c9d819422dc809d77d195974915ee,1,assistant,java,0,0,3,0,0
3d8b5bc72d947fd7a366a4d0f7a1e915,1,assistant,java,1,1,8,0,0
3d8b5bc72d947fd7a366a4d0f7a1e915,2,assistant,java,0,1,8,1,0
1029df6c4cc44db28117aefe4e90742c,1,assistant,java,0,0,10,1,0
632d9d82ab02c3e514b9414b3e0b0f40,1,assistant,java,1,0,3,0,0
632d9d82ab02c3e514b9414b3e0b0f40,2,assistant,java,1,0,2,0,0
f4cc96007a80fc1539727e30e68f0990,1,assistant,java,0,0,2,0,0
f4cc96007a80fc1539727e30e68f0990,2,assistant,java,0,0,2,0,0
49b155511a339149deac5f2d50b001e6,2,assistant,java,0,1,5,0,0
c1d594c6ee4bd5c2e12ba7acab71930e,2,assistant,java,0,1,3,0,0
6b78bde94c3afc48ff37e12b82b5493e,1,assistant,java,0,0,3,0,0
6b78bde94c3afc48ff37e12b82b5493e,2,assistant,java,0,0,7,0,0
6b78bde94c3afc48ff37e12b82b5493e,3,assistant,java,0,0,4,0,0
6b78bde94c3afc48ff37e12b82b5493e,4,assistant,java,0,0,7,0,0
6b78bde94c3afc48ff37e12b82b5493e,5,assistant,java,0,0,5,0,0
6b78bde94c3afc48ff37e12b82b5493e,6,assistant,java,0,0,4,0,0
576dd8afd09f4d4e979bb3cefe548445,1,assistant,java,0,0,4,0,0
576dd8afd09f4d4e979bb3cefe548445,2,assistant,java,0,0,6,0,0
576dd8afd09f4d4e979bb3cefe548445,3,assistant,java,0,0,6,0,0
576dd8afd09f4d4e979bb3cefe548445,4,assistant,java,0,0,3,0,0
576dd8afd09f4d4e979bb3cefe548445,5,assistant,java,0,0,3,1,0
99f8b32c2255da728899774f92de35ac,1,assistant,java,1,0,9,1,0
7eac3e754d46c20341a84388f5eba6f0,1,assistant,java,0,0,11,1,0
34040165efd49cdd49f7f2d4dc2152ea,1,assistant,java,0,1,5,1,0
b1de3634c8b3d845f746d4543b9204b4,1,assistant,java,0,0,3,0,0
b1de3634c8b3d845f746d4543b9204b4,2,assistant,java,0,0,3,0,0
b1de3634c8b3d845f746d4543b9204b4,3,assistant,java,0,0,4,0,0
7e514a2d940b41b741e335f60542e6bb,1,assistant,java,0,0,2,0,0
7e514a2d940b41b741e335f60542e6bb,2,assistant,java,0,0,2,0,0
3427104b651dd8b452a19ab97207da3c,1,assistant,java,0,0,6,0,0
3427104b651dd8b452a19ab97207da3c,2,assistant,java,0,0,5,0,0
3427104b651dd8b452a19ab97207da3c,3,assistant,java,0,0,5,0,0
3427104b651dd8b452a19ab97207da3c,4,assistant,java,0,0,5,0,0
be7da93a2f3b7938c83d463f76e2734f,1,assistant,java,0,1,6,0,0
ab6b18c02d5801ae72360201cdc5bd12,1,assistant,java,0,0,4,0,0
ab6b18c02d5801ae72360201cdc5bd12,2,assistant,java,0,0,4,0,0
1e87f4a2a7e080f63f4a9428942e2d35,1,assistant,java,1,1,7,0,0
da536c3c95aff1d3b853971eb17ca4b4,1,assistant,java,1,1,13,3,0
da536c3c95aff1d3b853971eb17ca4b4,2,assistant,java,0,0,3,0,0
3b6c587709c1358da1bd53a9fa8b33c5,2,assistant,java,0,0,5,0,0
3b6c587709c1358da1bd53a9fa8b33c5,3,assistant,java,0,0,5,0,0
ee457725bd4a7f6e30fcfa9fc4ec803b,1,assistant,java,0,0,4,0,0
ee457725bd4a7f6e30fcfa9fc4ec803b,3,assistant,java,0,0,4,0,0
ee457725bd4a7f6e30fcfa9fc4ec803b,4,assistant,java,0,0,5,0,0
ee457725bd4a7f6e30fcfa9fc4ec803b,5,assistant,java,0,0,4,0,0
09149fa7d52c000fe700e32a4b81d2cd,1,assistant,java,0,0,4,0,0
09149fa7d52c000fe700e32a4b81d2cd,2,assistant,java,0,0,8,0,0
09149fa7d52c000fe700e32a4b81d2cd,3,assistant,java,0,0,4,0,0
3be983247f539bbc974fccf7c4372d58,5,assistant,java,0,0,8,1,0
3be983247f539bbc974fccf7c4372d58,6,assistant,java,0,0,6,0,0
0c2f90b9da465a2ddfc5e607eeeed509,1,assistant,java,0,0,3,0,0
0c2f90b9da465a2ddfc5e607eeeed509,3,assistant,java,0,1,3,0,0
0c2f90b9da465a2ddfc5e607eeeed509,4,assistant,java,0,0,3,0,0
9ffb16abe964454426282f5b5c7a26fd,2,assistant,java,0,0,3,0,0
c14e6cb987f67a18d259201cbb52f71f,1,assistant,java,0,0,2,0,0
c14e6cb987f67a18d259201cbb52f71f,2,assistant,java,0,0,2,0,0
c14e6cb987f67a18d259201cbb52f71f,3,assistant,java,0,0,3,0,0
fda7762e2fc2c39c4dad909bdb22dc09,1,assistant,java,0,0,4,1,0
fda7762e2fc2c39c4dad909bdb22dc09,2,assistant,java,0,0,5,1,0
fda7762e2fc2c39c4dad909bdb22dc09,3,assistant,java,0,0,3,0,0
fda7762e2fc2c39c4dad909bdb22dc09,4,assistant,java,0,0,3,0,0
a26ba3518c4ed960b4ab9200ad0478d2,1,assistant,java,0,0,4,0,0
a26ba3518c4ed960b4ab9200ad0478d2,2,assistant,java,0,0,5,1,0
a26ba3518c4ed960b4ab9200ad0478d2,3,assistant,java,0,0,5,0,0
a26ba3518c4ed960b4ab9200ad0478d2,4,assistant,java,0,0,8,1,0
a26ba3518c4ed960b4ab9200ad0478d2,5,assistant,java,0,0,6,0,0
a26ba3518c4ed960b4ab9200ad0478d2,6,assistant,java,0,0,6,1,0
fc7b233d919c1884401f1a92a6c08921,1,assistant,java,1,0,9,1,0
fc7b233d919c1884401f1a92a6c08921,2,assistant,java,1,0,13,1,0
cb44dfa1e35e4dabbbfeaa8a0e5272fb,1,assistant,java,0,0,2,0,0
7aaeec371cabeecae0b089cf6cad9901,1,assistant,java,0,0,13,1,0
d95eeda336d502a4123fb25da2b3b5e6,1,assistant,java,0,0,6,1,0
d95eeda336d502a4123fb25da2b3b5e6,2,assistant,java,0,0,5,1,0
d95eeda336d502a4123fb25da2b3b5e6,3,assistant,java,0,0,5,1,0
d95eeda336d502a4123fb25da2b3b5e6,4,assistant,java,0,0,4,1,0
d95eeda336d502a4123fb25da2b3b5e6,5,assistant,java,0,0,3,1,0
d95eeda336d502a4123fb25da2b3b5e6,6,assistant,java,0,0,4,0,0
df499cc10053b58c551a253830a09db1,1,assistant,java,0,0,3,0,0
df499cc10053b58c551a253830a09db1,2,assistant,java,0,0,5,1,0
df499cc10053b58c551a253830a09db1,3,assistant,java,0,0,5,2,0
baee186624f121cc6334bf27e5552d59,1,assistant,java,1,0,2,0,0
baee186624f121cc6334bf27e5552d59,2,assistant,java,1,0,4,1,0
6301a3ea5a73c771697b5a33336a13ee,1,assistant,java,0,1,7,0,0
6301a3ea5a73c771697b5a33336a13ee,2,assistant,java,1,1,5,0,0
6301a3ea5a73c771697b5a33336a13ee,3,assistant,java,1,0,6,0,0
6301a3ea5a73c771697b5a33336a13ee,4,assistant,java,1,0,6,1,0
5af7dfa548f420c9a2341d59666e5084,1,assistant,java,0,0,5,0,0
5af7dfa548f420c9a2341d59666e5084,2,assistant,java,0,0,3,0,0
94ac2c23c67977d210b694b7a4f72ee5,1,assistant,java,0,1,4,0,0
94ac2c23c67977d210b694b7a4f72ee5,2,assistant,java,1,1,6,0,0
94ac2c23c67977d210b694b7a4f72ee5,3,assistant,java,0,0,4,0,0
94ac2c23c67977d210b694b7a4f72ee5,4,assistant,java,0,1,7,0,0
94ac2c23c67977d210b694b7a4f72ee5,5,assistant,java,1,1,5,0,0
94ac2c23c67977d210b694b7a4f72ee5,6,assistant,java,0,0,3,0,0
a91f0f2ecf419f58087601ff587f43b1,1,assistant,java,0,0,4,1,0
a91f0f2ecf419f58087601ff587f43b1,2,assistant,java,0,0,4,1,0
87845fe3501922f0d23e48932fe54e52,1,assistant,java,1,1,6,1,0
87845fe3501922f0d23e48932fe54e52,2,assistant,java,1,1,10,0,0
43b6b87ce94241a9890788146acf533e,1,assistant,java,0,1,6,0,0
43b6b87ce94241a9890788146acf533e,2,assistant,java,1,1,9,1,0
abac2988cac209ab6bc53c86f6018d89,1,assistant,java,0,1,9,0,0
abac2988cac209ab6bc53c86f6018d89,2,assistant,java,1,1,8,1,0
abac2988cac209ab6bc53c86f6018d89,3,assistant,java,1,1,10,1,0
d179ba925841859bff51e42d161f0e12,1,assistant,java,0,1,5,0,0
d179ba925841859bff51e42d161f0e12,2,assistant,java,0,1,4,0,0
7a3858eecd9fd59cc2b049e04f2835e3,1,assistant,java,1,1,5,0,0
7a3858eecd9fd59cc2b049e04f2835e3,2,assistant,java,1,1,8,0,0
7c67496c887084b9f129ef697c300b87,1,assistant,java,0,1,4,0,0
304402ece4cafa7dcb2423ea97c57fb9,1,assistant,java,1,1,10,1,0
48fa3af71646b56ea42be408b64f8220,1,assistant,java,0,0,6,0,0
48fa3af71646b56ea42be408b64f8220,2,assistant,java,0,0,6,0,0
f3e0bc05010ae58dcfb84f46b29b25fd,1,assistant,java,0,0,4,0,0
209407d8331c4423e28ebc1c0eafd77e,1,assistant,java,0,0,3,0,0
209407d8331c4423e28ebc1c0eafd77e,2,assistant,java,0,0,4,1,0
209407d8331c4423e28ebc1c0eafd77e,3,assistant,java,0,0,3,0,0
209407d8331c4423e28ebc1c0eafd77e,4,assistant,java,0,0,5,0,0
209407d8331c4423e28ebc1c0eafd77e,5,assistant,java,0,0,2,0,0
8bfd2637fbcac2771f35d1ccb91506b9,1,assistant,java,0,0,5,0,0
8bfd2637fbcac2771f35d1ccb91506b9,2,assistant,java,0,0,5,0,0
a343c3f98e5e3305f5aff4ace19297b3,1,assistant,java,0,0,4,0,0
a343c3f98e5e3305f5aff4ace19297b3,2,assistant,java,0,0,4,0,0
a343c3f98e5e3305f5aff4ace19297b3,3,assistant,java,0,0,4,0,0
a343c3f98e5e3305f5aff4ace19297b3,4,assistant,java,0,0,2,0,0
f75068d352dc202fa9833bbaf8c7ee31,1,assistant,java,1,0,4,0,0
f75068d352dc202fa9833bbaf8c7ee31,2,assistant,java,0,0,3,0,0
a55a681e5f5b4ba8ad438b795fe4a7fb,1,assistant,java,0,0,3,0,0
a55a681e5f5b4ba8ad438b795fe4a7fb,2,assistant,java,0,0,3,0,0
a55a681e5f5b4ba8ad438b795fe4a7fb,3,assistant,java,0,0,3,0,0
a55a681e5f5b4ba8ad438b795fe4a7fb,4,assistant,java,0,0,6,1,0
566ccabcf1f2c4e614c85297499c8de1,2,assistant,java,0,0,3,1,0
566ccabcf1f2c4e614c85297499c8de1,3,assistant,java,0,0,3,1,0
566ccabcf1f2c4e614c85297499c8de1,4,assistant,java,0,0,3,1,0
a56399125c1d1ef9e392d42e57206429,1,assistant,java,0,1,4,0,0
a56399125c1d1ef9e392d42e57206429,2,assistant,java,0,1,4,0,0
74e37e8f023c8989f0f26e4d7c2d56c7,1,assistant,java,0,1,5,0,0
74e37e8f023c8989f0f26e4d7c2d56c7,2,assistant,java,0,1,4,0,0
84d2dda947b70fff87ba5469d7b83818,1,assistant,java,0,0,4,0,0
84d2dda947b70fff87ba5469d7b83818,2,assistant,java,0,1,5,0,0
84d2dda947b70fff87ba5469d7b83818,3,assistant,java,0,1,7,1,0
84d2dda947b70fff87ba5469d7b83818,4,assistant,java,0,1,6,1,0
f44ad4028a37d53aab84354fcb334df0,1,assistant,java,0,1,10,1,0
f44ad4028a37d53aab84354fcb334df0,2,assistant,java,0,1,4,0,0
9258cf2623bb66c535fb72b9757a76c8,1,assistant,java,0,1,4,0,0
68f41e35073d409944d12b6f15aaf596,1,assistant,java,0,0,3,1,0
68f41e35073d409944d12b6f15aaf596,2,assistant,java,0,0,5,1,0
68f41e35073d409944d12b6f15aaf596,3,assistant,java,0,0,4,0,0
0e15c5b90804e4fd538d4de5e3c73c4d,1,assistant,java,0,0,4,0,0
99fdd525f20616ecd0d2ac4b99b49d9d,1,assistant,java,0,0,2,0,0
99fdd525f20616ecd0d2ac4b99b49d9d,2,assistant,java,0,0,4,1,0
db04286ae6886b99c0e5cfea928b3ce7,1,assistant,java,0,0,7,0,0
db04286ae6886b99c0e5cfea928b3ce7,2,assistant,java,0,0,4,0,0
db04286ae6886b99c0e5cfea928b3ce7,3,assistant,java,0,0,4,0,0
db04286ae6886b99c0e5cfea928b3ce7,4,assistant,java,0,0,4,0,0
db04286ae6886b99c0e5cfea928b3ce7,6,assistant,java,0,0,3,0,0
a897e009e1660f1e749e8b80babc8507,1,assistant,java,0,0,6,0,0
a897e009e1660f1e749e8b80babc8507,2,assistant,java,0,0,4,0,0
a897e009e1660f1e749e8b80babc8507,3,assistant,java,0,0,5,0,0
a897e009e1660f1e749e8b80babc8507,4,assistant,java,1,0,8,0,0
a897e009e1660f1e749e8b80babc8507,5,assistant,java,0,0,2,0,0
a897e009e1660f1e749e8b80babc8507,6,assistant,java,0,0,2,0,0
a1a5c66a45e738456e0b92f8ef3facfa,1,assistant,java,0,0,3,0,0
9ed52d4167dac276bc0b0af265a88467,1,assistant,java,0,0,6,0,0
9ed52d4167dac276bc0b0af265a88467,2,assistant,java,0,0,6,0,0
247a1383b7a76ae9f1f3280b62559f42,1,assistant,java,0,1,7,1,0
8b2fd09ef437a53430c8a917a7feed57,1,assistant,java,0,1,5,1,0
f47c058f6a49ba493643d81b94011f4f,3,assistant,java,0,1,3,0,0
7bd82c02af466636b1784b0462bfb22a,1,assistant,java,2,0,13,0,0
7bd82c02af466636b1784b0462bfb22a,2,assistant,java,1,1,8,0,0
7bd82c02af466636b1784b0462bfb22a,3,assistant,java,1,1,8,0,0
75c9b777de980b2e7aeab98488de4e10,1,assistant,java,0,0,4,0,0
75c9b777de980b2e7aeab98488de4e10,2,assistant,java,0,0,4,0,0
75c9b777de980b2e7aeab98488de4e10,3,assistant,java,0,0,3,0,0
510337009153253c81f1a7d6a649c9b3,1,assistant,java,0,1,7,0,0
510337009153253c81f1a7d6a649c9b3,2,assistant,java,0,1,8,0,0
2d0d9b65d54b5b74a269c6bc042bdccf,1,assistant,java,1,0,7,1,0
2d0d9b65d54b5b74a269c6bc042bdccf,2,assistant,java,0,0,4,0,0
2d0d9b65d54b5b74a269c6bc042bdccf,3,assistant,java,0,0,2,0,0
2d0d9b65d54b5b74a269c6bc042bdccf,4,assistant,java,1,0,7,0,0
e5d5365a3970b100233fa4e844b49768,1,assistant,java,0,0,5,0,0
e5d5365a3970b100233fa4e844b49768,2,assistant,java,0,1,4,0,0
3fe1b5353b744c41203a8e9e19d6e0ac,1,assistant,java,0,0,5,0,0
3fe1b5353b744c41203a8e9e19d6e0ac,2,assistant,java,0,0,2,1,0
995f5544193dc216076ffadea74199f6,1,assistant,java,0,1,3,0,0
995f5544193dc216076ffadea74199f6,2,assistant,java,0,1,3,0,0
995f5544193dc216076ffadea74199f6,3,assistant,java,0,1,3,0,0
139eeecfa228fa88656299bdfa24ef8f,1,assistant,java,1,0,2,0,0
139eeecfa228fa88656299bdfa24ef8f,2,assistant,java,1,0,2,0,0
736c623a7fd9631534a5a6559223e14d,1,assistant,java,0,0,3,0,0
b3a866b6f359d675053b9d75f5aeadea,1,assistant,java,0,1,6,0,0
b3a866b6f359d675053b9d75f5aeadea,2,assistant,java,0,1,7,0,0
456f69a9d0053a78ed1df6ff610e2503,2,assistant,java,0,0,3,0,0
d3aa5c446c776a177c4f46a575eb1489,1,assistant,java,0,0,5,0,0
d3aa5c446c776a177c4f46a575eb1489,2,assistant,java,0,1,4,1,0
d3aa5c446c776a177c4f46a575eb1489,3,assistant,java,0,1,4,1,0
d3aa5c446c776a177c4f46a575eb1489,4,assistant,java,0,1,3,1,0
d3aa5c446c776a177c4f46a575eb1489,5,assistant,java,0,1,3,1,0
d3aa5c446c776a177c4f46a575eb1489,6,assistant,java,0,1,4,1,0
284793bb1e369be67b3ffb6c3f6b97a7,1,assistant,java,0,0,6,0,0
c72f777f2cb42b5329cb8e296e8daa49,1,assistant,java,0,0,4,0,0
c72f777f2cb42b5329cb8e296e8daa49,2,assistant,java,0,0,4,0,0
c72f777f2cb42b5329cb8e296e8daa49,3,assistant,java,0,0,3,0,0
c72f777f2cb42b5329cb8e296e8daa49,4,assistant,java,0,0,4,0,0
6c27986893268358eb0eaa60e2e054d9,1,assistant,java,0,0,2,0,0
5e03a41e5d3b965b72507486e32a4209,1,assistant,java,0,1,3,0,0
5e03a41e5d3b965b72507486e32a4209,2,assistant,java,0,0,3,0,0
5e03a41e5d3b965b72507486e32a4209,4,assistant,java,0,0,9,0,0
5e03a41e5d3b965b72507486e32a4209,5,assistant,java,0,0,9,0,0
5e03a41e5d3b965b72507486e32a4209,6,assistant,java,0,0,7,0,0
6bbbbb89e83366d1063c0f08e3748918,1,assistant,java,0,0,7,0,0
6bbbbb89e83366d1063c0f08e3748918,2,assistant,java,0,0,2,0,0
1524af3d1224c8e2ef95df56f28514a0,1,assistant,java,0,1,3,0,0
1524af3d1224c8e2ef95df56f28514a0,2,assistant,java,0,1,3,0,0
1524af3d1224c8e2ef95df56f28514a0,3,assistant,java,0,1,3,0,0
2136a584ab90b24d9ef7b36131eec370,1,assistant,java,0,1,3,0,0
8b5941847120c7a34d350ff31f25ff34,1,assistant,java,0,0,5,0,0
8b5941847120c7a34d350ff31f25ff34,2,assistant,java,0,0,5,0,0
8b5941847120c7a34d350ff31f25ff34,3,assistant,java,0,0,5,0,0
e348f22a90227f5053b10bf7a1dbb9e1,1,assistant,java,1,1,7,1,0
e348f22a90227f5053b10bf7a1dbb9e1,2,assistant,java,0,1,5,0,0
a67f561c05f51309acc16e1cbc4b42b5,1,assistant,java,0,0,3,0,0
f80205ab38c13827d45c2cd90533ecd2,1,assistant,java,0,1,4,0,0
f80205ab38c13827d45c2cd90533ecd2,2,assistant,java,0,1,4,0,0
ec5d529dfebecf8d05def9b828c1aa67,1,assistant,java,0,0,3,0,0
ec5d529dfebecf8d05def9b828c1aa67,2,assistant,java,0,0,4,0,0
f7d64a3eb55a2714e14bd01bd11967ef,1,assistant,java,0,0,2,0,0
f7d64a3eb55a2714e14bd01bd11967ef,2,assistant,java,0,0,2,0,0
f7d64a3eb55a2714e14bd01bd11967ef,3,assistant,java,0,0,4,0,0
f7d64a3eb55a2714e14bd01bd11967ef,4,assistant,java,0,0,2,0,0
f7d64a3eb55a2714e14bd01bd11967ef,5,assistant,java,0,0,4,0,0
f7d64a3eb55a2714e14bd01bd11967ef,6,assistant,java,0,0,2,0,0
dd18ff4f1ba846cefae69ca7ccfdf3a9,1,assistant,java,0,0,2,0,0
dd18ff4f1ba846cefae69ca7ccfdf3a9,2,assistant,java,0,0,2,0,0
dd18ff4f1ba846cefae69ca7ccfdf3a9,3,assistant,java,0,0,3,0,0
02b4de8b364274e1d3c2988d69b9ae06,1,assistant,java,1,1,5,0,0
02b4de8b364274e1d3c2988d69b9ae06,2,assistant,java,1,1,8,0,0
eadfae4fbf13f5de86b72960b8fc4fd5,1,assistant,java,0,1,5,1,0
eadfae4fbf13f5de86b72960b8fc4fd5,2,assistant,java,0,1,5,1,0
b904d0a36428860044138f9c12769198,1,assistant,java,0,1,5,0,0
b904d0a36428860044138f9c12769198,2,assistant,java,0,1,5,0,0
25c09e6bcaa216ced2e57ee4b575b829,1,assistant,java,0,0,5,2,0
25c09e6bcaa216ced2e57ee4b575b829,2,assistant,java,0,0,9,1,0
f345f459c252e328bd03d53b3bd2362d,1,assistant,java,0,1,5,0,0
f345f459c252e328bd03d53b3bd2362d,2,assistant,java,0,1,4,1,0
9704d85485aafc07542945c76af59e3a,1,assistant,java,0,0,7,0,0
9704d85485aafc07542945c76af59e3a,2,assistant,java,0,0,8,0,0
9704d85485aafc07542945c76af59e3a,3,assistant,java,0,0,8,0,0
ae2e98fe1d760698531b7c7c66dc6d28,1,assistant,java,0,0,11,0,0
ae2e98fe1d760698531b7c7c66dc6d28,3,assistant,java,0,0,5,0,0
ae2e98fe1d760698531b7c7c66dc6d28,5,assistant,java,0,0,5,0,0
cdac359a885a55afe9c099b39f292c7c,1,assistant,java,0,0,6,0,0
006425167630098e2775186a1440b756,2,assistant,java,0,0,3,0,0
df7c42051f9146b0148baa13845f9dee,1,assistant,java,0,0,7,1,0
df7c42051f9146b0148baa13845f9dee,2,assistant,java,0,0,8,0,0
c3455daa228f7947e26aa1b9ce1d2134,1,assistant,java,0,0,4,0,0
c3455daa228f7947e26aa1b9ce1d2134,2,assistant,java,0,0,6,0,0
a58804986a82d14825369d4adbe2e3ba,1,assistant,java,0,0,3,0,0
a58804986a82d14825369d4adbe2e3ba,2,assistant,java,0,0,3,0,0
a58804986a82d14825369d4adbe2e3ba,3,assistant,java,0,0,3,0,0
a58804986a82d14825369d4adbe2e3ba,4,assistant,java,0,0,3,0,0
a58804986a82d14825369d4adbe2e3ba,5,assistant,java,0,0,2,0,0
a58804986a82d14825369d4adbe2e3ba,6,assistant,java,0,0,3,0,0
2b9c93f772181d96b6fb3fff37567510,1,assistant,java,0,1,5,0,0
2b9c93f772181d96b6fb3fff37567510,2,assistant,java,0,1,6,0,0
2b9c93f772181d96b6fb3fff37567510,3,assistant,java,0,1,6,0,0
2b9c93f772181d96b6fb3fff37567510,4,assistant,java,0,1,5,0,0
a82e633342ab58a09a71c307456c6b9f,1,assistant,java,0,0,8,0,0
a82e633342ab58a09a71c307456c6b9f,2,assistant,java,0,0,8,0,0
e94241b45d52aad69bfb34523926e280,1,assistant,java,0,1,9,0,0
e94241b45d52aad69bfb34523926e280,2,assistant,java,0,1,9,0,0
c62fc88bb49409f1f1b343077e70eebd,1,assistant,java,0,0,5,0,0
8959e203cffb24cd2bb195631c5e10f2,1,assistant,java,0,0,3,0,0
49f5ce97481dc6f0385fbd732593c17e,1,assistant,java,0,1,10,1,0
49f5ce97481dc6f0385fbd732593c17e,2,assistant,java,0,1,7,0,0
ac62baf0da2de4c05da374fc648651b3,1,assistant,java,0,0,5,0,0
ac62baf0da2de4c05da374fc648651b3,2,assistant,java,1,0,9,1,0
ac62baf0da2de4c05da374fc648651b3,3,assistant,java,1,0,2,0,0
cd48beff86d6835fae0acdf22ca05167,1,assistant,java,1,0,7,1,0
cd48beff86d6835fae0acdf22ca05167,2,assistant,java,1,0,6,1,0
795a0562bdc69735c2077620432be5f5,1,assistant,java,0,0,2,0,0
795a0562bdc69735c2077620432be5f5,2,assistant,java,0,0,4,0,0
795a0562bdc69735c2077620432be5f5,3,assistant,java,0,1,8,0,0
795a0562bdc69735c2077620432be5f5,4,assistant,java,0,0,10,0,0
bb04dc3e7228270bbadfa8967e018d04,1,assistant,java,0,0,3,0,0
bb04dc3e7228270bbadfa8967e018d04,2,assistant,java,0,0,3,0,0
bb04dc3e7228270bbadfa8967e018d04,3,assistant,java,0,0,3,0,0
bb04dc3e7228270bbadfa8967e018d04,4,assistant,java,0,0,4,0,0
bb04dc3e7228270bbadfa8967e018d04,5,assistant,java,0,0,4,0,0
bb04dc3e7228270bbadfa8967e018d04,6,assistant,java,0,0,3,0,0
df16b67bd2890fe2fc92dc6967d54410,1,assistant,java,0,0,3,0,0
df16b67bd2890fe2fc92dc6967d54410,2,assistant,java,0,0,3,0,0
df16b67bd2890fe2fc92dc6967d54410,3,assistant,java,0,0,3,0,0
0bbe1c282c8ef7f86cb9c87a3c245314,1,assistant,java,0,0,2,0,0
0bbe1c282c8ef7f86cb9c87a3c245314,2,assistant,java,0,0,2,0,0
b9f33e43706c65534336aa0ca91e2333,1,assistant,java,0,1,9,0,0
b9f33e43706c65534336aa0ca91e2333,2,assistant,java,0,1,10,0,0
6b13244fb5e37b6d6a7c9da8430f2fec,1,assistant,java,0,0,3,0,0
6b13244fb5e37b6d6a7c9da8430f2fec,2,assistant,java,0,0,3,0,0
6659e7ce77112574781b2419e9e0a70e,1,assistant,java,0,1,6,0,0
6659e7ce77112574781b2419e9e0a70e,2,assistant,java,0,1,8,0,0
6659e7ce77112574781b2419e9e0a70e,3,assistant,java,0,1,11,0,0
04b303b8a563683bbab5b1cc73526f2e,1,assistant,java,0,1,7,1,0
04b303b8a563683bbab5b1cc73526f2e,2,assistant,java,0,1,6,1,0
04b303b8a563683bbab5b1cc73526f2e,3,assistant,java,0,1,6,1,0
04b303b8a563683bbab5b1cc73526f2e,4,assistant,java,0,1,6,1,0
3ea843b5eed3dae9b6735425535603c0,1,assistant,java,0,1,5,0,0
3ea843b5eed3dae9b6735425535603c0,2,assistant,java,0,1,5,0,0
3ea843b5eed3dae9b6735425535603c0,3,assistant,java,0,1,6,0,0
d241758203b27cc0658c1170422a5aea,1,assistant,java,0,1,4,0,0
d241758203b27cc0658c1170422a5aea,2,assistant,java,0,1,4,0,0
d241758203b27cc0658c1170422a5aea,3,assistant,java,0,1,8,0,0
d241758203b27cc0658c1170422a5aea,4,assistant,java,0,1,8,0,0
ad232181a775db47cadf5b55a493b56a,1,assistant,java,0,1,12,1,0
ad232181a775db47cadf5b55a493b56a,2,assistant,java,0,1,11,1,0
ad232181a775db47cadf5b55a493b56a,3,assistant,java,0,1,12,1,0
ad232181a775db47cadf5b55a493b56a,4,assistant,java,0,1,8,1,0
ad232181a775db47cadf5b55a493b56a,5,assistant,java,0,1,9,1,0
ad232181a775db47cadf5b55a493b56a,6,assistant,java,0,1,8,1,0
97e9cb478611f312e299d7da244ee1b6,1,assistant,java,0,0,3,0,0
97e9cb478611f312e299d7da244ee1b6,2,assistant,java,0,0,3,0,0
97e9cb478611f312e299d7da244ee1b6,3,assistant,java,0,1,3,1,0
0577deecf10d6c05b46e005e5078d2d4,1,assistant,java,0,0,4,0,0
