conversation_id,turn_number,snippet_number,role,language,score
198e3999a0bc37829e1539b15881da06,2,1,assistant,javascript,100
db04faa59dab9924ecf355cd6877bd76,1,1,assistant,javascript,100
db04faa59dab9924ecf355cd6877bd76,2,1,assistant,javascript,70
db04faa59dab9924ecf355cd6877bd76,3,1,assistant,javascript,70
db04faa59dab9924ecf355cd6877bd76,4,1,assistant,javascript,60
db04faa59dab9924ecf355cd6877bd76,5,1,assistant,javascript,70
db04faa59dab9924ecf355cd6877bd76,6,1,assistant,javascript,70
99d15517262fdb2d486b4c69f8307719,1,1,assistant,javascript,80
99d15517262fdb2d486b4c69f8307719,2,1,assistant,javascript,80
75eb855eaae667837a117b7a42934cb8,1,1,assistant,javascript,100
75eb855eaae667837a117b7a42934cb8,2,1,assistant,javascript,80
75eb855eaae667837a117b7a42934cb8,3,1,assistant,javascript,60
c4c74b3bd02ffccddfc0016ee0be7db3,1,1,assistant,javascript,100
c4c74b3bd02ffccddfc0016ee0be7db3,2,1,assistant,javascript,100
140e1af681a5869046d10970f534ed82,1,1,assistant,javascript,90
140e1af681a5869046d10970f534ed82,2,1,assistant,javascript,90
140e1af681a5869046d10970f534ed82,3,1,assistant,javascript,100
140e1af681a5869046d10970f534ed82,4,1,assistant,javascript,70
dc728d866faf621ba72c97728cb5da29,1,1,assistant,javascript,80
dc728d866faf621ba72c97728cb5da29,2,1,assistant,javascript,100
dc728d866faf621ba72c97728cb5da29,3,1,assistant,javascript,100
63eaa477bec767732fd32b9369ce8ad7,1,1,assistant,javascript,90
63eaa477bec767732fd32b9369ce8ad7,2,1,assistant,javascript,100
77fe2d7a16110ca3f61e0faa19544099,1,1,assistant,javascript,100
9314900c237a0197e6cb3fa1335511cf,1,1,assistant,javascript,90
9314900c237a0197e6cb3fa1335511cf,2,1,assistant,javascript,80
9314900c237a0197e6cb3fa1335511cf,3,1,assistant,javascript,90
9314900c237a0197e6cb3fa1335511cf,4,1,assistant,javascript,80
f508ca02071257f6dc4058f2cae02511,1,1,assistant,javascript,80
ae1c8aa7735a82e092e01bc6570ff6c6,1,1,assistant,javascript,70
ae1c8aa7735a82e092e01bc6570ff6c6,2,1,assistant,javascript,70
ae1c8aa7735a82e092e01bc6570ff6c6,3,1,assistant,javascript,100
2a95fa0759c702401ba69ff3ddf8ff88,1,1,assistant,javascript,100
2a95fa0759c702401ba69ff3ddf8ff88,2,1,assistant,javascript,100
9fafb7ff9f5978a4264525b0164831af,1,1,assistant,javascript,100
913bea644992de970b52ba012e074311,1,1,assistant,javascript,100
913bea644992de970b52ba012e074311,2,1,assistant,javascript,100
913bea644992de970b52ba012e074311,3,1,assistant,javascript,100
913bea644992de970b52ba012e074311,4,1,assistant,javascript,100
913bea644992de970b52ba012e074311,5,1,assistant,javascript,100
1bca4a97c23fbcba028f47ad50fe18f9,1,1,assistant,javascript,100
1bca4a97c23fbcba028f47ad50fe18f9,2,1,assistant,javascript,100
1bca4a97c23fbcba028f47ad50fe18f9,3,1,assistant,javascript,100
1bca4a97c23fbcba028f47ad50fe18f9,4,1,assistant,javascript,100
1bca4a97c23fbcba028f47ad50fe18f9,5,1,assistant,javascript,100
12b00be8542219a5548380787ba62f00,1,1,assistant,javascript,80
12b00be8542219a5548380787ba62f00,2,1,assistant,javascript,80
3348eff42dc395f4d775838f1280da67,1,1,assistant,javascript,90
3348eff42dc395f4d775838f1280da67,2,1,assistant,javascript,90
aa8b838fd154ade852c2748c7c420cdd,1,1,assistant,javascript,70
aa8b838fd154ade852c2748c7c420cdd,2,1,assistant,javascript,90
aa8b838fd154ade852c2748c7c420cdd,3,1,assistant,javascript,90
9ab9b82a7524cfaf2dccd1dba9784d31,1,1,assistant,javascript,80
9ab9b82a7524cfaf2dccd1dba9784d31,2,1,assistant,javascript,90
54037b828e33bf50f574c4f0eae9fe90,1,1,assistant,javascript,60
54037b828e33bf50f574c4f0eae9fe90,2,1,assistant,javascript,60
54037b828e33bf50f574c4f0eae9fe90,3,1,assistant,javascript,60
1b241710eed9b8a55d9d11b30f40f840,1,1,assistant,javascript,100
e6629372610734ef8b5d3e9cf51bd5e4,1,1,assistant,javascript,100
e6629372610734ef8b5d3e9cf51bd5e4,2,1,assistant,javascript,100
e6629372610734ef8b5d3e9cf51bd5e4,3,1,assistant,javascript,100
e6629372610734ef8b5d3e9cf51bd5e4,4,1,assistant,javascript,100
032f1ed8491d0a1980103081762b8220,1,1,assistant,javascript,90
032f1ed8491d0a1980103081762b8220,2,1,assistant,javascript,90
40fbad6c5ba1904bf16ffdfce69295d2,1,1,assistant,javascript,60
40fbad6c5ba1904bf16ffdfce69295d2,2,1,assistant,javascript,70
40fbad6c5ba1904bf16ffdfce69295d2,3,1,assistant,javascript,90
40fbad6c5ba1904bf16ffdfce69295d2,4,1,assistant,javascript,60
814da462918851afc20435473dba1b1f,1,1,assistant,javascript,100
814da462918851afc20435473dba1b1f,2,1,assistant,javascript,100
d1ab004f0764e718b3d96822fad2e205,1,1,assistant,javascript,80
d1ab004f0764e718b3d96822fad2e205,2,1,assistant,javascript,60
d1ab004f0764e718b3d96822fad2e205,3,1,assistant,javascript,70
d1ab004f0764e718b3d96822fad2e205,4,1,assistant,javascript,70
ef31d53d4a449e57c4739fe0c8359594,1,1,assistant,javascript,0
ef31d53d4a449e57c4739fe0c8359594,2,1,assistant,javascript,0
b55d9ddee641f26db599f03d43772cb0,1,1,assistant,javascript,70
b55d9ddee641f26db599f03d43772cb0,2,1,assistant,javascript,70
b55d9ddee641f26db599f03d43772cb0,3,1,assistant,javascript,60
b55d9ddee641f26db599f03d43772cb0,4,1,assistant,javascript,0
536eca48d0c061df344c50c89c666f46,1,1,assistant,javascript,20
536eca48d0c061df344c50c89c666f46,2,1,assistant,javascript,30
b4b66ea9438f86951eecde63a753db7d,1,1,assistant,javascript,80
b4b66ea9438f86951eecde63a753db7d,2,1,assistant,javascript,80
b4b66ea9438f86951eecde63a753db7d,3,1,assistant,javascript,70
6932ae5b96ca376857b80d2df2e83ad8,1,1,assistant,javascript,100
6932ae5b96ca376857b80d2df2e83ad8,2,1,assistant,javascript,100
6932ae5b96ca376857b80d2df2e83ad8,3,1,assistant,javascript,100
454da368480f6a074db7f86f0465121e,1,1,assistant,javascript,100
454da368480f6a074db7f86f0465121e,2,1,assistant,javascript,90
454da368480f6a074db7f86f0465121e,3,1,assistant,javascript,100
e11993fa54678c894b98901f40de5ec5,1,1,assistant,javascript,0
e11993fa54678c894b98901f40de5ec5,2,1,assistant,javascript,40
e11993fa54678c894b98901f40de5ec5,3,1,assistant,javascript,50
e11993fa54678c894b98901f40de5ec5,4,1,assistant,javascript,60
e11993fa54678c894b98901f40de5ec5,5,1,assistant,javascript,60
e11993fa54678c894b98901f40de5ec5,6,1,assistant,javascript,60
05bdd74f1202df57c1b00cc0bdd05b9b,1,1,assistant,javascript,0
05bdd74f1202df57c1b00cc0bdd05b9b,2,1,assistant,javascript,0
05bdd74f1202df57c1b00cc0bdd05b9b,3,1,assistant,javascript,0
ce9b9e9e4070eec0eb27a2d474768cd8,1,1,assistant,javascript,90
ce9b9e9e4070eec0eb27a2d474768cd8,2,1,assistant,javascript,80
c62d096f17099ba6b4ec9a014f4991c1,1,1,assistant,javascript,60
c62d096f17099ba6b4ec9a014f4991c1,2,1,assistant,javascript,60
c62d096f17099ba6b4ec9a014f4991c1,3,1,assistant,javascript,60
c62d096f17099ba6b4ec9a014f4991c1,4,1,assistant,javascript,60
c62d096f17099ba6b4ec9a014f4991c1,5,1,assistant,javascript,60
038ca12ae9b85cff1cc2b54ccfcf271a,1,1,assistant,javascript,90
038ca12ae9b85cff1cc2b54ccfcf271a,2,1,assistant,javascript,80
a31f5e2d547d27ced5aa64b781f72269,1,1,assistant,javascript,90
ce76581c5701e590ae7782e4f2356d68,1,1,assistant,javascript,80
ce76581c5701e590ae7782e4f2356d68,2,1,assistant,javascript,80
ce76581c5701e590ae7782e4f2356d68,3,1,assistant,javascript,80
ce76581c5701e590ae7782e4f2356d68,4,1,assistant,javascript,70
ce76581c5701e590ae7782e4f2356d68,5,1,assistant,javascript,80
acbef5bec5a7e523fb987f0fc43cab9b,1,1,assistant,javascript,90
acbef5bec5a7e523fb987f0fc43cab9b,2,1,assistant,javascript,70
0b201662a0ebb355f8105865bbd1235b,1,1,assistant,javascript,90
0b201662a0ebb355f8105865bbd1235b,2,1,assistant,javascript,100
c5d3e3c5c1cace8615214182538135ab,1,1,assistant,javascript,90
c5d3e3c5c1cace8615214182538135ab,2,1,assistant,javascript,90
c5d3e3c5c1cace8615214182538135ab,3,1,assistant,javascript,80
c5d3e3c5c1cace8615214182538135ab,4,1,assistant,javascript,20
c5d3e3c5c1cace8615214182538135ab,5,1,assistant,javascript,40
c5d3e3c5c1cace8615214182538135ab,6,1,assistant,javascript,0
83c9b9f0e699df87ccaee1d3ac670881,1,1,assistant,javascript,70
5a55a4f31a51eb83fc81c7ef9ab5e3e2,1,1,assistant,javascript,70
5a55a4f31a51eb83fc81c7ef9ab5e3e2,2,1,assistant,javascript,70
5a55a4f31a51eb83fc81c7ef9ab5e3e2,3,1,assistant,javascript,80
5a55a4f31a51eb83fc81c7ef9ab5e3e2,4,1,assistant,javascript,80
a499b49721cd7ae996f45cb3f188a636,1,1,assistant,javascript,0
a499b49721cd7ae996f45cb3f188a636,2,1,assistant,javascript,90
a499b49721cd7ae996f45cb3f188a636,3,1,assistant,javascript,90
a499b49721cd7ae996f45cb3f188a636,4,1,assistant,javascript,90
a499b49721cd7ae996f45cb3f188a636,5,1,assistant,javascript,90
a499b49721cd7ae996f45cb3f188a636,6,1,assistant,javascript,90
e299ab97d22629a711f6739aea30c3a7,1,1,assistant,javascript,80
d0aa9b68648a2b7b92b2baf49ffcbb81,1,1,assistant,javascript,100
d0aa9b68648a2b7b92b2baf49ffcbb81,2,1,assistant,javascript,90
d0aa9b68648a2b7b92b2baf49ffcbb81,3,1,assistant,javascript,100
d0aa9b68648a2b7b92b2baf49ffcbb81,4,1,assistant,javascript,70
d0aa9b68648a2b7b92b2baf49ffcbb81,5,1,assistant,javascript,80
d0aa9b68648a2b7b92b2baf49ffcbb81,6,1,assistant,javascript,60
8fa4503075186c0e6e50a7ded501c0ee,1,1,assistant,javascript,0
8fa4503075186c0e6e50a7ded501c0ee,2,1,assistant,javascript,90
8fa4503075186c0e6e50a7ded501c0ee,3,1,assistant,javascript,90
b4bf9ff8562d6877a9003bed58b407d0,1,1,assistant,javascript,80
b4bf9ff8562d6877a9003bed58b407d0,2,1,assistant,javascript,90
b4bf9ff8562d6877a9003bed58b407d0,3,1,assistant,javascript,90
b4bf9ff8562d6877a9003bed58b407d0,4,1,assistant,javascript,90
b4bf9ff8562d6877a9003bed58b407d0,5,1,assistant,javascript,90
7431547333cdc558ac76cb685a9db553,1,1,assistant,javascript,90
7431547333cdc558ac76cb685a9db553,2,1,assistant,javascript,90
7431547333cdc558ac76cb685a9db553,3,1,assistant,javascript,90
0017ff3eafbe9519becd1be640254962,1,1,assistant,javascript,70
0017ff3eafbe9519becd1be640254962,2,1,assistant,javascript,80
5da24bd6e29065ab1085c478acdfe33c,1,1,assistant,javascript,80
d447651646adee9be648d20d2a300a25,1,1,assistant,javascript,90
d447651646adee9be648d20d2a300a25,2,1,assistant,javascript,90
74b8d4a0f6cde53bf3d8a572f0a887d7,1,1,assistant,javascript,90
74b8d4a0f6cde53bf3d8a572f0a887d7,2,1,assistant,javascript,0
d811ced911757427bd2ffd19580f3c9e,1,1,assistant,javascript,100
d811ced911757427bd2ffd19580f3c9e,2,1,assistant,javascript,100
4167ecfd4c615ec0339fa95134680caa,1,1,assistant,javascript,100
4167ecfd4c615ec0339fa95134680caa,2,1,assistant,javascript,90
4167ecfd4c615ec0339fa95134680caa,3,1,assistant,javascript,100
4167ecfd4c615ec0339fa95134680caa,4,1,assistant,javascript,100
7f65148585ad85b809a4fcf6e1ff93b3,1,1,assistant,javascript,100
7f65148585ad85b809a4fcf6e1ff93b3,2,1,assistant,javascript,100
6ff25c9b94bf03d46bf81d6d09b86691,1,1,assistant,javascript,90
6ff25c9b94bf03d46bf81d6d09b86691,2,1,assistant,javascript,90
1403d3ade46411f6a537dda230172d22,1,1,assistant,javascript,90
1403d3ade46411f6a537dda230172d22,2,1,assistant,javascript,90
1403d3ade46411f6a537dda230172d22,3,1,assistant,javascript,90
06bbf03644b35aa2e03ed62247bd8e50,1,1,assistant,javascript,90
06bbf03644b35aa2e03ed62247bd8e50,2,1,assistant,javascript,90
06bd145f27990567ae98b8f46757d68a,1,1,assistant,javascript,90
d9875a2a7c56bd76074351f20efa0f84,1,1,assistant,javascript,90
d9875a2a7c56bd76074351f20efa0f84,2,1,assistant,javascript,100
fff86d3ef61ea8eadd008a3c34e0da25,1,1,assistant,javascript,60
f58ce44eebfc01c9f0b2165c28bfa48d,1,1,assistant,javascript,90
a631035475129add7e632d9bf407f675,1,1,assistant,javascript,90
a631035475129add7e632d9bf407f675,2,1,assistant,javascript,90
a631035475129add7e632d9bf407f675,3,1,assistant,javascript,90
a631035475129add7e632d9bf407f675,4,1,assistant,javascript,90
a631035475129add7e632d9bf407f675,5,1,assistant,javascript,90
2d48566d99cbca99c9fe23b45b0b7eaa,1,1,assistant,javascript,90
143d727ee13ffbfc2f9515f01c575009,1,1,assistant,javascript,80
143d727ee13ffbfc2f9515f01c575009,2,1,assistant,javascript,90
143d727ee13ffbfc2f9515f01c575009,3,1,assistant,javascript,70
143d727ee13ffbfc2f9515f01c575009,4,1,assistant,javascript,90
143d727ee13ffbfc2f9515f01c575009,5,1,assistant,javascript,90
143d727ee13ffbfc2f9515f01c575009,6,1,assistant,javascript,100
da1beb52c71ea9cc268997c94a022a85,1,1,assistant,javascript,70
da1beb52c71ea9cc268997c94a022a85,2,1,assistant,javascript,60
da1beb52c71ea9cc268997c94a022a85,3,1,assistant,javascript,50
431b5fc3dd65061877d1b551e3057098,1,1,assistant,javascript,90
afe3c42d69ff1ece33b9dcb1c6d0ad95,1,1,assistant,javascript,100
afe3c42d69ff1ece33b9dcb1c6d0ad95,2,1,assistant,javascript,60
8d53003180a3349946a2070b7bdd0c64,1,1,assistant,javascript,90
8d53003180a3349946a2070b7bdd0c64,2,1,assistant,javascript,70
8d53003180a3349946a2070b7bdd0c64,3,1,assistant,javascript,60
495a2777784b1489a5901aed3b5ce267,1,1,assistant,javascript,0
495a2777784b1489a5901aed3b5ce267,2,1,assistant,javascript,0
495a2777784b1489a5901aed3b5ce267,3,1,assistant,javascript,0
495a2777784b1489a5901aed3b5ce267,4,1,assistant,javascript,0
495a2777784b1489a5901aed3b5ce267,5,1,assistant,javascript,0
495a2777784b1489a5901aed3b5ce267,6,1,assistant,javascript,0
668a9336f907d41819e28454d2b7041c,1,1,assistant,javascript,90
668a9336f907d41819e28454d2b7041c,2,1,assistant,javascript,80
668a9336f907d41819e28454d2b7041c,3,1,assistant,javascript,90
668a9336f907d41819e28454d2b7041c,4,1,assistant,javascript,70
668a9336f907d41819e28454d2b7041c,5,1,assistant,javascript,60
668a9336f907d41819e28454d2b7041c,6,1,assistant,javascript,60
e8595e537d6931fe7eb68b1eb3261006,1,1,assistant,javascript,90
e8595e537d6931fe7eb68b1eb3261006,2,1,assistant,javascript,90
e8595e537d6931fe7eb68b1eb3261006,3,1,assistant,javascript,90
1b3b365e1a7c7550c1fd6c68cdf92c0b,1,1,assistant,javascript,100
1b3b365e1a7c7550c1fd6c68cdf92c0b,2,1,assistant,javascript,90
2e4a6ffa8a0b71a9c3f22ca0d6a334f4,1,1,assistant,javascript,100
2e4a6ffa8a0b71a9c3f22ca0d6a334f4,2,1,assistant,javascript,90
e66b22f9f008e658df0e22ae9aa3b9f0,1,1,assistant,javascript,100
e66b22f9f008e658df0e22ae9aa3b9f0,2,1,assistant,javascript,90
acfcfaf5265bd56755f9d254b81c5ade,1,1,assistant,javascript,90
acfcfaf5265bd56755f9d254b81c5ade,2,1,assistant,javascript,90
1f392ed11740ebf97b9fd72a334100d4,1,1,assistant,javascript,70
1f392ed11740ebf97b9fd72a334100d4,2,1,assistant,javascript,20
1f392ed11740ebf97b9fd72a334100d4,3,1,assistant,javascript,0
1f392ed11740ebf97b9fd72a334100d4,4,1,assistant,javascript,20
1f392ed11740ebf97b9fd72a334100d4,5,1,assistant,javascript,0
1f392ed11740ebf97b9fd72a334100d4,6,1,assistant,javascript,40
7435c29abdca46f72be27b88b767fea5,1,1,assistant,javascript,90
7435c29abdca46f72be27b88b767fea5,2,1,assistant,javascript,90
0462d20480e1ec82ee9bf37b7605f375,1,1,assistant,javascript,80
0462d20480e1ec82ee9bf37b7605f375,2,1,assistant,javascript,50
0462d20480e1ec82ee9bf37b7605f375,3,1,assistant,javascript,0
0462d20480e1ec82ee9bf37b7605f375,4,1,assistant,javascript,0
8d071e4954dd1b63dd3a77eeb5c78c43,1,1,assistant,javascript,90
22c6a43ee617a1c1c48b681db1eef48e,1,1,assistant,javascript,70
22c6a43ee617a1c1c48b681db1eef48e,2,1,assistant,javascript,70
d28c1e1dd09f9e9f3cf950b9a1e32ec4,1,1,assistant,javascript,90
d28c1e1dd09f9e9f3cf950b9a1e32ec4,2,1,assistant,javascript,90
d28c1e1dd09f9e9f3cf950b9a1e32ec4,3,1,assistant,javascript,90
d28c1e1dd09f9e9f3cf950b9a1e32ec4,4,1,assistant,javascript,90
569b8e47aada57cb7c99017435e15982,1,1,assistant,javascript,90
569b8e47aada57cb7c99017435e15982,2,1,assistant,javascript,80
569b8e47aada57cb7c99017435e15982,3,1,assistant,javascript,90
569b8e47aada57cb7c99017435e15982,4,1,assistant,javascript,90
6c55bd8d08ec336031f83353e20cf2c5,1,1,assistant,javascript,90
6c55bd8d08ec336031f83353e20cf2c5,2,1,assistant,javascript,90
7bc6dfc7e7d1d0630765ba86b5a9ae77,1,1,assistant,javascript,100
7bc6dfc7e7d1d0630765ba86b5a9ae77,2,1,assistant,javascript,100
2fcd9a61fc17b278408b5f016e31b90a,1,1,assistant,javascript,60
2fcd9a61fc17b278408b5f016e31b90a,2,1,assistant,javascript,70
db834417af0f9e34772eab3f913271d4,1,1,assistant,javascript,100
db834417af0f9e34772eab3f913271d4,2,1,assistant,javascript,70
db834417af0f9e34772eab3f913271d4,3,1,assistant,javascript,100
db834417af0f9e34772eab3f913271d4,4,1,assistant,javascript,80
db834417af0f9e34772eab3f913271d4,5,1,assistant,javascript,90
db834417af0f9e34772eab3f913271d4,6,1,assistant,javascript,100
ec2ecaa00a49cbf3bc42e93c8594f0ac,1,1,assistant,javascript,90
ec2ecaa00a49cbf3bc42e93c8594f0ac,2,1,assistant,javascript,90
ec2ecaa00a49cbf3bc42e93c8594f0ac,3,1,assistant,javascript,90
ec2ecaa00a49cbf3bc42e93c8594f0ac,4,1,assistant,javascript,90
ec2ecaa00a49cbf3bc42e93c8594f0ac,5,1,assistant,javascript,60
07d39319dcb367fa92b09a338ebfa134,1,1,assistant,javascript,100
07d39319dcb367fa92b09a338ebfa134,2,1,assistant,javascript,100
07d39319dcb367fa92b09a338ebfa134,3,1,assistant,javascript,70
b0ae6bbfca01238d1d85edd60f69070b,1,1,assistant,javascript,80
b0ae6bbfca01238d1d85edd60f69070b,2,1,assistant,javascript,20
b0ae6bbfca01238d1d85edd60f69070b,3,1,assistant,javascript,30
b0ae6bbfca01238d1d85edd60f69070b,4,1,assistant,javascript,30
b0ae6bbfca01238d1d85edd60f69070b,5,1,assistant,javascript,80
b0ae6bbfca01238d1d85edd60f69070b,6,1,assistant,javascript,40
71d5201dddf0009412757bd1d6acc1be,1,1,assistant,javascript,100
71d5201dddf0009412757bd1d6acc1be,2,1,assistant,javascript,100
e5e3aa4e115c9b51f6789ed00ac8a2c5,1,1,assistant,javascript,90
e5e3aa4e115c9b51f6789ed00ac8a2c5,2,1,assistant,javascript,90
a3a658f3d7fbcec241323b3d870e60e0,1,1,assistant,javascript,70
a3a658f3d7fbcec241323b3d870e60e0,2,1,assistant,javascript,80
a3a658f3d7fbcec241323b3d870e60e0,3,1,assistant,javascript,90
a3a658f3d7fbcec241323b3d870e60e0,4,1,assistant,javascript,100
a3a658f3d7fbcec241323b3d870e60e0,5,1,assistant,javascript,100
a3a658f3d7fbcec241323b3d870e60e0,6,1,assistant,javascript,80
3543157d58507c2794fbec851780c980,1,1,assistant,javascript,0
3543157d58507c2794fbec851780c980,2,1,assistant,javascript,40
3543157d58507c2794fbec851780c980,3,1,assistant,javascript,50
3543157d58507c2794fbec851780c980,4,1,assistant,javascript,50
3543157d58507c2794fbec851780c980,5,1,assistant,javascript,90
8d86e13547d98de09c3f2b121d2e4210,1,1,assistant,javascript,100
8d86e13547d98de09c3f2b121d2e4210,2,1,assistant,javascript,100
828792741c4aae1f69e1e37bd24ba907,1,1,assistant,javascript,100
828792741c4aae1f69e1e37bd24ba907,2,1,assistant,javascript,90
828792741c4aae1f69e1e37bd24ba907,3,1,assistant,javascript,60
828792741c4aae1f69e1e37bd24ba907,4,1,assistant,javascript,100
dee88241a046697db44a4f090c8d09c7,1,1,assistant,javascript,90
dee88241a046697db44a4f090c8d09c7,2,1,assistant,javascript,80
dee88241a046697db44a4f090c8d09c7,3,1,assistant,javascript,90
dee88241a046697db44a4f090c8d09c7,4,1,assistant,javascript,90
f2ddb1dcf07c3a6026f449bf3606a254,1,1,assistant,javascript,90
3dbbf563b6c1e3c8a76e9396c000d268,1,1,assistant,javascript,100
3dbbf563b6c1e3c8a76e9396c000d268,2,1,assistant,javascript,70
3dbbf563b6c1e3c8a76e9396c000d268,3,1,assistant,javascript,90
3dbbf563b6c1e3c8a76e9396c000d268,4,1,assistant,javascript,90
6dca7c20fffd769ba2b99037a6375ff0,1,1,assistant,javascript,80
6dca7c20fffd769ba2b99037a6375ff0,2,1,assistant,javascript,80
6dca7c20fffd769ba2b99037a6375ff0,3,1,assistant,javascript,80
6dca7c20fffd769ba2b99037a6375ff0,4,1,assistant,javascript,80
54c5df8f67e1af10a92c2e1484ab362e,1,1,assistant,javascript,70
54c5df8f67e1af10a92c2e1484ab362e,2,1,assistant,javascript,80
54c5df8f67e1af10a92c2e1484ab362e,3,1,assistant,javascript,80
54c5df8f67e1af10a92c2e1484ab362e,4,1,assistant,javascript,70
206fb851234530c2a01d69b42e66a1f9,1,1,assistant,javascript,40
206fb851234530c2a01d69b42e66a1f9,2,1,assistant,javascript,90
206fb851234530c2a01d69b42e66a1f9,3,1,assistant,javascript,90
e2eb186390e30d5f7bd2039a24d0da51,1,1,assistant,javascript,60
e2eb186390e30d5f7bd2039a24d0da51,2,1,assistant,javascript,80
e2eb186390e30d5f7bd2039a24d0da51,3,1,assistant,javascript,90
e2eb186390e30d5f7bd2039a24d0da51,4,1,assistant,javascript,100
e2eb186390e30d5f7bd2039a24d0da51,5,1,assistant,javascript,90
e2eb186390e30d5f7bd2039a24d0da51,6,1,assistant,javascript,100
a987d8780a3e75a1edb8770315fb6079,1,1,assistant,javascript,90
a302284f6918b2c915a8c92ab2deafb2,1,1,assistant,javascript,100
a302284f6918b2c915a8c92ab2deafb2,2,1,assistant,javascript,100
a302284f6918b2c915a8c92ab2deafb2,3,1,assistant,javascript,90
a302284f6918b2c915a8c92ab2deafb2,4,1,assistant,javascript,100
a302284f6918b2c915a8c92ab2deafb2,5,1,assistant,javascript,100
a302284f6918b2c915a8c92ab2deafb2,6,1,assistant,javascript,100
67e434a4717e648ac2b4ffe11a7462de,1,1,assistant,javascript,100
67e434a4717e648ac2b4ffe11a7462de,2,1,assistant,javascript,100
67e434a4717e648ac2b4ffe11a7462de,3,1,assistant,javascript,100
67e434a4717e648ac2b4ffe11a7462de,4,1,assistant,javascript,90
240e7233e63f175845059a79f21f7678,1,1,assistant,javascript,90
3e340fa9c5a40bccf5cd2851baee58a6,1,1,assistant,javascript,80
3e340fa9c5a40bccf5cd2851baee58a6,2,1,assistant,javascript,90
3e340fa9c5a40bccf5cd2851baee58a6,3,1,assistant,javascript,90
eed2708495cab9fc1189598e1ae97ff2,1,1,assistant,javascript,0
eed2708495cab9fc1189598e1ae97ff2,2,1,assistant,javascript,90
8da846efd398a7619f1fb8c05ee31417,1,1,assistant,javascript,90
894f0e08ccd77291457cf39c172ff05d,1,1,assistant,javascript,100
894f0e08ccd77291457cf39c172ff05d,2,1,assistant,javascript,100
0efb0a82f135f32f8dd2f122735617c3,1,1,assistant,javascript,80
0efb0a82f135f32f8dd2f122735617c3,2,1,assistant,javascript,80
c50dcc47cdeafee6343b2ef2133ef306,1,1,assistant,javascript,100
c50dcc47cdeafee6343b2ef2133ef306,2,1,assistant,javascript,100
334ee0be7fb1d2e37b86ee4f0857951a,1,1,assistant,javascript,90
334ee0be7fb1d2e37b86ee4f0857951a,2,1,assistant,javascript,90
a7234f3d34e133c8b846b7ab803325ce,1,1,assistant,javascript,90
a7234f3d34e133c8b846b7ab803325ce,2,1,assistant,javascript,90
a7234f3d34e133c8b846b7ab803325ce,3,1,assistant,javascript,90
efe5e425f8258ccdea8cf30e2e53bbd2,1,1,assistant,javascript,90
efe5e425f8258ccdea8cf30e2e53bbd2,2,1,assistant,javascript,0
fbc28bf1f848a5ca3e58472a51198216,1,1,assistant,javascript,80
fbc28bf1f848a5ca3e58472a51198216,2,1,assistant,javascript,80
2104bb220fadcb5ddb575fe242aa3270,1,1,assistant,javascript,80
2104bb220fadcb5ddb575fe242aa3270,2,1,assistant,javascript,60
2104bb220fadcb5ddb575fe242aa3270,3,1,assistant,javascript,60
c4566ca115c5a45cf43d96c01de5a118,1,1,assistant,javascript,80
c4566ca115c5a45cf43d96c01de5a118,2,1,assistant,javascript,80
c4566ca115c5a45cf43d96c01de5a118,3,1,assistant,javascript,100
9c3803e87ccad654b8faba33702db9b6,1,1,assistant,javascript,60
9c3803e87ccad654b8faba33702db9b6,2,1,assistant,javascript,50
9c3803e87ccad654b8faba33702db9b6,3,1,assistant,javascript,20
9c3803e87ccad654b8faba33702db9b6,4,1,assistant,javascript,90
a488620f5d73f738c602944c83b668ea,1,1,assistant,javascript,60
a488620f5d73f738c602944c83b668ea,2,1,assistant,javascript,60
8a5447f46eb4cac8a75d61e4091ea7db,1,1,assistant,javascript,100
8a5447f46eb4cac8a75d61e4091ea7db,2,1,assistant,javascript,100
3d8c45c0b52f52578facfa5a42c9486f,1,1,assistant,javascript,100
3d8c45c0b52f52578facfa5a42c9486f,2,1,assistant,javascript,100
3d8c45c0b52f52578facfa5a42c9486f,3,1,assistant,javascript,100
b60efd67d881358d8cb0bb13c9cb7096,1,1,assistant,javascript,90
a1a5a7da4efb2f23dbbd38836588cacc,1,1,assistant,javascript,100
a1a5a7da4efb2f23dbbd38836588cacc,2,1,assistant,javascript,100
a1a5a7da4efb2f23dbbd38836588cacc,3,1,assistant,javascript,70
a1a5a7da4efb2f23dbbd38836588cacc,4,1,assistant,javascript,80
a1a5a7da4efb2f23dbbd38836588cacc,5,1,assistant,javascript,50
a1a5a7da4efb2f23dbbd38836588cacc,6,1,assistant,javascript,70
712dc653384e84e0f20b18d479db3ef3,1,1,assistant,javascript,60
712dc653384e84e0f20b18d479db3ef3,2,1,assistant,javascript,60
712dc653384e84e0f20b18d479db3ef3,3,1,assistant,javascript,60
d68a91c71abe51b9bbab9d0bb3b51c76,1,1,assistant,javascript,0
d68a91c71abe51b9bbab9d0bb3b51c76,2,1,assistant,javascript,0
d1d33aca8092a556857aec4a06539172,1,1,assistant,javascript,90
d1d33aca8092a556857aec4a06539172,2,1,assistant,javascript,90
d1d33aca8092a556857aec4a06539172,3,1,assistant,javascript,90
f0c2bc2cbdb7e55b5abe7cd9fda681cb,1,1,assistant,javascript,0
f0c2bc2cbdb7e55b5abe7cd9fda681cb,2,1,assistant,javascript,80
