conversation_id,turn_number,snippet_number,role,language,severity,issue_id,message,line,column
02725d23c03d626bd63e77b2db06274a,3,1,assistant,javascript,error,no-undef,'g_form' is not defined.,23,17
4934faa2c28ea43ac61c7e63a2582bff,1,1,assistant,javascript,error,no-undef,'Logger' is not defined.,3,3
4934faa2c28ea43ac61c7e63a2582bff,1,1,assistant,javascript,error,no-unused-vars,'funzionePrincipale' is defined but never used.,6,10
4934faa2c28ea43ac61c7e63a2582bff,1,1,assistant,javascript,error,no-undef,'Logger' is not defined.,8,3
4934faa2c28ea43ac61c7e63a2582bff,2,1,assistant,javascript,error,no-unused-vars,'sheet' is assigned a value but never used.,1,5
4934faa2c28ea43ac61c7e63a2582bff,2,1,assistant,javascript,error,no-undef,'SpreadsheetApp' is not defined.,1,13
8c6cfe12a4b9714e5fcd62a94e67d85e,1,1,assistant,javascript,error,no-undef,'gs' is not defined.,3,8
8c6cfe12a4b9714e5fcd62a94e67d85e,1,1,assistant,javascript,error,no-undef,'gs' is not defined.,8,8
8c6cfe12a4b9714e5fcd62a94e67d85e,1,1,assistant,javascript,error,no-undef,'current' is not defined.,9,15
8c6cfe12a4b9714e5fcd62a94e67d85e,1,1,assistant,javascript,error,no-undef,'gs' is not defined.,9,41
0caffc81c23d4f374ef9abb48c758088,1,1,assistant,javascript,error,no-undef,'require' is not defined.,1,17
0caffc81c23d4f374ef9abb48c758088,1,1,assistant,javascript,error,no-undef,'require' is not defined.,2,14
0caffc81c23d4f374ef9abb48c758088,1,1,assistant,javascript,error,no-undef,'__dirname' is not defined.,6,34
0caffc81c23d4f374ef9abb48c758088,2,1,assistant,javascript,error,no-undef,'app' is not defined.,1,1
0caffc81c23d4f374ef9abb48c758088,2,1,assistant,javascript,error,no-undef,'path' is not defined.,3,16
0caffc81c23d4f374ef9abb48c758088,2,1,assistant,javascript,error,no-undef,'__dirname' is not defined.,3,26
0caffc81c23d4f374ef9abb48c758088,3,1,assistant,javascript,error,no-undef,'require' is not defined.,1,17
0caffc81c23d4f374ef9abb48c758088,3,1,assistant,javascript,error,no-undef,'require' is not defined.,2,14
0caffc81c23d4f374ef9abb48c758088,3,1,assistant,javascript,error,no-undef,'require' is not defined.,3,18
0caffc81c23d4f374ef9abb48c758088,3,1,assistant,javascript,error,no-undef,'process' is not defined.,9,14
0caffc81c23d4f374ef9abb48c758088,4,1,assistant,javascript,error,no-undef,'http' is not defined.,1,16
0caffc81c23d4f374ef9abb48c758088,4,1,assistant,javascript,error,no-undef,'app' is not defined.,1,34
0caffc81c23d4f374ef9abb48c758088,4,1,assistant,javascript,error,no-unused-vars,'io' is assigned a value but never used.,2,7
0caffc81c23d4f374ef9abb48c758088,4,1,assistant,javascript,error,no-undef,'socketIo' is not defined.,2,12
0caffc81c23d4f374ef9abb48c758088,5,1,assistant,javascript,error,no-undef,'require' is not defined.,1,17
0caffc81c23d4f374ef9abb48c758088,6,1,assistant,javascript,error,no-undef,'require' is not defined.,1,17
1070a140345d6ff1faccd4f7f6562b73,1,1,assistant,javascript,error,no-undef,'require' is not defined.,1,22
1070a140345d6ff1faccd4f7f6562b73,1,1,assistant,javascript,error,no-unused-vars,'db' is assigned a value but never used.,2,10
1070a140345d6ff1faccd4f7f6562b73,2,1,assistant,javascript,error,no-undef,'db' is not defined.,1,1
1070a140345d6ff1faccd4f7f6562b73,3,1,assistant,javascript,error,no-undef,'require' is not defined.,1,18
1070a140345d6ff1faccd4f7f6562b73,4,1,assistant,javascript,error,no-undef,'require' is not defined.,1,18
1070a140345d6ff1faccd4f7f6562b73,5,1,assistant,javascript,error,no-undef,'require' is not defined.,1,18
1070a140345d6ff1faccd4f7f6562b73,6,1,assistant,javascript,error,no-undef,'Database' is not defined.,1,16
417ea490d9b4416e63b3ec378838cf32,1,1,assistant,javascript,error,,Parsing error: Unexpected token function,1,14
d1a0e7644402ee638d3e05b41922f89f,3,1,assistant,javascript,error,no-unused-vars,'fetchMonitoring' is defined but never used.,1,10
d1a0e7644402ee638d3e05b41922f89f,3,1,assistant,javascript,error,no-unused-vars,'fetchMining' is defined but never used.,9,10
b4f985cbda950f6bc0e5f0a58d1a16ac,1,1,assistant,javascript,error,no-undef,'sap' is not defined.,2,23
b4f985cbda950f6bc0e5f0a58d1a16ac,1,1,assistant,javascript,error,no-undef,'sap' is not defined.,4,16
b4f985cbda950f6bc0e5f0a58d1a16ac,1,1,assistant,javascript,error,no-undef,'sap' is not defined.,19,25
b4f985cbda950f6bc0e5f0a58d1a16ac,1,1,assistant,javascript,error,no-undef,'sap' is not defined.,20,16
b4f985cbda950f6bc0e5f0a58d1a16ac,1,1,assistant,javascript,error,no-undef,'sap' is not defined.,21,19
b4f985cbda950f6bc0e5f0a58d1a16ac,2,1,assistant,javascript,error,no-undef,'sap' is not defined.,1,1
b4f985cbda950f6bc0e5f0a58d1a16ac,3,1,assistant,javascript,error,no-undef,'sap' is not defined.,1,1
b4f985cbda950f6bc0e5f0a58d1a16ac,3,1,assistant,javascript,error,no-unused-vars,'oEvent' is defined but never used.,16,37
c21280c37c30789721bb137799c3a13b,1,1,assistant,javascript,error,no-dupe-else-if,This branch can never execute. Its condition is a duplicate or covered by previous conditions in the if-else-if chain.,20,14
c21280c37c30789721bb137799c3a13b,1,1,assistant,javascript,error,no-undef,'current' is not defined.,24,4
c21280c37c30789721bb137799c3a13b,1,1,assistant,javascript,error,no-undef,'previous' is not defined.,24,13
c21280c37c30789721bb137799c3a13b,2,1,assistant,javascript,error,no-undef,'current' is not defined.,21,4
c21280c37c30789721bb137799c3a13b,2,1,assistant,javascript,error,no-undef,'previous' is not defined.,21,13
c21280c37c30789721bb137799c3a13b,3,1,assistant,javascript,error,no-undef,'current' is not defined.,25,4
c21280c37c30789721bb137799c3a13b,3,1,assistant,javascript,error,no-undef,'previous' is not defined.,25,13
c21280c37c30789721bb137799c3a13b,4,1,assistant,javascript,error,no-unused-vars,'onChange' is defined but never used.,1,10
c21280c37c30789721bb137799c3a13b,4,1,assistant,javascript,error,no-undef,'g_form' is not defined.,13,9
1ffada29fc79ebd5aedd192eb6746e26,1,1,assistant,javascript,error,no-unused-vars,'someCommonJsModule' is assigned a value but never used.,1,7
1ffada29fc79ebd5aedd192eb6746e26,2,1,assistant,javascript,error,no-unused-vars,'express' is assigned a value but never used.,3,7
1ffada29fc79ebd5aedd192eb6746e26,2,1,assistant,javascript,error,no-undef,'require' is not defined.,3,17
1ffada29fc79ebd5aedd192eb6746e26,3,1,assistant,javascript,error,no-unused-vars,'spawn' is assigned a value but never used.,1,9
1ffada29fc79ebd5aedd192eb6746e26,3,1,assistant,javascript,error,no-unused-vars,'exec' is assigned a value but never used.,1,16
1ffada29fc79ebd5aedd192eb6746e26,3,1,assistant,javascript,error,no-undef,'require' is not defined.,1,25
1ffada29fc79ebd5aedd192eb6746e26,4,1,assistant,javascript,error,no-undef,'require' is not defined.,1,17
1ffada29fc79ebd5aedd192eb6746e26,4,1,assistant,javascript,error,no-undef,'require' is not defined.,2,14
b314f6a3ae45f2a19bff387798e17646,1,1,assistant,javascript,error,no-undef,'current' is not defined.,17,4
b314f6a3ae45f2a19bff387798e17646,1,1,assistant,javascript,error,no-undef,'previous' is not defined.,17,13
b314f6a3ae45f2a19bff387798e17646,2,1,assistant,javascript,error,no-undef,'current' is not defined.,21,7
b314f6a3ae45f2a19bff387798e17646,2,1,assistant,javascript,error,no-undef,'previous' is not defined.,21,16
d8d2d33dffd82fc68846d6e2f2f5bc16,1,1,assistant,javascript,error,no-unused-vars,'onChange' is defined but never used.,1,10
d8d2d33dffd82fc68846d6e2f2f5bc16,1,1,assistant,javascript,error,no-unused-vars,'declarationStateField' is assigned a value but never used.,6,9
d8d2d33dffd82fc68846d6e2f2f5bc16,1,1,assistant,javascript,error,no-undef,'g_form' is not defined.,6,33
d8d2d33dffd82fc68846d6e2f2f5bc16,1,1,assistant,javascript,error,no-unused-vars,'declareField' is assigned a value but never used.,7,9
d8d2d33dffd82fc68846d6e2f2f5bc16,1,1,assistant,javascript,error,no-undef,'g_form' is not defined.,7,24
d8d2d33dffd82fc68846d6e2f2f5bc16,1,1,assistant,javascript,error,no-undef,'g_form' is not defined.,12,9
d8d2d33dffd82fc68846d6e2f2f5bc16,1,1,assistant,javascript,error,no-undef,'g_form' is not defined.,13,9
d8d2d33dffd82fc68846d6e2f2f5bc16,1,1,assistant,javascript,error,no-undef,'g_form' is not defined.,16,9
d8d2d33dffd82fc68846d6e2f2f5bc16,1,1,assistant,javascript,error,no-undef,'g_form' is not defined.,17,9
d8d2d33dffd82fc68846d6e2f2f5bc16,2,1,assistant,javascript,error,no-unused-vars,'onChange' is defined but never used.,1,10
d8d2d33dffd82fc68846d6e2f2f5bc16,2,1,assistant,javascript,error,no-unused-vars,'isTemplate' is defined but never used.,1,59
d8d2d33dffd82fc68846d6e2f2f5bc16,2,1,assistant,javascript,error,no-undef,'g_form' is not defined.,11,5
d8d2d33dffd82fc68846d6e2f2f5bc16,2,1,assistant,javascript,error,no-undef,'g_form' is not defined.,12,5
d8d2d33dffd82fc68846d6e2f2f5bc16,2,1,assistant,javascript,error,no-undef,'g_form' is not defined.,15,5
d8d2d33dffd82fc68846d6e2f2f5bc16,2,1,assistant,javascript,error,no-undef,'g_form' is not defined.,16,5
1e194d2ed4d71bb5a303d22f9145d02d,1,1,assistant,javascript,error,no-unused-vars,'MyComponent' is assigned a value but never used.,13,7
1e194d2ed4d71bb5a303d22f9145d02d,1,1,assistant,javascript,error,react/react-in-jsx-scope,'React' must be in scope when using JSX,27,5
1e194d2ed4d71bb5a303d22f9145d02d,2,1,assistant,javascript,error,no-unused-vars,'MyComponent' is assigned a value but never used.,14,7
1e194d2ed4d71bb5a303d22f9145d02d,2,1,assistant,javascript,error,react/react-in-jsx-scope,'React' must be in scope when using JSX,28,5
05c06028fd234d38e7ec887c8255eb42,1,1,assistant,javascript,error,no-unused-vars,'extractedText' is assigned a value but never used.,17,11
3f19e85f547fb7ff950474c3254e31ed,1,1,assistant,javascript,error,no-unused-vars,'previous' is defined but never used.,1,32
3f19e85f547fb7ff950474c3254e31ed,1,1,assistant,javascript,error,no-undef,'current' is not defined.,17,4
3f19e85f547fb7ff950474c3254e31ed,1,1,assistant,javascript,error,no-undef,'previous' is not defined.,17,13
3f19e85f547fb7ff950474c3254e31ed,2,1,assistant,javascript,error,no-undef,'current' is not defined.,22,4
3f19e85f547fb7ff950474c3254e31ed,2,1,assistant,javascript,error,no-undef,'previous' is not defined.,22,13
3f19e85f547fb7ff950474c3254e31ed,3,1,assistant,javascript,error,no-unused-vars,'onChange' is defined but never used.,1,10
3f19e85f547fb7ff950474c3254e31ed,3,1,assistant,javascript,error,no-unused-vars,'isTemplate' is defined but never used.,1,59
3f19e85f547fb7ff950474c3254e31ed,3,1,assistant,javascript,error,no-undef,'g_form' is not defined.,5,5
3f19e85f547fb7ff950474c3254e31ed,4,1,assistant,javascript,error,no-undef,'current' is not defined.,20,4
3f19e85f547fb7ff950474c3254e31ed,4,1,assistant,javascript,error,no-undef,'previous' is not defined.,20,13
3f19e85f547fb7ff950474c3254e31ed,5,1,assistant,javascript,error,no-undef,'current' is not defined.,19,4
3f19e85f547fb7ff950474c3254e31ed,5,1,assistant,javascript,error,no-undef,'previous' is not defined.,19,13
3f19e85f547fb7ff950474c3254e31ed,6,1,assistant,javascript,error,no-undef,'Class' is not defined.,1,21
3f19e85f547fb7ff950474c3254e31ed,6,1,assistant,javascript,error,no-undef,'AbstractAjaxProcessor' is not defined.,2,48
3f19e85f547fb7ff950474c3254e31ed,6,1,assistant,javascript,error,no-undef,'GlideRecord' is not defined.,5,25
af94e89d7cac09543ebcf0f5e798146a,1,1,assistant,javascript,error,no-unused-vars,'event' is defined but never used.,3,22
af94e89d7cac09543ebcf0f5e798146a,2,1,assistant,javascript,error,no-unused-vars,'event' is defined but never used.,3,22
af94e89d7cac09543ebcf0f5e798146a,3,1,assistant,javascript,error,no-undef,'require' is not defined.,1,16
af94e89d7cac09543ebcf0f5e798146a,3,1,assistant,javascript,error,no-undef,'process' is not defined.,5,7
af94e89d7cac09543ebcf0f5e798146a,3,1,assistant,javascript,error,no-undef,'process' is not defined.,8,14
af94e89d7cac09543ebcf0f5e798146a,4,1,assistant,javascript,error,no-undef,'require' is not defined.,1,14
a3057f1c9bbda578813cbe8cb73a3c1a,2,1,assistant,javascript,error,no-unused-vars,'event' is defined but never used.,1,48
a3057f1c9bbda578813cbe8cb73a3c1a,2,1,assistant,javascript,error,no-unused-vars,'event' is defined but never used.,16,38
0c4a333f86065f1a38044cd8b6d9c3ad,1,1,assistant,javascript,error,no-undef,'require' is not defined.,1,20
0c4a333f86065f1a38044cd8b6d9c3ad,1,1,assistant,javascript,error,no-undef,'require' is not defined.,2,17
0c4a333f86065f1a38044cd8b6d9c3ad,1,1,assistant,javascript,error,no-undef,'process' is not defined.,5,17
0c4a333f86065f1a38044cd8b6d9c3ad,1,1,assistant,javascript,error,no-undef,'__dirname' is not defined.,8,37
0c4a333f86065f1a38044cd8b6d9c3ad,1,1,assistant,javascript,error,no-undef,'__dirname' is not defined.,11,29
0c4a333f86065f1a38044cd8b6d9c3ad,2,1,assistant,javascript,error,no-undef,'require' is not defined.,1,14
0c4a333f86065f1a38044cd8b6d9c3ad,2,1,assistant,javascript,error,no-undef,'require' is not defined.,2,19
0c4a333f86065f1a38044cd8b6d9c3ad,3,1,assistant,javascript,error,no-unused-vars,'path' is defined but never used.,2,8
aa3b264326dd6a4e022c181bddbc78e9,1,1,assistant,javascript,error,no-undef,'app' is not defined.,3,19
aa3b264326dd6a4e022c181bddbc78e9,1,1,assistant,javascript,error,no-undef,'ProjectItemType' is not defined.,6,97
aa3b264326dd6a4e022c181bddbc78e9,1,1,assistant,javascript,error,no-undef,'ProjectItemType' is not defined.,22,27
aa3b264326dd6a4e022c181bddbc78e9,1,1,assistant,javascript,error,no-undef,'app' is not defined.,36,5
aa3b264326dd6a4e022c181bddbc78e9,1,1,assistant,javascript,error,no-undef,'app' is not defined.,37,19
aa3b264326dd6a4e022c181bddbc78e9,2,1,assistant,javascript,error,no-undef,'app' is not defined.,3,19
aa3b264326dd6a4e022c181bddbc78e9,2,1,assistant,javascript,error,no-undef,'ProjectItemType' is not defined.,5,97
aa3b264326dd6a4e022c181bddbc78e9,2,1,assistant,javascript,error,no-undef,'ProjectItemType' is not defined.,23,18
aa3b264326dd6a4e022c181bddbc78e9,2,1,assistant,javascript,error,no-undef,'ProjectItemType' is not defined.,32,18
aa3b264326dd6a4e022c181bddbc78e9,2,1,assistant,javascript,error,no-undef,'ProjectItemType' is not defined.,35,18
aa3b264326dd6a4e022c181bddbc78e9,2,1,assistant,javascript,error,no-undef,'app' is not defined.,46,5
aa3b264326dd6a4e022c181bddbc78e9,2,1,assistant,javascript,error,no-undef,'app' is not defined.,47,19
aa3b264326dd6a4e022c181bddbc78e9,3,1,assistant,javascript,error,,Parsing error: Unexpected token #target,1,1
347108eb46d719ec503c5b2c39f8d6fe,1,1,assistant,javascript,error,,Parsing error: Unexpected token {,5,37
347108eb46d719ec503c5b2c39f8d6fe,2,1,assistant,javascript,error,no-unused-vars,'findMimeTypeByExtension' is defined but never used.,1,10
347108eb46d719ec503c5b2c39f8d6fe,3,1,assistant,javascript,error,no-undef,'require' is not defined.,2,14
347108eb46d719ec503c5b2c39f8d6fe,4,1,assistant,javascript,error,no-undef,'require' is not defined.,2,14
347108eb46d719ec503c5b2c39f8d6fe,5,1,assistant,javascript,error,no-undef,'require' is not defined.,2,14
347108eb46d719ec503c5b2c39f8d6fe,6,1,assistant,javascript,error,no-undef,'require' is not defined.,2,14
0b3817fb44f95d8be5e52b532b63018f,1,1,assistant,javascript,error,,Parsing error: Unexpected token {,1,41
0b3817fb44f95d8be5e52b532b63018f,2,1,assistant,javascript,error,no-undef,'d' is not defined.,1,23
50351bfd085061d36d862a25c5971e4b,2,1,assistant,javascript,error,no-unused-vars,'createQueryStringFromInputs' is defined but never used.,1,10
50351bfd085061d36d862a25c5971e4b,3,1,assistant,javascript,error,no-unused-vars,'FormURLSync' is defined but never used.,1,7
6a5082c77bf209dbfab5d19f96baeff5,1,1,assistant,javascript,error,no-undef,'require' is not defined.,1,20
6a5082c77bf209dbfab5d19f96baeff5,1,1,assistant,javascript,error,no-undef,'process' is not defined.,11,19
6a5082c77bf209dbfab5d19f96baeff5,2,1,assistant,javascript,error,no-undef,'watch' is not defined.,1,1
6a5082c77bf209dbfab5d19f96baeff5,2,1,assistant,javascript,error,no-undef,'myReactiveProp' is not defined.,1,13
6a5082c77bf209dbfab5d19f96baeff5,2,1,assistant,javascript,error,no-undef,'myReactiveProp' is not defined.,3,3
9bd2bbc7863c8f2971150d76a38a59d2,1,1,assistant,javascript,error,no-unused-vars,'today' is assigned a value but never used.,1,5
9bd2bbc7863c8f2971150d76a38a59d2,2,1,assistant,javascript,error,no-undef,'condition' is not defined.,1,2
9bd2bbc7863c8f2971150d76a38a59d2,2,1,assistant,javascript,error,no-undef,'expression_if_true' is not defined.,1,15
9bd2bbc7863c8f2971150d76a38a59d2,2,1,assistant,javascript,error,no-undef,'expression_if_false' is not defined.,1,36
4b5170d4b965f0ad6aac7be9b488293c,1,1,assistant,javascript,error,no-undef,'array' is not defined.,1,1
4b5170d4b965f0ad6aac7be9b488293c,1,1,assistant,javascript,error,no-unused-vars,'currentValue' is defined but never used.,1,24
4b5170d4b965f0ad6aac7be9b488293c,1,1,assistant,javascript,error,no-unused-vars,'index' is defined but never used.,1,38
4b5170d4b965f0ad6aac7be9b488293c,1,1,assistant,javascript,error,no-unused-vars,'array' is defined but never used.,1,45
4b5170d4b965f0ad6aac7be9b488293c,4,1,assistant,javascript,error,no-undef,'array' is not defined.,1,1
4b5170d4b965f0ad6aac7be9b488293c,4,1,assistant,javascript,error,no-unused-vars,'currentValue' is defined but never used.,1,22
4b5170d4b965f0ad6aac7be9b488293c,4,1,assistant,javascript,error,no-unused-vars,'index' is defined but never used.,1,36
4b5170d4b965f0ad6aac7be9b488293c,4,1,assistant,javascript,error,no-unused-vars,'array' is defined but never used.,1,43
4b5170d4b965f0ad6aac7be9b488293c,4,1,assistant,javascript,error,no-undef,'thisValue' is not defined.,3,4
4b5170d4b965f0ad6aac7be9b488293c,5,1,assistant,javascript,error,no-undef,'array' is not defined.,1,1
4b5170d4b965f0ad6aac7be9b488293c,5,1,assistant,javascript,error,no-unused-vars,'currentValue' is defined but never used.,1,21
4b5170d4b965f0ad6aac7be9b488293c,5,1,assistant,javascript,error,no-unused-vars,'index' is defined but never used.,1,35
4b5170d4b965f0ad6aac7be9b488293c,5,1,assistant,javascript,error,no-unused-vars,'array' is defined but never used.,1,42
4b5170d4b965f0ad6aac7be9b488293c,5,1,assistant,javascript,error,no-undef,'thisValue' is not defined.,3,4
e19260939cec7ca3c45618500083f568,1,1,assistant,javascript,error,no-undef,'tileset' is not defined.,1,4
e19260939cec7ca3c45618500083f568,1,1,assistant,javascript,error,no-undef,'tileset' is not defined.,2,8
9998a05afcdcad618502fcf9c1dbbc7f,1,1,assistant,javascript,error,,"Parsing error: Unexpected token ,",1,48
9998a05afcdcad618502fcf9c1dbbc7f,2,1,assistant,javascript,error,,"Parsing error: Unexpected token ,",1,45
f08ff8291096f2a28a242b7cf888b9d6,1,1,assistant,javascript,error,no-undef,'Cesium' is not defined.,2,19
f08ff8291096f2a28a242b7cf888b9d6,1,1,assistant,javascript,error,no-undef,'viewer' is not defined.,5,1
f08ff8291096f2a28a242b7cf888b9d6,2,1,assistant,javascript,error,no-undef,'Cesium' is not defined.,3,25
f08ff8291096f2a28a242b7cf888b9d6,2,1,assistant,javascript,error,no-undef,'viewer' is not defined.,8,3
f08ff8291096f2a28a242b7cf888b9d6,3,1,assistant,javascript,error,no-unused-vars,'mapViewer' is assigned a value but never used.,2,5
f08ff8291096f2a28a242b7cf888b9d6,3,1,assistant,javascript,error,no-undef,'Cesium' is not defined.,2,21
f08ff8291096f2a28a242b7cf888b9d6,3,1,assistant,javascript,error,no-undef,'Cesium' is not defined.,3,22
f08ff8291096f2a28a242b7cf888b9d6,4,1,assistant,javascript,error,no-undef,'Cesium' is not defined.,2,21
f08ff8291096f2a28a242b7cf888b9d6,4,1,assistant,javascript,error,no-undef,'Cesium' is not defined.,3,22
f08ff8291096f2a28a242b7cf888b9d6,5,1,assistant,javascript,error,no-undef,'Cesium' is not defined.,2,18
f08ff8291096f2a28a242b7cf888b9d6,5,1,assistant,javascript,error,no-undef,'Cesium' is not defined.,5,47
f08ff8291096f2a28a242b7cf888b9d6,6,1,assistant,javascript,error,,Parsing error: Unexpected token :,1,46
9ee22f34b8e028245d09520dee8f3d47,1,1,assistant,javascript,error,no-undef,'mapboxgl' is not defined.,1,1
9ee22f34b8e028245d09520dee8f3d47,1,1,assistant,javascript,error,no-undef,'mapboxgl' is not defined.,4,15
9ee22f34b8e028245d09520dee8f3d47,2,1,assistant,javascript,error,no-undef,'Cesium' is not defined.,1,18
9ee22f34b8e028245d09520dee8f3d47,2,1,assistant,javascript,error,no-undef,'Cesium' is not defined.,12,11
9ee22f34b8e028245d09520dee8f3d47,3,1,assistant,javascript,error,no-undef,'Cesium' is not defined.,1,18
9ee22f34b8e028245d09520dee8f3d47,3,1,assistant,javascript,error,no-undef,'Cesium' is not defined.,7,1
9ee22f34b8e028245d09520dee8f3d47,3,1,assistant,javascript,error,no-undef,'Cesium' is not defined.,19,5
9ee22f34b8e028245d09520dee8f3d47,4,1,assistant,javascript,error,no-unused-vars,'viewer' is assigned a value but never used.,1,5
9ee22f34b8e028245d09520dee8f3d47,4,1,assistant,javascript,error,no-undef,'Cesium' is not defined.,1,18
9ee22f34b8e028245d09520dee8f3d47,5,1,assistant,javascript,error,,Parsing error: Unexpected token :,4,31
9ee22f34b8e028245d09520dee8f3d47,6,1,assistant,javascript,error,,Parsing error: Unexpected token :,4,31
1aa67a431bf09bd090ea2aedcd4ae012,1,1,assistant,javascript,error,no-undef,'Cesium' is not defined.,2,18
1aa67a431bf09bd090ea2aedcd4ae012,1,1,assistant,javascript,error,no-undef,'Cesium' is not defined.,6,7
1aa67a431bf09bd090ea2aedcd4ae012,2,1,assistant,javascript,error,no-undef,'Cesium' is not defined.,2,18
1aa67a431bf09bd090ea2aedcd4ae012,2,1,assistant,javascript,error,no-undef,'Cesium' is not defined.,6,21
1aa67a431bf09bd090ea2aedcd4ae012,3,1,assistant,javascript,error,no-undef,'Cesium' is not defined.,2,18
1aa67a431bf09bd090ea2aedcd4ae012,3,1,assistant,javascript,error,no-undef,'Cesium' is not defined.,6,21
1aa67a431bf09bd090ea2aedcd4ae012,3,1,assistant,javascript,error,no-redeclare,'tileset' is already defined.,39,9
176f54689c7eadbdde9e1bfe7ece482c,1,1,assistant,javascript,error,no-unused-vars,'name' is assigned a value but never used.,18,7
176f54689c7eadbdde9e1bfe7ece482c,1,1,assistant,javascript,error,no-unused-vars,'phone' is assigned a value but never used.,19,7
176f54689c7eadbdde9e1bfe7ece482c,1,1,assistant,javascript,error,no-unused-vars,'theme' is assigned a value but never used.,20,7
176f54689c7eadbdde9e1bfe7ece482c,2,1,assistant,javascript,error,no-unused-vars,'sendFormData' is defined but never used.,1,10
176f54689c7eadbdde9e1bfe7ece482c,4,1,assistant,javascript,error,no-useless-escape,Unnecessary escape character: \_.,12,46
349afe272aac58dcbcbc9643d5a353f6,1,1,assistant,javascript,error,no-undef,'require' is not defined.,2,16
349afe272aac58dcbcbc9643d5a353f6,1,1,assistant,javascript,error,no-undef,'module' is not defined.,4,1
349afe272aac58dcbcbc9643d5a353f6,1,1,assistant,javascript,error,no-undef,'process' is not defined.,8,13
928b74900a138adb211b4d5703bbfb10,1,1,assistant,javascript,error,no-undef,'Cesium' is not defined.,1,23
928b74900a138adb211b4d5703bbfb10,1,1,assistant,javascript,error,no-undef,'tileUrl' is not defined.,1,54
928b74900a138adb211b4d5703bbfb10,1,1,assistant,javascript,error,no-undef,'mapViewer' is not defined.,4,1
928b74900a138adb211b4d5703bbfb10,2,1,assistant,javascript,error,,Parsing error: Unexpected token (,2,30
84e959fcb55c93d54d9203b89c41cf29,1,1,assistant,javascript,error,no-undef,'require' is not defined.,1,32
84e959fcb55c93d54d9203b89c41cf29,1,1,assistant,javascript,error,no-undef,'process' is not defined.,25,7
84e959fcb55c93d54d9203b89c41cf29,2,1,assistant,javascript,error,no-undef,'require' is not defined.,1,12
19ee3ca70053213aa3b5165720f4cd9f,1,1,assistant,javascript,error,no-undef,'describe' is not defined.,3,1
19ee3ca70053213aa3b5165720f4cd9f,1,1,assistant,javascript,error,no-undef,'it' is not defined.,4,3
19ee3ca70053213aa3b5165720f4cd9f,1,1,assistant,javascript,error,no-undef,'expect' is not defined.,13,5
19ee3ca70053213aa3b5165720f4cd9f,1,1,assistant,javascript,error,no-undef,'it' is not defined.,16,3
19ee3ca70053213aa3b5165720f4cd9f,1,1,assistant,javascript,error,no-undef,'expect' is not defined.,21,5
19ee3ca70053213aa3b5165720f4cd9f,2,1,assistant,javascript,error,no-undef,'describe' is not defined.,3,1
19ee3ca70053213aa3b5165720f4cd9f,2,1,assistant,javascript,error,no-undef,'it' is not defined.,4,3
19ee3ca70053213aa3b5165720f4cd9f,2,1,assistant,javascript,error,no-undef,'expect' is not defined.,21,5
19ee3ca70053213aa3b5165720f4cd9f,2,1,assistant,javascript,error,no-undef,'it' is not defined.,28,3
19ee3ca70053213aa3b5165720f4cd9f,2,1,assistant,javascript,error,no-undef,'expect' is not defined.,40,5
19ee3ca70053213aa3b5165720f4cd9f,2,1,assistant,javascript,error,no-undef,'it' is not defined.,47,3
19ee3ca70053213aa3b5165720f4cd9f,2,1,assistant,javascript,error,no-undef,'expect' is not defined.,57,5
593f56f4f0c37bb51f092e77674cd022,1,1,assistant,javascript,error,no-unused-vars,'convexHull' is assigned a value but never used.,1,5
593f56f4f0c37bb51f092e77674cd022,1,1,assistant,javascript,error,no-undef,'ConvexHullGrahamScan' is not defined.,1,22
593f56f4f0c37bb51f092e77674cd022,2,1,assistant,javascript,error,no-undef,'ConvexHullGrahamScan' is not defined.,1,22
593f56f4f0c37bb51f092e77674cd022,2,1,assistant,javascript,error,no-undef,'hullPoints' is not defined.,2,26
593f56f4f0c37bb51f092e77674cd022,2,1,assistant,javascript,error,no-undef,'hullPoints' is not defined.,5,17
593f56f4f0c37bb51f092e77674cd022,2,1,assistant,javascript,error,no-undef,'esquinas' is not defined.,7,3
593f56f4f0c37bb51f092e77674cd022,3,1,assistant,javascript,error,no-undef,'puntos' is not defined.,1,21
593f56f4f0c37bb51f092e77674cd022,3,1,assistant,javascript,error,no-undef,'hullPoints' is not defined.,2,12
bcf2d9ce75e50ddccb642f4584debc5c,1,1,assistant,javascript,error,no-undef,'artifacts' is not defined.,1,17
bcf2d9ce75e50ddccb642f4584debc5c,1,1,assistant,javascript,error,no-undef,'artifacts' is not defined.,2,26
bcf2d9ce75e50ddccb642f4584debc5c,1,1,assistant,javascript,error,no-undef,'artifacts' is not defined.,3,18
bcf2d9ce75e50ddccb642f4584debc5c,1,1,assistant,javascript,error,no-undef,'module' is not defined.,5,1
bcf2d9ce75e50ddccb642f4584debc5c,1,1,assistant,javascript,error,no-unused-vars,'network' is defined but never used.,5,44
bcf2d9ce75e50ddccb642f4584debc5c,1,1,assistant,javascript,error,no-unused-vars,'accounts' is defined but never used.,5,53
bcf2d9ce75e50ddccb642f4584debc5c,2,1,assistant,javascript,error,no-undef,'artifacts' is not defined.,1,17
bcf2d9ce75e50ddccb642f4584debc5c,2,1,assistant,javascript,error,no-undef,'artifacts' is not defined.,2,26
