conversation_id,turn_number,snippet_number,role,language,severity,issue_id,message
47a3e719f3253a77b2e0067094c6a204,4,1,assistant,cpp,style,unusedFunction,The function 'MoveData' is never used.
47a3e719f3253a77b2e0067094c6a204,4,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
47a3e719f3253a77b2e0067094c6a204,5,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
47a3e719f3253a77b2e0067094c6a204,9,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
47a3e719f3253a77b2e0067094c6a204,10,1,assistant,cpp,performance,functionStatic,Technically the member function 'EventBus::Subscribe' can be static (but you may consider moving to unnamed namespace).
47a3e719f3253a77b2e0067094c6a204,10,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
47a3e719f3253a77b2e0067094c6a204,11,1,assistant,cpp,style,unusedVariable,Unused variable: _
47a3e719f3253a77b2e0067094c6a204,11,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
47a3e719f3253a77b2e0067094c6a204,12,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
962e876ecaca80b8242598abce23fc36,1,1,assistant,cpp,style,unusedVariable,Unused variable: _
962e876ecaca80b8242598abce23fc36,1,1,assistant,cpp,style,unusedFunction,The function 'Update' is never used.
962e876ecaca80b8242598abce23fc36,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
962e876ecaca80b8242598abce23fc36,2,1,assistant,cpp,style,unusedFunction,The function 'Update' is never used.
962e876ecaca80b8242598abce23fc36,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
962e876ecaca80b8242598abce23fc36,3,1,assistant,cpp,performance,functionStatic,Technically the member function 'EventSystem::ProcessEvent' can be static (but you may consider moving to unnamed namespace).
962e876ecaca80b8242598abce23fc36,3,1,assistant,cpp,style,unusedFunction,The function 'GetComponentMask' is never used.
962e876ecaca80b8242598abce23fc36,3,1,assistant,cpp,style,unusedFunction,The function 'ResolveEvents' is never used.
962e876ecaca80b8242598abce23fc36,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
962e876ecaca80b8242598abce23fc36,6,1,assistant,cpp,style,unusedFunction,The function 'GetComponentMask' is never used.
962e876ecaca80b8242598abce23fc36,6,1,assistant,cpp,style,unusedFunction,The function 'ResolveEvents' is never used.
962e876ecaca80b8242598abce23fc36,7,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
962e876ecaca80b8242598abce23fc36,9,1,assistant,cpp,performance,functionStatic,Technically the member function 'EventSystem::processEvent' can be static (but you may consider moving to unnamed namespace).
962e876ecaca80b8242598abce23fc36,9,1,assistant,cpp,style,constVariable,Variable 'derived_event' can be declared with const
962e876ecaca80b8242598abce23fc36,9,1,assistant,cpp,style,unusedFunction,The function 'GetComponentMask' is never used.
962e876ecaca80b8242598abce23fc36,9,1,assistant,cpp,style,unusedFunction,The function 'ResolveEvents' is never used.
3da5706319f9f811322b621a82954d00,1,1,assistant,cpp,style,constParameter,Parameter 'event' can be declared with const
3da5706319f9f811322b621a82954d00,1,1,assistant,cpp,performance,stlFindInsert,"Searching before insertion is not necessary. Instead of 'subscribersMap[eventTypeIndex]=std::make_shared<std::vector<std::function<void(EventBase&)>>>()' consider using 'subscribersMap.try_emplace(eventTypeIndex, std::make_shared<std::vector<std::function<void(EventBase&)>>>());'."
3da5706319f9f811322b621a82954d00,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
3da5706319f9f811322b621a82954d00,2,1,assistant,cpp,style,constParameter,Parameter 'event' can be declared with const
3da5706319f9f811322b621a82954d00,2,1,assistant,cpp,performance,stlFindInsert,"Searching before insertion is not necessary. Instead of 'subscribersMap[eventTypeIndex]=std::make_shared<std::vector<std::function<void(EventBase&)>>>()' consider using 'subscribersMap.try_emplace(eventTypeIndex, std::make_shared<std::vector<std::function<void(EventBase&)>>>());'."
3da5706319f9f811322b621a82954d00,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
3da5706319f9f811322b621a82954d00,5,1,assistant,cpp,style,noExplicitConstructor,Class 'Event' has a constructor with 1 argument that is not explicit.
3da5706319f9f811322b621a82954d00,5,1,assistant,cpp,style,constParameter,Parameter 'event' can be declared with const
3da5706319f9f811322b621a82954d00,5,1,assistant,cpp,performance,stlFindInsert,"Searching before insertion is not necessary. Instead of 'subscribersMap[eventTypeIndex]=std::make_shared<std::vector<std::function<void(EventBase&)>>>()' consider using 'subscribersMap.try_emplace(eventTypeIndex, std::make_shared<std::vector<std::function<void(EventBase&)>>>());'."
3da5706319f9f811322b621a82954d00,5,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
3da5706319f9f811322b621a82954d00,7,1,assistant,cpp,style,constParameter,Parameter 'event' can be declared with const
3da5706319f9f811322b621a82954d00,8,1,assistant,cpp,style,constParameter,Parameter 'event' can be declared with const
3da5706319f9f811322b621a82954d00,8,1,assistant,cpp,style,constParameter,Parameter 'event' can be declared with const
3da5706319f9f811322b621a82954d00,8,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
71f0a4cb62e45424e4726cdf7642e287,3,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
f9c14e90f33d2088ca25c0b6b9ea03ff,1,1,assistant,cpp,style,unusedStructMember,struct member 'PhongTro::maPhong' is never used.
f9c14e90f33d2088ca25c0b6b9ea03ff,1,1,assistant,cpp,style,unusedStructMember,struct member 'PhongTro::tenPhong' is never used.
f9c14e90f33d2088ca25c0b6b9ea03ff,1,1,assistant,cpp,style,unusedFunction,The function 'HienThiGiaTriTrungBinh' is never used.
f9c14e90f33d2088ca25c0b6b9ea03ff,1,1,assistant,cpp,style,unusedFunction,The function 'HienThiMax' is never used.
f9c14e90f33d2088ca25c0b6b9ea03ff,1,1,assistant,cpp,style,unusedFunction,The function 'HienThiMin' is never used.
f9c14e90f33d2088ca25c0b6b9ea03ff,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
f9c14e90f33d2088ca25c0b6b9ea03ff,2,1,assistant,cpp,style,unreadVariable,Variable 'pt1' is assigned a value that is never used.
f9c14e90f33d2088ca25c0b6b9ea03ff,2,1,assistant,cpp,style,unreadVariable,Variable 'pt2' is assigned a value that is never used.
f9c14e90f33d2088ca25c0b6b9ea03ff,2,1,assistant,cpp,style,unreadVariable,Variable 'pt3' is assigned a value that is never used.
f9c14e90f33d2088ca25c0b6b9ea03ff,2,1,assistant,cpp,style,unreadVariable,Variable 'pt4' is assigned a value that is never used.
f9c14e90f33d2088ca25c0b6b9ea03ff,2,1,assistant,cpp,style,unusedFunction,The function 'TaoNodeMoi' is never used.
f9c14e90f33d2088ca25c0b6b9ea03ff,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
f9c14e90f33d2088ca25c0b6b9ea03ff,4,1,assistant,cpp,error,missingReturn,Found a exit path from function with non-void return type that has missing return statement
f9c14e90f33d2088ca25c0b6b9ea03ff,4,1,assistant,cpp,performance,passedByValue,Function parameter 'pt' should be passed by const reference.
f9c14e90f33d2088ca25c0b6b9ea03ff,4,1,assistant,cpp,style,unusedVariable,Unused variable: pt
f9c14e90f33d2088ca25c0b6b9ea03ff,4,1,assistant,cpp,style,unusedFunction,The function 'ThemNode' is never used.
f9c14e90f33d2088ca25c0b6b9ea03ff,4,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
f9c14e90f33d2088ca25c0b6b9ea03ff,5,1,assistant,cpp,error,uninitvar,Uninitialized variable: choice
f9c14e90f33d2088ca25c0b6b9ea03ff,5,1,assistant,cpp,style,unusedVariable,Unused variable: tong
f9c14e90f33d2088ca25c0b6b9ea03ff,5,1,assistant,cpp,style,unusedVariable,Unused variable: dem
f9c14e90f33d2088ca25c0b6b9ea03ff,5,1,assistant,cpp,style,unusedVariable,Unused variable: trungBinh
f9c14e90f33d2088ca25c0b6b9ea03ff,5,1,assistant,cpp,style,unusedVariable,Unused variable: maxNode
f9c14e90f33d2088ca25c0b6b9ea03ff,5,1,assistant,cpp,style,unusedVariable,Unused variable: minNode
f9c14e90f33d2088ca25c0b6b9ea03ff,7,1,assistant,cpp,style,unusedVariable,Unused variable: pt
f9c14e90f33d2088ca25c0b6b9ea03ff,7,1,assistant,cpp,style,unusedVariable,Unused variable: tong
f9c14e90f33d2088ca25c0b6b9ea03ff,7,1,assistant,cpp,style,unusedVariable,Unused variable: dem
f9c14e90f33d2088ca25c0b6b9ea03ff,7,1,assistant,cpp,style,unusedVariable,Unused variable: trungBinh
f9c14e90f33d2088ca25c0b6b9ea03ff,7,1,assistant,cpp,style,unusedVariable,Unused variable: maxNode
f9c14e90f33d2088ca25c0b6b9ea03ff,7,1,assistant,cpp,style,unusedVariable,Unused variable: minNode
f9c14e90f33d2088ca25c0b6b9ea03ff,7,1,assistant,cpp,style,unusedFunction,The function 'HienThiDuLieuPhong' is never used.
f9c14e90f33d2088ca25c0b6b9ea03ff,7,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
f9c14e90f33d2088ca25c0b6b9ea03ff,8,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
8d9670abb284b2b683131dca993595e1,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
8d9670abb284b2b683131dca993595e1,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
72b91f07aa63207286dd70546272cef6,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
72b91f07aa63207286dd70546272cef6,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
72b91f07aa63207286dd70546272cef6,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
72b91f07aa63207286dd70546272cef6,4,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
72b91f07aa63207286dd70546272cef6,5,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
72b91f07aa63207286dd70546272cef6,6,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
72b91f07aa63207286dd70546272cef6,7,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
0ca41fe8a210469acf6a2302770d8c15,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
0ca41fe8a210469acf6a2302770d8c15,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
0ca41fe8a210469acf6a2302770d8c15,3,1,assistant,cpp,style,unreadVariable,Variable 'arr[1]' is assigned a value that is never used.
0ca41fe8a210469acf6a2302770d8c15,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
0ca41fe8a210469acf6a2302770d8c15,4,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
69bb1afd827c3ccaf92209da7c8df2a7,1,1,assistant,cpp,warning,uninitMemberVar,Member variable 'SimpleAnyArray::data' is not initialized in the constructor.
69bb1afd827c3ccaf92209da7c8df2a7,1,1,assistant,cpp,performance,functionStatic,Technically the member function 'SimpleAnyArray::deleteData' can be static (but you may consider moving to unnamed namespace).
69bb1afd827c3ccaf92209da7c8df2a7,1,1,assistant,cpp,style,noExplicitConstructor,Class 'SimpleAnyArray' has a constructor with 1 argument that is not explicit.
69bb1afd827c3ccaf92209da7c8df2a7,2,1,assistant,cpp,error,syntaxError,syntax error
4b129d10eee645ad5208bd7893c97efd,3,1,assistant,cpp,style,unusedFunction,The function 'get < void >' is never used.
4b129d10eee645ad5208bd7893c97efd,4,1,assistant,cpp,error,missingReturn,Found a exit path from function with non-void return type that has missing return statement
4b129d10eee645ad5208bd7893c97efd,4,1,assistant,cpp,warning,uninitMemberVar,Member variable 'SimpleAnyArray::data' is not initialized in the constructor.
4b129d10eee645ad5208bd7893c97efd,4,1,assistant,cpp,performance,functionStatic,Technically the member function 'SimpleAnyArray::deleteData' can be static (but you may consider moving to unnamed namespace).
4b129d10eee645ad5208bd7893c97efd,4,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
8f3e7fbc30bcbb216f6b0e4e5d0edcfd,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
8f3e7fbc30bcbb216f6b0e4e5d0edcfd,2,1,assistant,cpp,style,unusedFunction,The function 'WinMain' is never used.
8f3e7fbc30bcbb216f6b0e4e5d0edcfd,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
8f3e7fbc30bcbb216f6b0e4e5d0edcfd,3,1,assistant,cpp,style,unusedFunction,The function 'WinMain' is never used.
8f3e7fbc30bcbb216f6b0e4e5d0edcfd,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
41f33db8c8458fabf6a475e6ff30c42f,1,1,assistant,cpp,error,syntaxError,syntax error: keyword 'if' is not allowed in global scope
41f33db8c8458fabf6a475e6ff30c42f,2,1,assistant,cpp,error,syntaxError,syntax error: keyword 'if' is not allowed in global scope
c2284fc05554ecb6887198899fd8aa7b,2,1,assistant,cpp,error,syntaxError,syntax error: keyword 'if' is not allowed in global scope
c2284fc05554ecb6887198899fd8aa7b,3,1,assistant,cpp,error,syntaxError,syntax error: keyword 'if' is not allowed in global scope
01bfa3ef1125e328086a197af112fe44,1,1,assistant,cpp,error,syntaxError,syntax error
01bfa3ef1125e328086a197af112fe44,2,1,assistant,cpp,error,syntaxError,Unmatched '{'. Configuration: ''.
e6385627a12c8d973ea045dba675ed9e,2,1,assistant,cpp,style,unusedFunction,The function 'CheckPasswordStrength' is never used.
03e238b5fe57f49ea0e879b6db3dc7cf,1,1,assistant,cpp,performance,passedByValue,Function parameter 'inputPassword' should be passed by const reference.
03e238b5fe57f49ea0e879b6db3dc7cf,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
03e238b5fe57f49ea0e879b6db3dc7cf,2,1,assistant,cpp,performance,passedByValue,Function parameter 'inputPassword' should be passed by const reference.
03e238b5fe57f49ea0e879b6db3dc7cf,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
9f5133ddc43fc73229fbbd1f1242fee2,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
9f5133ddc43fc73229fbbd1f1242fee2,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
eb6f4afd8f8c13a2a3cc66e812e34884,5,1,assistant,cpp,style,unusedFunction,The function 'escapeJson' is never used.
fbe7de3dc773bae256ea12c951cfb7bc,2,1,assistant,cpp,style,constParameter,Parameter 'nums' can be declared with const
fbe7de3dc773bae256ea12c951cfb7bc,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
fbe7de3dc773bae256ea12c951cfb7bc,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
fbe7de3dc773bae256ea12c951cfb7bc,4,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
1bfa69849970c00ecc2fc2a14f2aa63e,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
1bfa69849970c00ecc2fc2a14f2aa63e,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
becd12844970e854f840e6cd3027495e,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
becd12844970e854f840e6cd3027495e,3,1,assistant,cpp,error,syntaxError,syntax error: keyword 'if' is not allowed in global scope
8f3783a1cc48c8d25e0ed5e75de19c0a,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
8f3783a1cc48c8d25e0ed5e75de19c0a,2,1,assistant,cpp,style,unusedFunction,The function 'parseAndPrintCSV' is never used.
8f3783a1cc48c8d25e0ed5e75de19c0a,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
8f3783a1cc48c8d25e0ed5e75de19c0a,4,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
8f3783a1cc48c8d25e0ed5e75de19c0a,5,1,assistant,cpp,error,memleak,Memory leak: buf
8f3783a1cc48c8d25e0ed5e75de19c0a,5,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
8f3783a1cc48c8d25e0ed5e75de19c0a,6,1,assistant,cpp,error,memleak,Memory leak: buf
8f3783a1cc48c8d25e0ed5e75de19c0a,6,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
8f3783a1cc48c8d25e0ed5e75de19c0a,7,1,assistant,cpp,error,memleak,Memory leak: buf
8f3783a1cc48c8d25e0ed5e75de19c0a,7,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
90acfabce7672f4710817693167f50bd,1,1,assistant,cpp,style,variableScope,The scope of the variable 'j' can be reduced.
90acfabce7672f4710817693167f50bd,1,1,assistant,cpp,style,variableScope,The scope of the variable 'key' can be reduced.
90acfabce7672f4710817693167f50bd,1,1,assistant,cpp,style,unusedFunction,The function 'insertionSort' is never used.
90acfabce7672f4710817693167f50bd,3,1,assistant,cpp,style,unusedFunction,The function 'addItem' is never used.
90acfabce7672f4710817693167f50bd,3,1,assistant,cpp,style,unusedFunction,The function 'getItemCount' is never used.
90acfabce7672f4710817693167f50bd,3,1,assistant,cpp,style,unusedFunction,The function 'getItems' is never used.
1f6d4e60ed83516bc57f3ab3886c085b,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
1f6d4e60ed83516bc57f3ab3886c085b,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
28f53d3d47736a22ec283fe50d21c016,2,1,assistant,cpp,error,unknownMacro,There is an unknown macro here somewhere. Configuration is required. If UFUNCTION is a macro then please configure it.
fd8f83ad7aea938a752bc50e15f0df9a,1,1,assistant,cpp,style,cstyleCast,C-style pointer casting
fd8f83ad7aea938a752bc50e15f0df9a,1,1,assistant,cpp,style,constParameter,Parameter 'right' can be declared with const
fd8f83ad7aea938a752bc50e15f0df9a,1,1,assistant,cpp,style,unusedVariable,Unused variable: temp
fd8f83ad7aea938a752bc50e15f0df9a,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
bd5cf86ddc596ae1dc105dd6e734ba91,1,1,assistant,cpp,error,uninitvar,Uninitialized variable: num
bd5cf86ddc596ae1dc105dd6e734ba91,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
bd5cf86ddc596ae1dc105dd6e734ba91,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
919c0f3fb1c1a6906024fa5d1e788512,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
919c0f3fb1c1a6906024fa5d1e788512,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
73bbb906e39b15b420c9fd081d573249,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
73bbb906e39b15b420c9fd081d573249,5,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
73bbb906e39b15b420c9fd081d573249,6,1,assistant,cpp,performance,functionStatic,Technically the member function 'my_class::do_async_ops' can be static (but you may consider moving to unnamed namespace).
73bbb906e39b15b420c9fd081d573249,6,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
73bbb906e39b15b420c9fd081d573249,7,1,assistant,cpp,style,unusedFunction,The function 'connect_to_server' is never used.
73bbb906e39b15b420c9fd081d573249,8,1,assistant,cpp,style,unusedFunction,The function 'connect_to_server' is never used.
73bbb906e39b15b420c9fd081d573249,9,1,assistant,cpp,style,unusedFunction,The function 'connect_to_server' is never used.
adc7fdc21320ee47ebb80e18d33fb55b,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
adc7fdc21320ee47ebb80e18d33fb55b,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
0205b2f47dc205b3f9986f9eed705693,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
0205b2f47dc205b3f9986f9eed705693,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
8a3840b88d75d9249167b19a912f8d27,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
8a3840b88d75d9249167b19a912f8d27,5,1,assistant,cpp,error,syntaxError,syntax error: keyword 'if' is not allowed in global scope
8a3840b88d75d9249167b19a912f8d27,6,1,assistant,cpp,error,syntaxError,syntax error: keyword 'if' is not allowed in global scope
334ca9d94c3a53a13834718f7ac7d9f9,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
3883b121283224357c0b5b22f6e4e649,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
8793f1c3c60252015b1bcccbc19f807c,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
8793f1c3c60252015b1bcccbc19f807c,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
299745ee458d48af456c7ebcfe8f0cf9,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
299745ee458d48af456c7ebcfe8f0cf9,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
299745ee458d48af456c7ebcfe8f0cf9,3,1,assistant,cpp,style,functionConst,Technically the member function 'Graph::printSolution' can be const.
299745ee458d48af456c7ebcfe8f0cf9,3,1,assistant,cpp,style,noExplicitConstructor,Class 'Graph' has a constructor with 1 argument that is not explicit.
299745ee458d48af456c7ebcfe8f0cf9,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
299745ee458d48af456c7ebcfe8f0cf9,4,1,assistant,cpp,performance,functionStatic,Technically the member function 'Graph::unionSets' can be static (but you may consider moving to unnamed namespace).
299745ee458d48af456c7ebcfe8f0cf9,4,1,assistant,cpp,style,noExplicitConstructor,Class 'Graph' has a constructor with 1 argument that is not explicit.
299745ee458d48af456c7ebcfe8f0cf9,4,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
4c650f93675ac52cc5446eafc66290ca,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
4c650f93675ac52cc5446eafc66290ca,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
736c4e6d867a236b29e09e8ae076af6a,2,1,assistant,cpp,warning,noCopyConstructor,Class 'Graph' does not have a copy constructor which is recommended since it has dynamic memory/resource allocation(s).
736c4e6d867a236b29e09e8ae076af6a,2,1,assistant,cpp,warning,noOperatorEq,Class 'Graph' does not have a operator= which is recommended since it has dynamic memory/resource allocation(s).
736c4e6d867a236b29e09e8ae076af6a,2,1,assistant,cpp,style,noExplicitConstructor,Class 'Graph' has a constructor with 1 argument that is not explicit.
736c4e6d867a236b29e09e8ae076af6a,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
736c4e6d867a236b29e09e8ae076af6a,3,1,assistant,cpp,style,noExplicitConstructor,Class 'Graph' has a constructor with 1 argument that is not explicit.
736c4e6d867a236b29e09e8ae076af6a,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
f7eb495ea40e580d7903e2bd012748eb,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
f7eb495ea40e580d7903e2bd012748eb,4,1,assistant,cpp,performance,passedByValue,Function parameter 'name' should be passed by const reference.
f7eb495ea40e580d7903e2bd012748eb,4,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
f7eb495ea40e580d7903e2bd012748eb,5,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
02c13a73daf3c241ad54785866e2f915,2,1,assistant,cpp,error,syntaxError,syntax error: keyword 'if' is not allowed in global scope
fd336e4055cee7c186e8987b17abfec6,1,1,assistant,cpp,style,unusedFunction,The function 'loadSvg' is never used.
fd336e4055cee7c186e8987b17abfec6,1,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
fd336e4055cee7c186e8987b17abfec6,2,1,assistant,cpp,style,unusedFunction,The function 'updateAnimationTime' is never used.
fd336e4055cee7c186e8987b17abfec6,3,1,assistant,cpp,style,unusedFunction,The function 'loadAnimation' is never used.
fd336e4055cee7c186e8987b17abfec6,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
ad55126cb9fc72b270ab25836500150c,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
75a267aa5dbd96fe4221f81b195f31ba,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
268431922d6a68c52c189d3b6a02e1c0,1,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
268431922d6a68c52c189d3b6a02e1c0,2,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
56a96875a3c9210aa0814ff47fb178c8,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
56a96875a3c9210aa0814ff47fb178c8,2,1,assistant,cpp,style,unusedFunction,The function 'generateIndices' is never used.
56a96875a3c9210aa0814ff47fb178c8,2,1,assistant,cpp,style,unusedFunction,The function 'generateVertices' is never used.
56a96875a3c9210aa0814ff47fb178c8,3,1,assistant,cpp,style,unusedFunction,The function 'generateVertices' is never used.
56a96875a3c9210aa0814ff47fb178c8,5,1,assistant,cpp,style,unusedFunction,The function 'generateVertices' is never used.
923911f86fad8e7c4e17c77bf8c07b3b,1,1,assistant,cpp,error,unknownMacro,There is an unknown macro here somewhere. Configuration is required. If UFUNCTION is a macro then please configure it.
923911f86fad8e7c4e17c77bf8c07b3b,1,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
923911f86fad8e7c4e17c77bf8c07b3b,2,1,assistant,cpp,error,unknownMacro,There is an unknown macro here somewhere. Configuration is required. If UFUNCTION is a macro then please configure it.
923911f86fad8e7c4e17c77bf8c07b3b,3,1,assistant,cpp,error,unknownMacro,There is an unknown macro here somewhere. Configuration is required. If UFUNCTION is a macro then please configure it.
