conversation_id,turn_number,role,language,information_count,performance_count,style_count,error_count,loc,total_issues,issue_density_per_kloc
b9ca2bd7986ce2df634d3ed9e57493c6,2,assistant,cpp,1,0,0,0,85,1,11.76
b9d68f30179abb322c55ec5ed5c24d4c,1,assistant,cpp,1,0,0,0,41,1,24.39
b9d68f30179abb322c55ec5ed5c24d4c,2,assistant,cpp,1,0,0,0,46,1,21.74
b9d852fe3ac7e93e64c341ea055b94ed,1,assistant,cpp,0,0,0,0,2,0,0.0
b9d852fe3ac7e93e64c341ea055b94ed,2,assistant,cpp,1,0,1,0,58,2,34.48
b9d852fe3ac7e93e64c341ea055b94ed,3,assistant,cpp,1,0,1,0,59,2,33.9
ba04f108d4c2c7cc307e1a7fb29af901,1,assistant,cpp,0,0,0,0,39,0,0.0
ba04f108d4c2c7cc307e1a7fb29af901,2,assistant,cpp,0,0,0,0,39,0,0.0
ba0ac9e1f51709376ee79ccb75e47ee9,1,assistant,cpp,0,0,0,0,91,0,0.0
ba0ac9e1f51709376ee79ccb75e47ee9,2,assistant,cpp,0,0,0,0,76,0,0.0
ba0ac9e1f51709376ee79ccb75e47ee9,3,assistant,cpp,0,0,1,0,17,1,58.82
ba0ac9e1f51709376ee79ccb75e47ee9,4,assistant,cpp,0,0,1,0,17,1,58.82
ba0ac9e1f51709376ee79ccb75e47ee9,5,undefined,undefined,0,0,1,0,0,1,0
ba0ac9e1f51709376ee79ccb75e47ee9,6,undefined,undefined,0,0,1,0,0,1,0
ba6ad46c68f74cf27e83bbfb284035f5,1,assistant,cpp,1,0,0,0,37,1,27.03
ba6ad46c68f74cf27e83bbfb284035f5,2,assistant,cpp,1,0,1,0,48,2,41.67
ba6ad46c68f74cf27e83bbfb284035f5,3,assistant,cpp,1,0,0,0,36,1,27.78
ba72851ebfe2c97bfd7be2eac6f8e5f5,1,assistant,cpp,1,0,0,0,17,1,58.82
ba72851ebfe2c97bfd7be2eac6f8e5f5,2,assistant,cpp,1,0,0,0,13,1,76.92
ba9d246e1820bf04517ede21e6d21ba1,1,assistant,cpp,1,0,0,0,42,1,23.81
ba9d246e1820bf04517ede21e6d21ba1,2,assistant,cpp,1,0,0,0,40,1,25.0
ba9d246e1820bf04517ede21e6d21ba1,3,assistant,cpp,1,0,1,0,110,2,18.18
ba9d246e1820bf04517ede21e6d21ba1,4,assistant,cpp,1,0,1,0,121,2,16.53
ba9d246e1820bf04517ede21e6d21ba1,5,assistant,cpp,1,0,2,0,91,3,32.97
ba9d246e1820bf04517ede21e6d21ba1,6,assistant,cpp,1,0,3,0,112,4,35.71
ba9d246e1820bf04517ede21e6d21ba1,7,assistant,cpp,0,0,0,0,28,0,0.0
ba9d246e1820bf04517ede21e6d21ba1,8,assistant,cpp,0,0,0,0,27,0,0.0
ba9d246e1820bf04517ede21e6d21ba1,9,assistant,cpp,0,0,0,0,7,0,0.0
ba9d246e1820bf04517ede21e6d21ba1,10,assistant,cpp,0,0,0,0,5,0,0.0
ba9d246e1820bf04517ede21e6d21ba1,11,assistant,cpp,0,0,0,0,3,0,0.0
ba9d246e1820bf04517ede21e6d21ba1,12,assistant,cpp,0,0,0,0,23,0,0.0
ba9d246e1820bf04517ede21e6d21ba1,13,assistant,cpp,0,0,0,0,19,0,0.0
ba9d246e1820bf04517ede21e6d21ba1,14,assistant,cpp,0,0,0,0,19,0,0.0
bab65e7f5befbbaa2bc53cc11f519a15,1,assistant,cpp,0,0,0,0,4,0,0.0
bab65e7f5befbbaa2bc53cc11f519a15,2,assistant,cpp,0,0,0,0,2,0,0.0
bab65e7f5befbbaa2bc53cc11f519a15,3,assistant,cpp,0,0,0,0,9,0,0.0
bab65e7f5befbbaa2bc53cc11f519a15,4,assistant,cpp,0,0,0,0,2,0,0.0
bb109bf63cc3c061cc58e856ba39f7b6,1,assistant,cpp,0,0,0,0,2,0,0.0
bb109bf63cc3c061cc58e856ba39f7b6,2,assistant,cpp,0,0,0,0,2,0,0.0
bb153caa0f21691b3850ba8bd8962c85,1,assistant,cpp,0,0,0,0,4,0,0.0
bb153caa0f21691b3850ba8bd8962c85,2,assistant,cpp,0,0,0,1,24,1,41.67
bb153caa0f21691b3850ba8bd8962c85,3,assistant,cpp,0,0,0,0,29,0,0.0
bb153caa0f21691b3850ba8bd8962c85,4,assistant,cpp,1,0,0,0,99,1,10.1
bb153caa0f21691b3850ba8bd8962c85,5,assistant,cpp,1,0,0,0,12,1,83.33
bb153caa0f21691b3850ba8bd8962c85,6,assistant,cpp,0,0,0,0,26,0,0.0
bb153caa0f21691b3850ba8bd8962c85,7,assistant,cpp,1,0,0,0,15,1,66.67
bb153caa0f21691b3850ba8bd8962c85,8,undefined,undefined,1,0,0,0,0,1,0
bb35365c0eadd94d290fe185afc29052,1,assistant,cpp,0,0,0,0,11,0,0.0
bb35365c0eadd94d290fe185afc29052,2,assistant,cpp,1,0,0,0,45,1,22.22
bb35365c0eadd94d290fe185afc29052,3,assistant,cpp,1,0,1,0,22,2,90.91
bb35365c0eadd94d290fe185afc29052,4,assistant,cpp,1,0,1,0,25,2,80.0
bb35365c0eadd94d290fe185afc29052,5,assistant,cpp,0,0,0,0,30,0,0.0
bb35365c0eadd94d290fe185afc29052,6,assistant,cpp,0,0,0,0,30,0,0.0
bb35365c0eadd94d290fe185afc29052,7,assistant,cpp,0,0,0,0,30,0,0.0
bb4e33589175623f7adf1c805395a154,1,assistant,cpp,0,0,0,0,73,0,0.0
bb4e33589175623f7adf1c805395a154,2,assistant,cpp,0,0,0,0,74,0,0.0
bb4e33589175623f7adf1c805395a154,3,assistant,cpp,1,1,0,0,85,2,23.53
bb4e33589175623f7adf1c805395a154,4,assistant,cpp,1,1,0,0,32,2,62.5
bb4e33589175623f7adf1c805395a154,5,undefined,undefined,1,1,1,0,0,3,0
bb4e33589175623f7adf1c805395a154,6,undefined,undefined,1,0,0,0,0,1,0
bb4e7ec903aca9d5572d6389a58d905f,1,assistant,cpp,0,0,0,0,2,0,0.0
bb4e7ec903aca9d5572d6389a58d905f,2,assistant,cpp,0,0,0,0,14,0,0.0
bb4e7ec903aca9d5572d6389a58d905f,3,undefined,undefined,1,0,0,0,0,1,0
bb64c17e612eca3480ec64b1f531ac89,1,assistant,cpp,0,0,0,0,28,0,0.0
bb64c17e612eca3480ec64b1f531ac89,2,assistant,cpp,1,0,0,0,28,1,35.71
bb64c17e612eca3480ec64b1f531ac89,3,undefined,undefined,1,0,0,0,0,1,0
bb95432bda2e8cd95eea9fa793ce7c1c,1,assistant,cpp,0,0,0,0,6,0,0.0
bb95432bda2e8cd95eea9fa793ce7c1c,2,assistant,cpp,0,0,0,1,28,1,35.71
bb95432bda2e8cd95eea9fa793ce7c1c,3,assistant,cpp,1,0,0,0,32,1,31.25
bb95432bda2e8cd95eea9fa793ce7c1c,4,undefined,undefined,1,0,0,0,0,1,0
bbaf76fa1f3b9161cc9c241131762f6f,1,assistant,cpp,1,0,0,0,55,1,18.18
bbaf76fa1f3b9161cc9c241131762f6f,2,assistant,cpp,1,0,2,1,50,4,80.0
bbaf76fa1f3b9161cc9c241131762f6f,3,assistant,cpp,1,0,0,0,71,1,14.08
bbaf76fa1f3b9161cc9c241131762f6f,4,assistant,cpp,1,0,0,0,69,1,14.49
bbaf76fa1f3b9161cc9c241131762f6f,5,assistant,cpp,1,0,1,0,74,2,27.03
bbaf76fa1f3b9161cc9c241131762f6f,6,assistant,cpp,1,0,1,0,83,2,24.1
bbc1bd4c3d30cc790401a50a9bd37ac0,1,assistant,cpp,0,0,0,0,37,0,0.0
bbc1bd4c3d30cc790401a50a9bd37ac0,2,assistant,cpp,0,0,0,1,31,1,32.26
bbc1bd4c3d30cc790401a50a9bd37ac0,3,assistant,cpp,0,0,0,1,31,1,32.26
bbc1bd4c3d30cc790401a50a9bd37ac0,4,assistant,cpp,0,0,0,1,31,1,32.26
bbc1bd4c3d30cc790401a50a9bd37ac0,5,assistant,cpp,0,0,0,1,32,1,31.25
bbc1bd4c3d30cc790401a50a9bd37ac0,6,assistant,cpp,0,0,0,1,45,1,22.22
bbc1bd4c3d30cc790401a50a9bd37ac0,7,assistant,cpp,0,0,0,1,30,1,33.33
bbc1bd4c3d30cc790401a50a9bd37ac0,8,undefined,undefined,0,0,0,1,0,1,0
bc9ee5f3d24fb06b557a32666e3b8aaa,1,assistant,cpp,0,0,1,0,20,1,50.0
bc9ee5f3d24fb06b557a32666e3b8aaa,2,assistant,cpp,0,0,0,0,13,0,0.0
bc9ee5f3d24fb06b557a32666e3b8aaa,3,undefined,undefined,0,0,1,0,0,1,0
bcb93c1807a9852cbee54d9815e397ee,1,assistant,cpp,0,0,0,0,2,0,0.0
bcb93c1807a9852cbee54d9815e397ee,2,assistant,cpp,0,0,0,0,57,0,0.0
bcb93c1807a9852cbee54d9815e397ee,3,assistant,cpp,1,0,1,0,31,2,64.52
bcc0002716dc08682f60c8af11f69491,1,assistant,cpp,1,0,0,0,65,1,15.38
bcc0002716dc08682f60c8af11f69491,2,assistant,cpp,1,1,0,0,81,2,24.69
bce8002ae1793139d91de4b3c032d4b6,1,assistant,cpp,1,0,0,0,63,1,15.87
bce8002ae1793139d91de4b3c032d4b6,2,assistant,cpp,1,0,1,0,62,2,32.26
bcecf508c16e933406dfc422c7a195ca,1,assistant,cpp,0,0,1,0,11,1,90.91
bcecf508c16e933406dfc422c7a195ca,2,assistant,cpp,0,0,0,0,13,0,0.0
bcecf508c16e933406dfc422c7a195ca,3,assistant,cpp,0,0,0,0,13,0,0.0
bd0df912b3c803c0fd3086056088d6cc,1,assistant,cpp,0,0,0,0,34,0,0.0
bd0df912b3c803c0fd3086056088d6cc,2,assistant,cpp,0,0,0,0,35,0,0.0
bd0df912b3c803c0fd3086056088d6cc,3,undefined,undefined,1,0,2,0,0,3,0
bd0df912b3c803c0fd3086056088d6cc,4,undefined,undefined,1,0,2,0,0,3,0
bd3c49f2f79de3d2f34ba232dead84fa,1,assistant,cpp,1,1,0,0,32,2,62.5
bd3c49f2f79de3d2f34ba232dead84fa,2,assistant,cpp,1,1,0,0,30,2,66.67
bd3c49f2f79de3d2f34ba232dead84fa,3,assistant,cpp,1,0,0,0,14,1,71.43
bd4c1f3e88783293e82b6a056a585eaa,1,assistant,cpp,0,0,0,0,70,0,0.0
bd4c1f3e88783293e82b6a056a585eaa,2,assistant,cpp,1,0,0,0,82,1,12.2
bd4c1f3e88783293e82b6a056a585eaa,3,undefined,undefined,1,0,1,0,0,2,0
bd53ea8e7059c6726d589d93bb713b58,1,assistant,cpp,0,0,0,0,6,0,0.0
bd53ea8e7059c6726d589d93bb713b58,2,assistant,cpp,0,0,0,0,17,0,0.0
bd53ea8e7059c6726d589d93bb713b58,3,assistant,cpp,0,0,0,0,10,0,0.0
bd53ea8e7059c6726d589d93bb713b58,4,assistant,cpp,0,0,1,0,6,1,166.67
bd53ea8e7059c6726d589d93bb713b58,5,assistant,cpp,1,0,0,0,7,1,142.86
bd5cf86ddc596ae1dc105dd6e734ba91,1,assistant,cpp,1,0,0,1,18,2,111.11
bd5cf86ddc596ae1dc105dd6e734ba91,2,assistant,cpp,1,0,0,0,21,1,47.62
bda88969e211f9418ce99452e4791bb9,1,assistant,cpp,1,0,1,0,28,2,71.43
bda88969e211f9418ce99452e4791bb9,2,assistant,cpp,1,0,1,0,33,2,60.61
bdae747133353d774107a19903614df5,1,assistant,cpp,0,0,0,1,5,1,200.0
bdae747133353d774107a19903614df5,2,assistant,cpp,1,0,0,0,43,1,23.26
bdae747133353d774107a19903614df5,3,assistant,cpp,0,0,1,0,19,1,52.63
bdae747133353d774107a19903614df5,4,assistant,cpp,0,0,1,0,10,1,100.0
bdfeb979f67ae24d493611d291dd6922,1,assistant,cpp,1,0,0,0,18,1,55.56
bdfeb979f67ae24d493611d291dd6922,2,assistant,cpp,1,0,0,0,3,1,333.33
be350b197e8fa989315dc398455cdace,1,assistant,cpp,0,0,0,0,5,0,0.0
be350b197e8fa989315dc398455cdace,2,assistant,cpp,0,0,0,0,5,0,0.0
be350b197e8fa989315dc398455cdace,3,assistant,cpp,0,0,0,0,6,0,0.0
be350b197e8fa989315dc398455cdace,4,assistant,cpp,0,0,0,0,6,0,0.0
be350b197e8fa989315dc398455cdace,5,assistant,cpp,0,0,0,0,2,0,0.0
bebf817734bfcab2ff325e7b8750acbb,1,assistant,cpp,0,0,0,0,2,0,0.0
bebf817734bfcab2ff325e7b8750acbb,2,assistant,cpp,0,0,0,0,3,0,0.0
bebf817734bfcab2ff325e7b8750acbb,3,assistant,cpp,0,0,0,0,3,0,0.0
becd12844970e854f840e6cd3027495e,1,assistant,cpp,0,0,0,0,3,0,0.0
becd12844970e854f840e6cd3027495e,2,assistant,cpp,1,0,0,0,16,1,62.5
becd12844970e854f840e6cd3027495e,3,undefined,undefined,0,0,0,1,0,1,0
bf13dadc3eb8e7eb5ea99b6da25e1e2e,1,assistant,cpp,0,0,0,0,58,0,0.0
bf13dadc3eb8e7eb5ea99b6da25e1e2e,2,assistant,cpp,0,0,0,0,58,0,0.0
bf13dadc3eb8e7eb5ea99b6da25e1e2e,3,assistant,cpp,1,0,1,0,58,2,34.48
bf13dadc3eb8e7eb5ea99b6da25e1e2e,4,undefined,undefined,1,0,1,0,0,2,0
bf13dadc3eb8e7eb5ea99b6da25e1e2e,5,undefined,undefined,1,0,2,0,0,3,0
bf2c0ffc94955e7c04c28df0b34dd679,1,assistant,cpp,0,0,0,0,25,0,0.0
bf2c0ffc94955e7c04c28df0b34dd679,2,assistant,cpp,0,0,1,0,9,1,111.11
bf330edc03003a44c3f0d2b3f51cc7e0,1,assistant,cpp,0,0,0,0,14,0,0.0
bf330edc03003a44c3f0d2b3f51cc7e0,2,assistant,cpp,1,0,0,0,14,1,71.43
bf330edc03003a44c3f0d2b3f51cc7e0,3,undefined,undefined,1,0,0,0,0,1,0
bf350639ebf1a6b68000e9cdd560a6b1,1,assistant,cpp,0,0,0,0,18,0,0.0
bf350639ebf1a6b68000e9cdd560a6b1,2,assistant,cpp,1,0,0,0,10,1,100.0
bf350639ebf1a6b68000e9cdd560a6b1,3,assistant,cpp,1,0,0,0,7,1,142.86
bf350639ebf1a6b68000e9cdd560a6b1,4,assistant,cpp,0,0,0,0,8,0,0.0
bf350639ebf1a6b68000e9cdd560a6b1,5,assistant,cpp,1,0,0,0,8,1,125.0
bf350639ebf1a6b68000e9cdd560a6b1,6,undefined,undefined,0,0,2,0,0,2,0
bf350639ebf1a6b68000e9cdd560a6b1,7,undefined,undefined,0,0,1,0,0,1,0
bf48b75005fd8fb1d6b7bc1b06ad26de,1,assistant,cpp,1,0,0,0,30,1,33.33
bf48b75005fd8fb1d6b7bc1b06ad26de,2,assistant,cpp,1,0,0,0,24,1,41.67
bf92f4e3341ad996f678a5db469eda50,1,assistant,cpp,0,0,0,0,76,0,0.0
bf92f4e3341ad996f678a5db469eda50,2,assistant,cpp,1,0,1,0,71,2,28.17
bf92f4e3341ad996f678a5db469eda50,3,undefined,undefined,1,0,1,0,0,2,0
bf9830f96abf6aaf56686a3e00e6071a,1,assistant,cpp,0,0,0,0,10,0,0.0
bf9830f96abf6aaf56686a3e00e6071a,2,assistant,cpp,0,0,0,1,25,1,40.0
bf9830f96abf6aaf56686a3e00e6071a,3,assistant,cpp,1,0,0,0,4,1,250.0
bf9830f96abf6aaf56686a3e00e6071a,4,assistant,cpp,0,0,0,0,5,0,0.0
bf9830f96abf6aaf56686a3e00e6071a,5,assistant,cpp,0,0,0,0,3,0,0.0
bf9f6cf0e3083d297b62d8222d9416f8,1,assistant,cpp,1,0,1,0,89,2,22.47
bf9f6cf0e3083d297b62d8222d9416f8,2,assistant,cpp,1,0,0,0,92,1,10.87
bff24e2e075762078d3e48266a9a296d,1,assistant,cpp,1,0,0,0,20,1,50.0
bff24e2e075762078d3e48266a9a296d,2,assistant,cpp,1,0,0,0,26,1,38.46
bff24e2e075762078d3e48266a9a296d,3,assistant,cpp,0,0,0,0,29,0,0.0
bff24e2e075762078d3e48266a9a296d,4,assistant,cpp,1,0,0,0,30,1,33.33
bff24e2e075762078d3e48266a9a296d,5,undefined,undefined,1,0,0,0,0,1,0
bff767f12cccc0c34e6ae510a66ce48b,1,assistant,cpp,1,0,1,0,19,2,105.26
bff767f12cccc0c34e6ae510a66ce48b,2,assistant,cpp,1,0,1,0,24,2,83.33
c0720528dac2d9f71c1fd3c8d8ac8c8f,1,assistant,cpp,0,0,2,0,22,2,90.91
c0720528dac2d9f71c1fd3c8d8ac8c8f,2,assistant,cpp,0,0,0,0,26,0,0.0
c0720528dac2d9f71c1fd3c8d8ac8c8f,3,assistant,cpp,0,0,0,0,33,0,0.0
c0720528dac2d9f71c1fd3c8d8ac8c8f,4,assistant,cpp,0,0,1,0,6,1,166.67
c08f3c893de8aa4090215127eccb3bf4,1,assistant,cpp,1,0,0,0,36,1,27.78
c08f3c893de8aa4090215127eccb3bf4,2,assistant,cpp,1,0,0,0,31,1,32.26
c0f94b8278036964af2c3274d1640f02,1,assistant,cpp,1,0,0,0,30,1,33.33
c0f94b8278036964af2c3274d1640f02,2,assistant,cpp,1,0,1,0,35,2,57.14
c0f94b8278036964af2c3274d1640f02,3,assistant,cpp,1,0,0,0,56,1,17.86
c0f94b8278036964af2c3274d1640f02,4,assistant,cpp,1,0,0,0,73,1,13.7
c183c96e43dda37ef0bc148ced802533,1,assistant,cpp,1,0,0,0,15,1,66.67
c183c96e43dda37ef0bc148ced802533,2,assistant,cpp,1,0,0,0,15,1,66.67
c1b6e034b0c420cb1fdb1d8d8b46309b,1,assistant,cpp,0,0,2,0,14,2,142.86
c1b6e034b0c420cb1fdb1d8d8b46309b,2,assistant,cpp,0,0,2,0,14,2,142.86
c1b6e034b0c420cb1fdb1d8d8b46309b,3,assistant,cpp,0,0,2,0,14,2,142.86
c1b6e034b0c420cb1fdb1d8d8b46309b,4,assistant,cpp,0,0,2,0,15,2,133.33
c1b6e034b0c420cb1fdb1d8d8b46309b,5,assistant,cpp,0,0,2,0,23,2,86.96
c1b6e034b0c420cb1fdb1d8d8b46309b,6,assistant,cpp,0,0,2,0,20,2,100.0
c1b6e034b0c420cb1fdb1d8d8b46309b,7,assistant,cpp,0,0,2,0,22,2,90.91
c1b6e034b0c420cb1fdb1d8d8b46309b,8,assistant,cpp,0,0,2,0,29,2,68.97
c1b6e034b0c420cb1fdb1d8d8b46309b,9,assistant,cpp,0,0,2,0,28,2,71.43
c1b6e034b0c420cb1fdb1d8d8b46309b,10,assistant,cpp,0,0,2,0,28,2,71.43
c1c0ec2c7cf8af551cb7ed5ec01f7fb1,1,assistant,cpp,0,0,0,0,6,0,0.0
c1c0ec2c7cf8af551cb7ed5ec01f7fb1,2,assistant,cpp,0,0,0,0,2,0,0.0
c1c0ec2c7cf8af551cb7ed5ec01f7fb1,3,assistant,cpp,0,0,0,0,9,0,0.0
c1c0ec2c7cf8af551cb7ed5ec01f7fb1,4,assistant,cpp,1,0,0,0,17,1,58.82
c1c0ec2c7cf8af551cb7ed5ec01f7fb1,5,assistant,cpp,0,0,0,1,4,1,250.0
c1c0ec2c7cf8af551cb7ed5ec01f7fb1,6,undefined,undefined,1,0,0,0,0,1,0
c1c0ec2c7cf8af551cb7ed5ec01f7fb1,7,undefined,undefined,1,0,0,0,0,1,0
c1c0ec2c7cf8af551cb7ed5ec01f7fb1,8,undefined,undefined,0,0,0,1,0,1,0
c1d7eeb9b7a192e06993e31b2c9f0918,1,assistant,cpp,0,0,0,0,35,0,0.0
c1d7eeb9b7a192e06993e31b2c9f0918,2,assistant,cpp,1,0,2,0,49,3,61.22
c1d7eeb9b7a192e06993e31b2c9f0918,3,assistant,cpp,1,0,2,0,38,3,78.95
c1d7eeb9b7a192e06993e31b2c9f0918,4,assistant,cpp,1,0,2,0,34,3,88.24
c1d7eeb9b7a192e06993e31b2c9f0918,5,undefined,undefined,1,0,2,0,0,3,0
c1ee729c410a8cdb0e3531f279b77267,1,assistant,cpp,0,0,0,0,42,0,0.0
c1ee729c410a8cdb0e3531f279b77267,2,assistant,cpp,0,0,0,1,22,1,45.45
c1ee729c410a8cdb0e3531f279b77267,3,assistant,cpp,0,0,0,0,25,0,0.0
c1ee729c410a8cdb0e3531f279b77267,4,assistant,cpp,0,0,0,1,47,1,21.28
c1ee729c410a8cdb0e3531f279b77267,5,assistant,cpp,0,0,0,0,47,0,0.0
c1ee729c410a8cdb0e3531f279b77267,6,undefined,undefined,0,0,0,1,0,1,0
c1ee729c410a8cdb0e3531f279b77267,7,undefined,undefined,0,0,0,1,0,1,0
c1f0cdff7bc8fb7b573f57e2d4508ac2,1,assistant,cpp,0,0,0,0,2,0,0.0
c1f0cdff7bc8fb7b573f57e2d4508ac2,2,assistant,cpp,0,0,0,0,19,0,0.0
c1f0cdff7bc8fb7b573f57e2d4508ac2,3,assistant,cpp,0,0,1,0,2,1,500.0
c1f61c42096daf98d2c22c9c0dec6c0d,1,assistant,cpp,1,0,1,0,71,2,28.17
c1f61c42096daf98d2c22c9c0dec6c0d,2,assistant,cpp,0,0,0,0,49,0,0.0
c1f61c42096daf98d2c22c9c0dec6c0d,3,undefined,undefined,0,0,1,0,0,1,0
c1ff1ce7e148639068d8ce9162af728c,1,assistant,cpp,1,0,0,0,26,1,38.46
c1ff1ce7e148639068d8ce9162af728c,2,assistant,cpp,0,0,2,0,10,2,200.0
c1ff1ce7e148639068d8ce9162af728c,3,assistant,cpp,0,0,2,0,19,2,105.26
c1ff1ce7e148639068d8ce9162af728c,4,assistant,cpp,0,0,2,0,19,2,105.26
c1ff1ce7e148639068d8ce9162af728c,5,assistant,cpp,0,0,3,0,10,3,300.0
c1ff1ce7e148639068d8ce9162af728c,6,assistant,cpp,0,0,3,0,42,3,71.43
c1ff1ce7e148639068d8ce9162af728c,7,assistant,cpp,0,0,2,0,23,2,86.96
c20658f0b83cf0502cb8d4e368161d9f,1,assistant,cpp,1,0,0,0,16,1,62.5
c20658f0b83cf0502cb8d4e368161d9f,2,assistant,cpp,1,0,1,0,22,2,90.91
c20b3bf84e00467e5b3db29c10b142e5,1,assistant,cpp,1,0,0,0,23,1,43.48
c20b3bf84e00467e5b3db29c10b142e5,2,assistant,cpp,1,0,0,0,22,1,45.45
c20b3bf84e00467e5b3db29c10b142e5,3,assistant,cpp,1,0,0,0,19,1,52.63
c21fea396b1360c270f37c6f38848a8d,1,assistant,cpp,0,0,0,1,12,1,83.33
c21fea396b1360c270f37c6f38848a8d,2,assistant,cpp,1,0,1,0,53,2,37.74
c21fea396b1360c270f37c6f38848a8d,3,assistant,cpp,1,0,0,0,71,1,14.08
c2284fc05554ecb6887198899fd8aa7b,1,assistant,cpp,0,0,0,0,25,0,0.0
c2284fc05554ecb6887198899fd8aa7b,2,assistant,cpp,0,0,0,1,25,1,40.0
c2284fc05554ecb6887198899fd8aa7b,3,undefined,undefined,0,0,0,1,0,1,0
c24ac515818d848e7c85d96dcb849898,1,assistant,cpp,0,0,0,0,5,0,0.0
c24ac515818d848e7c85d96dcb849898,2,assistant,cpp,0,0,0,0,5,0,0.0
c24ac515818d848e7c85d96dcb849898,3,assistant,cpp,0,0,0,1,8,1,125.0
c24ac515818d848e7c85d96dcb849898,4,assistant,cpp,0,0,0,1,9,1,111.11
c25a517ae870f54deed4440716245112,1,assistant,cpp,0,0,0,0,7,0,0.0
c25a517ae870f54deed4440716245112,2,assistant,cpp,0,0,0,0,9,0,0.0
c2714950ae3e671c662984709b448a01,1,assistant,cpp,1,0,3,0,62,4,64.52
c2714950ae3e671c662984709b448a01,2,assistant,cpp,0,0,0,0,34,0,0.0
c2714950ae3e671c662984709b448a01,3,assistant,cpp,0,0,2,0,33,2,60.61
c2714950ae3e671c662984709b448a01,4,assistant,cpp,1,0,2,0,60,3,50.0
c2714950ae3e671c662984709b448a01,5,assistant,cpp,1,0,2,0,62,3,48.39
c274db9a9cd471635239c4c257ac44ee,1,assistant,cpp,0,0,0,0,61,0,0.0
c274db9a9cd471635239c4c257ac44ee,2,undefined,undefined,1,0,1,0,0,2,0
c2d65102f37cce1f99134b157eb72d0c,1,assistant,cpp,0,0,1,0,13,1,76.92
c2d65102f37cce1f99134b157eb72d0c,2,assistant,cpp,0,1,0,1,26,2,76.92
c2d65102f37cce1f99134b157eb72d0c,3,assistant,cpp,0,1,0,0,29,1,34.48
c2d65102f37cce1f99134b157eb72d0c,4,assistant,cpp,0,1,0,0,39,1,25.64
c2d65102f37cce1f99134b157eb72d0c,5,assistant,cpp,0,1,1,0,28,2,71.43
c2d65102f37cce1f99134b157eb72d0c,6,assistant,cpp,0,0,0,0,6,0,0.0
c2d65102f37cce1f99134b157eb72d0c,7,assistant,cpp,0,0,0,0,6,0,0.0
c2d65102f37cce1f99134b157eb72d0c,8,assistant,cpp,0,0,0,0,6,0,0.0
c2df7cb98f056f08c32a845a46a6ed25,1,assistant,cpp,0,0,0,0,59,0,0.0
c2df7cb98f056f08c32a845a46a6ed25,2,assistant,cpp,1,0,1,0,14,2,142.86
c2eb8c1392b9ab5be12926b2e87d8d2d,1,assistant,cpp,1,0,0,0,20,1,50.0
c2eb8c1392b9ab5be12926b2e87d8d2d,2,assistant,cpp,1,0,0,0,18,1,55.56
c2fdb2c59b54593e19721e64897d8950,1,assistant,cpp,0,0,0,0,8,0,0.0
c2fdb2c59b54593e19721e64897d8950,2,assistant,cpp,0,0,0,0,8,0,0.0
c2fdb2c59b54593e19721e64897d8950,3,undefined,undefined,0,0,2,0,0,2,0
c2fdb2c59b54593e19721e64897d8950,4,undefined,undefined,0,0,2,0,0,2,0
c2fdc074685ebfcb7b82dc5fd5033508,1,assistant,cpp,1,1,0,0,22,2,90.91
c2fdc074685ebfcb7b82dc5fd5033508,2,assistant,cpp,0,0,0,0,14,0,0.0
c2fdc074685ebfcb7b82dc5fd5033508,3,assistant,cpp,1,0,0,0,2,1,500.0
c31709fb43f182ba23043ea45e314677,1,assistant,cpp,1,0,0,0,3,1,333.33
c31709fb43f182ba23043ea45e314677,2,assistant,cpp,0,0,0,0,3,0,0.0
c326a84b1e02045aef87d503589cf98b,1,assistant,cpp,0,0,0,0,7,0,0.0
c329e1caeaaf5de5bb9e3899c900168c,1,assistant,cpp,0,0,0,0,12,0,0.0
c329e1caeaaf5de5bb9e3899c900168c,2,assistant,cpp,0,0,0,0,25,0,0.0
c329e1caeaaf5de5bb9e3899c900168c,3,undefined,undefined,0,1,0,0,0,1,0
c329e1caeaaf5de5bb9e3899c900168c,4,undefined,undefined,1,0,1,0,0,2,0
c363ec7827f68a6c8bfd4c2edcdc1aad,1,assistant,cpp,0,0,0,0,9,0,0.0
c363ec7827f68a6c8bfd4c2edcdc1aad,2,assistant,cpp,0,0,1,0,31,1,32.26
c363ec7827f68a6c8bfd4c2edcdc1aad,3,undefined,undefined,0,0,1,0,0,1,0
c36e3f079c85dc1eef7342577b803db0,1,assistant,cpp,1,0,0,0,28,1,35.71
c36e3f079c85dc1eef7342577b803db0,2,assistant,cpp,1,0,0,0,29,1,34.48
c3a57387aa4f236c2b4dfdd482bbf142,1,assistant,cpp,0,0,0,0,10,0,0.0
c3a57387aa4f236c2b4dfdd482bbf142,2,assistant,cpp,0,0,0,0,51,0,0.0
c3a57387aa4f236c2b4dfdd482bbf142,3,assistant,cpp,0,0,0,0,27,0,0.0
c3a57387aa4f236c2b4dfdd482bbf142,5,undefined,undefined,0,0,1,0,0,1,0
c3a57387aa4f236c2b4dfdd482bbf142,6,undefined,undefined,0,0,1,0,0,1,0
c3a57387aa4f236c2b4dfdd482bbf142,7,undefined,undefined,0,1,1,0,0,2,0
c3e87d6c0becd2434330dc2339d685cf,1,assistant,cpp,1,0,1,0,37,2,54.05
