conversation_id,final_cluster_id,turns
c2cbc58c84222a2cfdde44b75536dd44,12,4
c2cc8041b0b013596734600c1dae341d,13,1
c2cdd66bf587b30ebf7dd29348c97ebd,11,1
c2cdd66bf587b30ebf7dd29348c97ebd,25,1
c2ce3ea84bd700a263dfeffccc2d622d,20,8
c2d04a1e40f4cb1fb38ee7c40ac78306,1,4
c2d094355bc341d4fa5ab55c25ed12aa,12,1
c2d16426ec7f474d79bf09d3cc45adca,8,1
c2d19771b561fbe4ed91aa52acc98279,16,1
c2d1a74c96137ff48f623ceb6f549504,0,1
c2d204c15874a9d18a039a25b318bcf9,16,9
c2d2d35e28d11f47ee78d81dc54b678c,13,4
c2d2e76c12578cbd2a9c055c332ab81e,35,2
c2d3911a511c31cc6bc7bdda7e917d14,9,4
c2d3911a511c31cc6bc7bdda7e917d14,46,1
c2d404d51afe4b04209f279b16d700c2,29,1
c2d4936c60424edaaa2a6c96507541a4,34,1
c2d65102f37cce1f99134b157eb72d0c,36,1
c2d7202f5926cac61dd52e1803d5f5df,19,11
c2d7202f5926cac61dd52e1803d5f5df,11,1
c2dab5142405b6c33c19b36c26405ab2,1,5
c2dab5142405b6c33c19b36c26405ab2,4,1
c2dbf01922bfbfeb665225abbf2fea4c,21,2
c2de7772b381f43f55b98c2e69e6306a,9,2
c2dec9ff0c5caa66a00ae4346b447a8e,35,2
c2df93c2c647b0ad1b1372a5cfe9273a,14,1
c2e18b25bb5a7b393b9d06a02630f52a,4,1
c2e18b25bb5a7b393b9d06a02630f52a,11,1
c2e18b25bb5a7b393b9d06a02630f52a,39,1
c2e31d5ca08566251f8da54b76c0beba,24,1
c2e48c80a2d9ea9abc2f2adc14b72108,7,1
c2e4b246ca7cd0dec245221b3d30cea9,33,4
c2e4b353f6e33aca56f37d5c22b8d3a6,21,1
c2e50436495c298d50bd3b0bcf9ef7dd,40,1
c2e58296c32f00d83478de27e6c50534,8,2
c2e5af7c799038d46b3d184798e2ef43,30,1
c2e5af7c799038d46b3d184798e2ef43,41,2
c2e65a762656334391f23088adc186f6,30,4
c2e65a762656334391f23088adc186f6,41,1
c2e65a762656334391f23088adc186f6,40,1
c2e742ff624814be115464e4e51f2428,13,1
c2e79f03e38546db5e80b011465a835c,13,1
c2e888706056507c7bad9be7fec40eee,5,1
c2ea0f83b071fba83baf47cfd542239a,35,2
c2ea8a6218877b23b0585f75244768f9,18,1
c2eb8c1392b9ab5be12926b2e87d8d2d,6,2
c2ed44d1a816b4f06a57a40e4e67448f,5,1
c2ed9b252807c2c934db6862878af319,13,1
c2ed9b252807c2c934db6862878af319,29,1
c2ee098b4cc3ef327899b15182c9c3bd,2,1
c2ee0b12f8f4eaae3a2ea4ed0b3345ca,17,8
c2ee6329439d102dd1b40a77b988bb20,0,3
c2efb8336afe807998ee41c3dd261456,0,1
c2efb8336afe807998ee41c3dd261456,20,1
c2f08c8f8b328fd04f052157874b8655,8,1
c2f18e69734b5d56db8d644e9fcea85f,6,3
c2f25f80ea9e15ebfff7e7f8173d1184,0,3
c2f25f80ea9e15ebfff7e7f8173d1184,41,1
c2f62b711b640003880d70a22c5dcabc,17,2
c2f927517d0fcde4592d8f5c35be6258,4,2
c2fa9441e588bc505bbd1d1c41af83f8,33,1
c2fbf5b258c3834f3968a2a586576d03,18,2
c2fd7df89d0bc27b46e1fad2e04aac5d,5,1
c2fdc074685ebfcb7b82dc5fd5033508,6,7
c2fe3c7f098909f1a195cb002de104f2,39,10
c3008d880d22240311ffe6c6e18c2add,8,1
c3016f13743bd4e2a67fac435bd48b2c,0,1
c3024268a850f8bd8dd9679828cbc404,12,1
c3094e4131cea12340f2a6598d2a7089,4,4
c309faa97a6235280358b098a714422e,1,1
c30b0f0c91c51203b89e522a28eed93a,0,1
c30c78a83c61b4b457a5662b89a43f07,12,2
c30d652795feb0692a49c54f7832dde5,18,4
c30d652795feb0692a49c54f7832dde5,34,2
c30dec77cca7a4fb14dbdfe956e431da,34,1
c30e21f4f2fca973efd88f0cf12ad268,0,2
c30e21f4f2fca973efd88f0cf12ad268,1,4
c30e21f4f2fca973efd88f0cf12ad268,0,1
c30f3d50acf285f3269b32b35d185b61,2,1
c30f3d50acf285f3269b32b35d185b61,40,1
c310156c3b0de49056f970bbfb458bfb,5,1
c310c5d2a0f11ba9d39723a1d9a4253e,25,1
c31227bb758244c9bb913cf7f7c3d8a5,16,1
c3131cf2be1a25c37f59a8ae3735b2e4,43,1
c314afe981c17c505710cfb845b4ff87,8,1
c31707de5241fe46f651e1b63b9265a3,33,7
c31709fb43f182ba23043ea45e314677,6,2
c3199da72f2413abf172c9c2fad365c3,3,3
c319e67644db5a2e7a9f6491ff8bd0f1,38,1
c31a25a91b4353f05aaabefc17d87549,3,3
c31bbb846aceb6bcae3191bd1a490045,15,2
c31cc4cf710033a4508f7208077d36be,5,1
c31d5d4e08b3f8953197a120581e4237,11,1
c31dc2fc9293169b73c1f9335543f24d,4,1
c31ef846f3c429199fac4706bf9f22ce,22,2
c326a84b1e02045aef87d503589cf98b,13,5
c326a84b1e02045aef87d503589cf98b,6,5
c3273e18bb7147b82d7110e0619a37af,6,2
c32762a2e28ed35317111405e62be5c1,1,2
c32b4e8b9863d2f81078494e5ad11a97,25,1
c32c648ea36e390142e03c5f0ffde099,14,1
c32d2b78439a7e861fef5f65112f607c,10,1
c32fe1d7271432409d7304f3a26e8cab,11,4
c33180fd717b76fc030536f873fa570f,5,5
c33324dbc4a372ce943d8c9fe64857f1,43,1
c333ea17692270403421519cfc7edd41,18,11
c335eafa3c74fb05545b628c1de6aecf,1,5
c33612c566f14310ba4092e1104549a4,24,12
c33b6f377d1ab177611cf3155232e875,39,1
c33bf3b80a89d3ead043dd57ac066061,4,15
c33fb03eec596148bb204f5de3498fae,4,1
c340af1f8cd05589ab8d9b1c4166f5dd,15,1
c343e56648cdef7e878703ce11a0e68c,7,2
c343e56648cdef7e878703ce11a0e68c,42,2
c344c99707728337b5aa038e0240697d,1,3
c346b7a7b65697b8c128edcc91b3b2d9,24,2
c346d893aa9da647d6926fa6639cd0b9,29,1
c346d893aa9da647d6926fa6639cd0b9,18,3
c3488e0a3ded1cba397fe690629ff20d,42,1
c348bda9b4e57b60e228cbc707bb3430,24,3
c34a0502bf5531f22815d989fc53ba77,17,6
c34a22c5fbd2f51540edc5cf96de4b93,21,1
c34bd0e776d3f49656c6e76035ad9605,14,2
c34c1db23fb6b75ca6ef0d9ed04802e5,0,2
c34ef3e0540879926b6290bb25de486e,19,4
c34f8f311b81d85cb5a28c52b96545ca,3,1
c34fa42fe0dded09c2d8470c22d14716,13,1
c3502ac16d40b40381e4f82bfa7b5a7c,17,7
c3502ac16d40b40381e4f82bfa7b5a7c,21,2
c3521009be0e1975fbaf72769ba7d268,5,1
c352f258b81dc55fc3e08d29ea41c218,1,1
c352f258b81dc55fc3e08d29ea41c218,7,2
c352f258b81dc55fc3e08d29ea41c218,12,1
c3532c2328cc4d71f29a7f7608470161,4,1
c35356275fa6177e77006916bd6ae734,18,1
c35356275fa6177e77006916bd6ae734,27,1
c35356275fa6177e77006916bd6ae734,34,1
c354104e98a264a5272dbe8e0e614423,20,2
c357a0006625e977f4d51427b926c3d3,21,2
c3580d7d59244c940398193ccd36f626,21,1
c358431896360285ce73a0177fba6ff0,2,1
c35938d3f79c2135b28057ed88eacd97,16,1
c35ace790299701a6b338295d1c1efcf,25,1
c36103f376ee62187df9c14d8c33a2e7,34,2
c361378c0ad4b96afe51f893de1b56c8,1,1
c363ec7827f68a6c8bfd4c2edcdc1aad,10,1
c364dff48b22b74968591d834f0cfa55,22,1
c3660ac6263f81c5d60a57308d5e1916,3,1
c3660ac6263f81c5d60a57308d5e1916,3,1
c3670134da24a773a462abcceefb8c66,4,1
c3678d311b14a57d66396c9d7cd13af8,12,1
c3678d311b14a57d66396c9d7cd13af8,46,1
c368770a0b68bba57d00d229e80e5d3c,6,1
c368f3d466ab3e6b0757567e4d6f240b,7,1
c369f16619f8595bfe05d72350675522,4,1
c36bdc4d5bd2c5a608c4a5ab4d1f57a4,16,2
c36c50fea49ad92757ff95ac08e234c3,31,2
c36c50fea49ad92757ff95ac08e234c3,36,1
c36d2cc094c1943369e937de3fe07f05,28,11
c36d5cec1c9131a2d5e48b0c9c23c9ac,14,1
c36d6d930f026950cc6f2a1d9e880a9c,12,6
c36e3f079c85dc1eef7342577b803db0,6,1
c36f48c28854e6c35f2149ad5b50b664,0,1
c36f778cd0bb6cf46b63a79814844a27,31,3
c36fb99dc56b05a07f38d08f1d5c57bd,12,3
c36ffee6f550596c3080294fa86efbde,8,2
c371de7e4783dc3bf26930350cd777b8,44,1
c371ecd50b92095f8aeb427096a754ea,33,5
c372cff85a45e565174d6a98c1baa5e8,39,1
c372cff85a45e565174d6a98c1baa5e8,37,1
c372f2cbec246605abece101321f78fa,16,6
c372f640cdc80bee3fefdfbe00829692,27,1
c375000c501959082c7980f027365b8e,19,1
c37a127e4ed8702756544ca5038d37a8,25,1
c37c3c0ac9b6254b1ef831b0bf6cb2c5,0,3
c37c4d23031e3eb3b072dde50e6c33bf,5,2
c37dd8ebd69da041af1f09091461e5a1,26,1
c37e1e1e76806320f7d2527ebc4a9b32,15,1
c37e1e1e76806320f7d2527ebc4a9b32,20,1
c3802cb37e43f9388947fbef619dbeef,6,1
c380628bc5105db96ddb06268744a743,1,1
c380ea48e471a1320502c82c14994919,15,1
c380ea48e471a1320502c82c14994919,6,1
c3817b216e059b56e7005fbaef859f23,24,1
c381f9ce1710c3d25110c9f1d28210ea,10,1
c381f9ce1710c3d25110c9f1d28210ea,34,2
c38319734e776f4e0c5966f10d8b4d2a,17,1
c38319734e776f4e0c5966f10d8b4d2a,16,2
c38395f4ab232280fd18f96a20cb1057,16,2
c38415d7af887cfb530ab98c10a9e367,16,2
c384911aa2ac1f2de3a8fcd19bfcc7d6,4,1
c38ae740cbf20766419bb456541f218a,21,1
c38b11a940d94397fabb7d8f1272e89e,33,1
c38f5454a02c444897a735d27acdcafc,33,1
c39001e79429e7c087fa7e39c5ac2a36,1,2
c3909b693498a3dbcd3a597b91a97108,5,1
c3922b1bf6cd673f68654ec71aeaad79,3,2
c3949a0e088f3e85af515972cb3a1007,3,2
c39568b5cb6a0228efe1cbbcc071ac44,45,1
c396d7b6e9caa3125e054dada327ded4,1,1
c397067b108d8bd3260726192f172779,1,1
c397954ad689e83742731db4cae3ddb1,4,1
c397bb400647e1dae486bcebf15de045,25,1
c39837e36ac983dc50e70f170c8af44f,9,2
c39b01b76988970fe89c859706b4f2d2,17,1
c39bb39190fc9ecaf40fdfebb2f95ca1,1,9
c39c91673857f2d7fb82ba0641e96687,17,4
c39c983ebafb6528319539e91a6f4c01,37,6
c39ca405a6abe303c72e92e4022977b6,28,1
c39fb929deb012913dd5eb18cceb838f,1,2
c39fc76ea8a4bc457f97109bf532f426,29,1
c3a011c02d62535daa3b4056788a23e1,8,3
c3a118c4a2ee34f1ae4ead49901f35ba,44,1
c3a14b526fa5e9026dc5c8f7822738df,23,1
c3a57387aa4f236c2b4dfdd482bbf142,6,14
c3a5ac414736c5528a9dc4ce9462753e,6,2
c3a69b233d705eb5f2c3dcc4b9288486,19,1
c3a6ea53fcc4fb59a0e9563192774e01,17,2
c3a7616bd795a5fc19a4144c528cfa89,31,2
c3a77b2aed3318613fde9844eafaa49d,2,2
c3a77b2aed3318613fde9844eafaa49d,6,4
c3a7d287d903c506cc93cf08b2f9ed8d,26,10
c3ab67066d068eaeb8f359622f0ed2b0,3,2
c3ad39f6a69a60ba0f1bed39aa3cf4a0,34,1
c3aec0f4944e7f64f90177439602d5c5,1,2
c3af2a49caa6984225caddc13b18082a,9,1
c3b05de64ad281f112186146a60620bd,2,1
c3b0890209f3e65a60b9aabdb3b3b58a,13,24
c3b09284669034f0981631e56699ee6d,28,2
c3b1521f54be2c072d9adb977a529951,38,3
c3b277dbb79d8c2e25ba2cc45c1e68f4,38,4
c3b35ff16832533340d18225e638e75f,18,1
c3b488f55635458927ac212d8388cca8,35,1
c3b4f9dca49317e2d1b9257e4abce7b0,37,7
c3b729df021dd47dc4d5995b3961c014,5,10
c3b90be22e61ab34ac047d5eb314cc04,0,3
c3b911ab56c3988debbb92c098452b48,8,3
c3bb946c949654e17f79839c2b2b53fa,30,1
c3bc2312e169db0e9768395879804e8b,25,1
c3bde5fc7b505b14acc7cc068bdd831d,32,3
c3bde5fc7b505b14acc7cc068bdd831d,38,1
c3c0004bca6ea3d71a1b3206efd08ed5,44,8
c3c0b59af9c15a581b54a524d9237aff,2,1
c3c1f48b8838a2c513c6f2df9567612e,41,1
c3c266c36024335d036e15900c666aa9,0,1
c3c2afec7a94fa1826e2170ca2c931e3,2,1
c3c450962530db799cdee38887e8e747,1,1
c3cb0c494d8889973bfa3bb417482e08,21,1
c3cde9c155ea0c92c4a3fbec4a25cefc,20,3
c3d1330536985d3293933543717c8293,6,2
c3d2af7f024f3962d2bef1b87e891f02,3,8
c3d4336d77a737d401de68b649956a08,4,1
c3dae3451d3cb901508f704ff29cc139,7,1
c3db44bf4afb25fb6c94491cec740f90,24,1
c3db88d5767650a21310cd285f91e0c5,0,1
c3dbd430e4cc5ac8afcfc75f6cc96c5f,19,2
c3ddf4f4da38de256bf5a0bbe81218ac,39,8
c3e060566ba4fe26d77968f050989ff7,8,2
c3e12d38ba32348f4d1a717e543cf84c,19,3
c3e17c8f7469272b45ad57a9ea0b54b6,1,16
c3e20f5a87c2bb523c34b25b9a129118,25,4
c3e25d6a8e26fe1374389d355f3b7b33,25,1
c3e2e7228ff2b1405107ed5312550407,12,7
c3e2e7228ff2b1405107ed5312550407,18,1
c3e2e7228ff2b1405107ed5312550407,33,3
c3e2e7228ff2b1405107ed5312550407,34,1
c3e37205fb510eb25f694c11b7a6f261,7,1
c3e37205fb510eb25f694c11b7a6f261,31,1
c3e37205fb510eb25f694c11b7a6f261,30,3
c3e490b6e18d0abf8177a7a90c6118e6,8,6
c3e4d5bd6ae609e40ffd24211b94f2f9,1,3
c3e5476825d91d4d378399cf93809922,12,1
c3e5686581b9f101f4d914cdd8199513,37,6
c3e7686597822b51a769fed477f6ff46,13,4
c3e7686597822b51a769fed477f6ff46,0,1
c3e87d6c0becd2434330dc2339d685cf,2,3
c3e98eee1f560018693d722822688064,18,1
c3e9e84eaf1f426ff26c2f8fe5a51c3e,33,1
c3e9f49742282ed69f8c3a3c19593000,2,1
c3e9f5a3bc4dab76cabfc9a65a12f9f7,31,4
c3ea8ba7846b55d715d270a49240d025,10,2
c3eb56f4f8757d3c39892d2f2edf8a53,18,5
c3eedff12292d5a1f51bd81584b60102,6,2
c3efcba20b18f8a086a4e187d5ae5d0e,21,1
c3efd732608df2d1c41d376e6831f6e9,20,2
c3f0be094c50bef796c766f2c2d50056,15,1
c3f0de57add475bd6da51f40f6cfe96a,0,1
c3f36196b0a4a1a53206bdc147889583,12,1
c3f4243d7a667a50091fda74ff711c68,0,1
c3f86bec9fa6eccfbf8b626657f34e76,34,1
c3f893388c099e338a90db360a684fa2,13,1
c3f9544720033726b42c40b2062d7503,16,1
c3f9dc47be3e5084ae9ee50aec0fef9e,0,2
c3fb73c8d048f0eb95856f698343001d,1,3
c3fb97bef6cdd948ded1e9f4eb0d5581,18,7
c3fdd8e01b65867185c6908e2907963c,29,8
c3fe227d66aa73f7c3a038c7479bd8c8,45,3
c404dafc78e58aa450a1488ea2701ec6,37,1
c40a662c1645c0910adf55a0aaa08c38,44,3
c40b569af7c8890c2cc552163283d9f9,29,1
c40b724eec5e62a4df9ff2ed656ee12d,2,1
c40c7599f6824cc51ac8120c5e14e8d4,39,2
c40cc63b4510fa17795a383215afc755,5,1
c40cc63b4510fa17795a383215afc755,4,1
c40e5727676d1a8f06194eea28d47579,14,1
c40ec42fbb112a11d5f0cc7c233ddd02,40,2
c41130e13f05b79d2e11c0429038de0a,1,1
c4129bcbd3d0b1f7f343480a3d973a12,11,1
c4144bdcfa1b73e99ffc034a0aeeada2,33,6
c418e13e4f861b03c01313273cd9fcff,0,1
c419018f8bfa2afadd0b497fe23c3966,5,1
c4190b877ecb2d3b62667ae91899edb5,1,1
c41c06d2b9ed69a1c0406ff5ac994d4e,0,1
c41c92ac736efd39512dbc670e01fc10,3,1
c41d2aedc595c4eab5487e8df5e94c3f,1,2
c41e65e7370c980766f6bf9695fe92f5,10,1
c41ff1f6f7f99af30f1de5ebedea303e,5,3
c4201d54d61f4b5ef2806844e8154b46,1,5
c420b9f8e1547eadef1ccd43fb0fd4cb,3,1
c420b9f8e1547eadef1ccd43fb0fd4cb,5,1
c4211409c6955b7702aa01732ef7c69e,8,1
c4215b21818ea44f2a373230d43d3b1f,33,1
c4215b21818ea44f2a373230d43d3b1f,40,2
c4223382156c6fd6d6710acf32b8812e,10,4
c4223382156c6fd6d6710acf32b8812e,37,1
c4230dcf95da1cb4c10371b57fdf60d6,18,1
c423397d96ffb7979e39d66f14666388,39,1
c423397d96ffb7979e39d66f14666388,32,3
c423ae3f2e7cda88e96e39d631813e78,2,2
c423f22dd975d7f8eafef05ccbaa2aac,16,1
c4248f89f335413b88b569df4a837e58,33,2
c42774b02464a2f3c737c37c9c102198,2,1
c429eb028cda64e496701315c3d148b0,32,2
c42af42ec67f174178eefa7ec3b745ff,34,4
c42d2c7d5341776e5d0ff0fdca220c28,34,1
c430024f6b13cc6d8dbfaf402e9e286a,4,1
c4301d2ccf269213aab8212a99701e05,35,5
c4302fbd05454647daf6e73fc62fe0bc,17,2
c43384cee8056cee7e98bd0423fc99ae,4,5
c433b432b1d90e147eea91c495bc686e,39,1
c434e76d0db34b6c8bbfc5fed8bfccfd,4,7
c4375448939c609f8e2de16f26e5898e,10,1
c43a1210514e4ff9580857c8c4a5d8f5,0,2
c43a643c632c68ae7a8e287e2a3b80b3,0,1
c43a643c632c68ae7a8e287e2a3b80b3,5,1
c43bd360d92389a804a04de6a8d366e8,5,5
c43c5ca4a98572b7a28c0055bda595bd,31,1
c43f16142c26c2e2f62d5f5630abed42,18,4
c43f324ea849897775cd50c9abdb3cf5,3,1
c4460c37c6ab8e8913590b373cbc3693,33,1
c4460c37c6ab8e8913590b373cbc3693,27,1
c447b7c54cbd9cd97db21537210f8fda,33,1
c447b7c54cbd9cd97db21537210f8fda,32,5
c44867512735755d1918caa1be5423e0,23,4
c44afd6621dfabcca702ec14bf74d73b,6,2
c44c89e8c191010fc507f25d01816353,0,4
c44cc8e322c739b8e3924061d5cd9f1b,32,1
c44da0843ce9fd99ff5b21db15d6c664,19,7
c44e99d4fb557bc2fb3d4d742d4aee76,1,4
c44f4aef59bdab5876c2135b068b0bf0,7,7
c44f4aef59bdab5876c2135b068b0bf0,8,1
c44f4aef59bdab5876c2135b068b0bf0,42,1
c44f4aef59bdab5876c2135b068b0bf0,35,3
c44f4aef59bdab5876c2135b068b0bf0,1,1
c44f4aef59bdab5876c2135b068b0bf0,28,2
c452f3d1bc7fca8cb08a2ba4472980aa,3,6
c4537cedb853b635baf69198cdc104c4,19,1
c4572bea8741728d9eb1269d8519bfcb,18,1
c45ed2ce4063589362fcba12e33fb218,18,1
c4609b25e0b2b4bf609c38f576787058,16,3
c463c46d320c15b72883a5fb3544e50f,41,1
c464cd461c04817071d233d325fd06c4,39,2
c465c5890318dd179e2325c50afe8e7f,1,2
c468a8471de1aef6dda22e2968673666,8,4
c468b8a71c7de74d4d59da05fa9edefd,7,1
c46b29b3d09ef3cb68ab124946f1811c,8,17
c46c3de066832ec966d9b59f7938011c,1,7
c46d1259775dd1e6685678fdd3c29175,14,2
c46d1259775dd1e6685678fdd3c29175,9,3
c46d1259775dd1e6685678fdd3c29175,0,1
c46d63adf2aea8c3eb7fa3d6654d8a0c,1,1
c46d63adf2aea8c3eb7fa3d6654d8a0c,34,1
c46dd791ef9981c10e7e00d7e6043af8,18,1
c46dec5d92bf78a52fd946fc3544b4fb,6,3
c46dec5d92bf78a52fd946fc3544b4fb,29,3
c46dec5d92bf78a52fd946fc3544b4fb,41,2
c46f1583a4b624c14395b4d3b35363a2,31,1
c46f84d5e1fe666c144a3039fcf0edb3,5,4
c46fd5bbfd590334f724056fb8cbf1ba,0,4
c47070dd3d76904a9faf402e3b36c847,13,3
c470b3f3403c20f30e8b026702aa58f8,8,1
c470df19fcaa5820316a1d2f82f3be4c,0,1
c472d6f329ca75c8fcc82440afb6985f,31,1
c475dcf47636d5572339a3c17e852cd5,4,1
c475dcf47636d5572339a3c17e852cd5,28,3
c476bb76cc2514dc4fe75f1e0d8347a2,5,1
c4774f8f50523689a06cb62e5c67b3dd,37,3
c477dc98268a2329e0d4b7015d3b92f6,7,2
c477dc98268a2329e0d4b7015d3b92f6,0,1
c479dd807229d615db1ab993fd824348,8,1
c47acdb35a986503c609b0745c652757,13,2
c47acdb35a986503c609b0745c652757,18,2
c47aeea152c0af52acd0854738ab8389,0,1
c47c87f1f1440f0b86329b5ca7332fd8,5,5
c47cdd5ba0af0eaada4a0f2c54964ef3,0,3
c47dc807ea127b19a75c08b9812293c6,15,1
c47f3b58f6e7d26eb74902585911ce92,42,1
c47fe5ae1386fec3d9ec3c3c73b48f73,36,1
c481c99b4c580d46f29fe8c72b96c74e,12,10
c4826c929e1d7e1d303f79f36b104804,3,7
c483f5615328c89273c3d5bd493f4020,12,1
c48481a2189d4d8dd42cc045ebcc1162,0,3
c485631588698bf892277eebf82d1487,1,9
c486f1cdd8c95b1cdf8b5a32c22e95bf,16,1
c48821c971e2a1914de052a15b12bd51,6,2
c48d9305b223893de627b186e45daaf4,39,1
c48e6123f467d9ff1eeaedf56907ed78,16,5
c48ea17de051520c8d28013511c3ddfe,4,1
c4936c353aec1a9b21ed912a1bf92ecb,9,1
c49375677565f923d6e4678640b61732,42,3
c493b5704b5d9e5125592a09ffb7fb48,9,1
c495ea086ff749a70c3944da3395b3f7,30,1
c496596c0f966aa027a8ac1cc65e7573,22,3
c496f3555ba69ce9dca1d9a38e823be4,0,4
c497a9d9773df1cff39b47e95c86c416,7,2
c497a9d9773df1cff39b47e95c86c416,15,2
c4994abf4eb2bfa42c82466b8936b1e1,9,3
c499c8ed166a785ce76542efe77f5696,24,1
c49a6a2b2afb5cd2b956021ef3b5f5b1,3,1
c49a6a2b2afb5cd2b956021ef3b5f5b1,34,1
c49bb8089db8a668c81e7e97bcda189a,2,1
c49c39dc4664980c191460f1a666b6f2,8,1
c49ecb26a7ec9cbd99768c61681aa9aa,1,1
c49ecb26a7ec9cbd99768c61681aa9aa,20,2
c49f179e8053c8fdf94dff0b84f0d29b,5,1
c4a06be3b47417109cc499fd1739d691,4,7
c4a229746e0a7fa02a727d9a4548ce2a,6,11
c4a298112e4e4b172c3aa51ca6bcb2ef,2,1
c4a298112e4e4b172c3aa51ca6bcb2ef,5,1
c4a298112e4e4b172c3aa51ca6bcb2ef,19,1
c4a298112e4e4b172c3aa51ca6bcb2ef,36,1
c4a2ffe68d1af3dfaa718b4c4807281a,4,1
c4a2ffe68d1af3dfaa718b4c4807281a,26,5
c4a2ffe68d1af3dfaa718b4c4807281a,21,2
c4a572795538e453057a2e6db934dd1a,0,7
c4a7b85e401372490f72342dc79a2798,25,1
c4a7b85e401372490f72342dc79a2798,43,2
c4a7eac2a1ca4e5da90e9027d8c3e32a,3,15
c4a81fac6480e0026e8cca253ea6251f,21,1
c4a928f83e2c7f6f68ff659c5bfe0775,24,2
c4abb05a000a3eccdf72bf3465edf306,2,1
c4ae0f9c53a8b7010ab823c558982d76,20,2
c4ae16847c26438e2ff36fc60d0d02df,20,1
c4ae16847c26438e2ff36fc60d0d02df,10,1
c4afdb9d765f6d474e37d3c4602e9d29,30,3
c4b10f361b23dcfd00f7b50f67029a41,43,1
c4b27a2cd1e57ef7c8bb22cf5c0d6ac6,5,1
c4b2dfc69a50b8d923da038522fecf7e,27,2
c4b4c370f15eafaf9d12664c3bb7b98f,8,1
c4b57e698c9a8f8751add40a4b4e9cc1,0,1
c4b57e698c9a8f8751add40a4b4e9cc1,5,1
c4b57e698c9a8f8751add40a4b4e9cc1,46,1
c4b5e5327fe9f7d59a0e4ca43aa740f9,13,1
c4b5e5327fe9f7d59a0e4ca43aa740f9,45,4
c4b705bd24fb7c5e2e73d102e14ac0cd,1,1
c4b705bd24fb7c5e2e73d102e14ac0cd,39,5
c4b7e7a7ea994f97582a5cb2b4d50140,36,26
c4b8319529ee19f2f75aba70d4fcbfe1,2,2
c4b88d3a481689162b5f16230a17252a,25,1
c4b9f33222e9b90d92264cdbd0911576,0,2
c4ba4af05e995e1a9c606373cfe7f522,14,3
c4bb34052ee3f64e522d522308cbd9cd,3,1
c4bcbb0626e16bc63b8558ae8c0a96b8,5,11
c4bdb52780c3a519200558c506c510a2,11,2
c4bde53f9b1e16374d65c21f8a15e746,4,2
c4bea376de4368265a30e27caceacdb5,23,1
c4bf76cd0b022ec96644d778c3ff24ea,21,1
c4bfc4fc9e4f07d65d04f7fcc07f3e34,9,1
c4bfd41765a581b0d1b3ac33cca8b73c,9,2
c4c1076039610eecdcbb658a199dc2ff,5,5
c4c125a46806a0b73ecf6eee81955885,14,2
c4c1ae5a22ead575591dc18809b21d51,19,1
c4c1ae5a22ead575591dc18809b21d51,11,1
c4c1ae5a22ead575591dc18809b21d51,1,4
c4c1ae5a22ead575591dc18809b21d51,21,3
c4c300440675f771ffd1b718a54f6889,11,1
c4c43d12b9046509a8a85b2a9e324490,18,1
c4c7224c6ff2fd6c984f3945ef3132ae,26,1
c4ca1807348a298d0ff48c50cd473cb9,12,1
c4cb20e62ad24db962041d15d9cfba02,44,1
c4cb20e62ad24db962041d15d9cfba02,34,4
c4ce2fc07bcbbda77ac4a7d8b7dc7c55,18,1
c4ce71e863f7afe1859813e7159d947a,10,3
c4cfb4371c7c70455f73fb5baf800e86,32,2
c4cfe35752363cbfd398aed128913e7b,21,1
c4d04d24e4cf18d20fa49b420608b234,6,2
c4d16569b47e7d80d1e77d141469245d,1,5
c4d190972d7a3b819f123a372973ec4d,24,2
c4d1d3dd9e3ed9645f38a9417a7d71ab,42,2
c4d3c06000bb35a15f9b8a9be01179eb,0,1
c4d42e1dd0374e276e244d4a6ef3da2f,8,1
c4d42e1dd0374e276e244d4a6ef3da2f,32,3
c4d7929c41ecb441663367176a4f0b7d,14,1
c4d7929c41ecb441663367176a4f0b7d,35,2
c4d858d6c58a9e0e9091cff74630be15,0,1
c4d9befc181f804490d92ec7c01d84e0,9,1
c4d9befc181f804490d92ec7c01d84e0,27,1
c4da117dfc143a0e1b2f17bf5a4d3949,3,11
c4dce6e297a47ae21033b9810a14278b,5,1
c4dd34b23b0d2098531ac3880587da8b,0,1
c4ddda29b3a88c7554aa55b2724459f9,0,7
c4e1a412bf3fdcd1561fae092760a771,1,1
c4e1bf9d54654d640cbba2fd2c7fd7bc,0,4
c4e29817d68e24fe6deec6dd6929eb39,29,2
c4e363e8452f21dd05d721e445ecb315,6,4
c4e3f0af05998142010da5998b65caa4,5,1
c4e3f0af05998142010da5998b65caa4,30,1
c4e43473615d5762c6b9f03eb12c2a7c,38,2
c4e479dc089e9f2c5daedb2ae44f50e9,1,2
c4e479dc089e9f2c5daedb2ae44f50e9,7,3
c4e6a448cbb4dbcec8c4a33fb01ccbee,27,1
c4e799921a03918c3d9f7b010fbf9870,4,2
c4e9930260d7e8f0966bcc911ac22c83,39,1
c4e9ab02c0babee4e3b08b144899a856,0,1
c4ea7e262316b94307147e2d2768c224,17,1
c4eb1e3bd7f29f52b3b733dc06dd4f02,7,1
c4ebcb8be9e37a5b4e5bffd92b555b99,6,1
c4ed7bd43a21af75353e35402606aeef,1,8
c4ed7bd43a21af75353e35402606aeef,0,1
c4ed7bd43a21af75353e35402606aeef,10,1
c4eddfd1347f099c607ac85487441284,7,2
